Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2015,9,272,Blue Jays,3B,Connor Panas,Canisius,4YR,NY,Y,"$10,000"
2015,9,273,Yankees,1B,Ryan Krill,Michigan State,4YR,MI,Y,"$5,000"
2015,9,274,Indians,RHP,Devon Stewart,Canisius,4YR,NY,Y,"$5,000"
2015,9,275,Mariners,3B,Conner Hale,Louisiana State,4YR,LA,Y,"$50,000"
2015,9,276,Giants,RHP,David Graybill,Arizona State,4YR,AZ,Y,"$115,000"
2015,9,277,Pirates,RHP,Bret Helton,Utah,4YR,UT,Y,"$150,000"
2015,9,278,Athletics,LHP,Jared Lyons,Liberty,4YR,VA,Y,"$5,000"
2015,9,279,Royals,LHP,Joey Markus,Indian River (Fla.) JC,JC,FL,Y,"$130,000"
2015,9,280,Tigers,RHP,Trey Teakell,Texas Christian,4YR,TX,Y,"$40,000"
2015,9,281,Cardinals,2B,Andrew Brodbeck,Flagler (Fla.),4YR,FL,Y,"$5,000"
2015,9,282,Dodgers,RHP,Kevin Brown,Cal State Dominguez Hills,N/A,CA,Y,"$2,500"
2015,9,283,Orioles,OF,Jaylen Ferguson,Arlington (Texas) HS,HS,TX,Y,"$175,000"
2015,9,284,Nationals,1B,David Kerian,Illinois,4YR,IL,Y,"$25,000"
2015,9,285,Angels,C,Tanner Lubach,Nebraska,N/A,NE,Y,"$10,000"
2015,10,286,Diamondbacks,OF,Joey Armstrong,Nevada-Las Vegas,4YR,NV,Y,"$154,600"
2015,10,287,Rockies,OF,Cole Anderson,"Rocky Mountain HS, Fort Collins, Colo.",HS,CO,Y,"$150,000"
2015,10,288,Rangers,SS,Leon Byrd,Rice,4YR,TX,Y,"$30,000"
2015,10,289,Astros,RHP,Scott Weathersby,Mississippi,4YR,MS,Y,"$5,000"
2015,10,290,Twins,SS,Sean Miller,South Carolina-Aiken,4YR,SC,Y,"$125,000"
2015,10,291,Red Sox,3B,Mitchell Gunsolus,Gonzaga,4YR,WA,Y,"$10,000"
2015,10,292,White Sox,OF,Jackson Glines,Michigan,4YR,MI,Y,"$10,000"
2015,10,293,Cubs,SS,Vimael Machin,Virginia Commonwealth,4YR,VA,Y,"$2,000"
2015,10,294,Phillies,3B,Josh Tobias,Florida,4YR,FL,Y,"$10,000"
2015,10,295,Reds,OF,Zack Shields,UNC Wilmington,4YR,NC,Y,"$70,000"
2015,10,296,Marlins,RHP,Kelvin Rivas,Oklahoma Baptist,4YR,OK,Y,"$10,000"
2015,10,297,Padres,OF,Justin Pacchioli,Lehigh,4YR,PA,Y,"$5,000"
2015,10,298,Rays,RHP,Sam Triece,Washington State,4YR,WA,Y,"$7,500"
2015,10,299,Mets,RHP,Witt Haggard,Delta State (Miss.),4YR,MS,Y,"$5,000"
2015,10,300,Braves,RHP,Stephen Moore,Navy,4YR,MD,Y,"$5,000"
2015,10,301,Brewers,LHP,Jake Drossner,Maryland,4YR,MD,Y,"$120,000"
2015,10,302,Blue Jays,C,Owen Spiwak,Odessa (Texas) JC,JC,TX,Y,"$100,000"
2015,10,303,Yankees,LHP,James Reeves,The Citadel,4YR,SC,Y,"$50,000"
2015,10,304,Indians,LHP,Billy Strode,Florida State,4YR,FL,Y,"$5,000"
2015,10,305,Mariners,RHP,Darin Gillies,Arizona State,4YR,AZ,Y,"$10,000"
2015,10,306,Giants,RHP,Tyler Cyr,Embry-Riddle (Fla.),4YR,FL,Y,"$100,000"
2015,10,307,Pirates,RHP,Logan Sendelbach,Tiffin (Ohio),4YR,OH,Y,"$100,000"
2015,10,308,Athletics,OF,Steven Pallares,San Diego State,4YR,CA,Y,"$5,000"
2015,10,309,Royals,RHP,Alex Luna,Alabama-Birmingham,4YR,AL,Y,"$5,000"
2015,10,310,Tigers,OF,Cole Bauml,Northern Kentucky,4YR,KY,Y,"$30,000"
2015,10,311,Cardinals,OF,Kep Brown,"Wando HS, Mount Pleasant, S.C.",HS,SC,N,
2015,10,312,Dodgers,OF,Logan Landon,Texas-Pan American,4YR,TX,Y,"$2,500"
2015,10,313,Orioles,LHP,Reid Love,East Carolina,4YR,NC,Y,"$10,000"
2015,10,314,Nationals,LHP,Taylor Guilbeau,Alabama,4YR,AL,Y,"$25,000"
2015,10,315,Angels,RHP,Adam Hofacket,California Baptist,4YR,CA,Y,"$100,000"
2015,11,316,Diamondbacks,1B,Austin Byler,Nevada,4YR,NV,Y,
2015,11,317,Rockies,LHP,Michael Zimmerman,"Gulf Coast HS, Naples, Fla.",HS,FL,Y,"$250,000"
2015,11,318,Rangers,OF,Scott Heineman,Oregon,4YR,OR,Y,"$100,000"
2015,11,319,Astros,LHP,Patrick Sandoval,Mission Viejo (Calif.) HS,HS,CA,Y,"$900,000"
2015,11,320,Twins,C,Kerby Camacho,"Beltran Baseball Academy, Florida, P.R.",HS,PR,Y,"$100,000"
2015,11,321,Red Sox,OF,Nick Hamilton,Lockport (N.Y.) HS,HS,NY,Y,"$100,000"
2015,11,322,White Sox,RHP,Danny Dopico,Florida International,4YR,FL,Y,"$140,000"
2015,11,323,Cubs,3B,Matt Rose,Georgia State,4YR,GA,Y,"$100,000"
2015,11,324,Phillies,C,Edgar Cabral,Mount San Antonio (Calif.) JC,JC,CA,Y,"$100,000"
2015,11,325,Reds,SS,Brantley Bell,State JC of Florida,JC,FL,Y,"$400,000"
2015,11,326,Marlins,RHP,Ryan McKay,"Satellite HS, Satellite Beach, Fla.",HS,FL,Y,"$300,000"
2015,11,327,Padres,RHP,Brett Kennedy,Fordham,4YR,NY,Y,"$100,000"
2015,11,328,Rays,RHP,Ian Gibaut,Tulane,4YR,LA,Y,"$100,000"
2015,11,329,Mets,LHP,Jake Simon,Galveston (Texas) Ball HS,HS,TX,Y,"$400,000"
2015,11,330,Braves,RHP,Grayson Jones,Shelton State (Ala.) JC,JC,AL,Y,"$150,000"
2015,11,331,Brewers,SS,Jose Cuas,Maryland,4YR,MD,Y,"$100,000"
2015,11,332,Blue Jays,RHP,Marrick Crouse,"Dana Hills HS, Dana Point, Calif.",HS,CA,N,
2015,11,333,Yankees,LHP,Josh Rogers,Louisville,4YR,KY,Y,"$485,000"
2015,11,334,Indians,RHP,Chandler Newman,Richmond Hill (Ga.) HS,HS,GA,N,
2015,11,335,Mariners,LHP,Dylan Silva,Florida State,4YR,FL,Y,"$100,000"
2015,11,336,Giants,SS,C.J. Hinojosa,Texas,4YR,TX,Y,"$200,000"
2015,11,337,Pirates,C,Christian Kelley,Cal Poly Pomona,4YR,CA,Y,"$100,000"
2015,11,338,Athletics,OF,James Terrell,"St. Patrick-St. Vincent HS, Vallejo, Calif.",HS,CA,Y,"$125,000"
2015,11,339,Royals,OF,Ben Johnson,Texas,4YR,TX,Y,"$170,000"
2015,11,340,Tigers,RHP,Jake Shull,Fresno State,4YR,CA,Y,"$100,000"
2015,11,341,Cardinals,RHP,Paul Salazar,"Lutheran South Academy, Houston",HS,TX,Y,"$200,000"
2015,11,342,Dodgers,RHP,Imani Abdullah,"Madison HS, San Diego",HS,CA,Y,"$647,500"
2015,11,343,Orioles,RHP,Ryan Meisinger,Radford,4YR,VA,Y,"$100,000"
2015,11,344,Nationals,RHP,Andrew Lee,Tennessee,4YR,TN,Y,"$180,000"
2015,11,345,Angels,OF,Jimmy Barnes,"Deep Creek HS, Chesapeake, Va.",HS,VA,Y,"$100,000"
2015,12,346,Diamondbacks,RHP,Wesley Rodriguez,"Washington HS, New York",HS,NY,Y,"$350,000"
2015,12,347,Rockies,RHP,Justin Lawrence,Daytona State (Fla.) JC,JC,FL,Y,"$100,000"
2015,12,348,Rangers,OF,LeDarious Clark,West Florida,4YR,FL,Y,
2015,12,349,Astros,OF,Myles Straw,St. John's River (Fla.) JC,JC,FL,Y,"$100,000"
2015,12,350,Twins,1B,Zander Wiel,Vanderbilt,4YR,TN,Y,"$140,000"
2015,12,351,Red Sox,RHP,Kevin Kelleher,New Orleans,4YR,LA,Y,"$100,000"
2015,12,352,White Sox,C,Seby Zavala,San Diego State,4YR,CA,Y,"$100,000"
2015,12,353,Cubs,2B,P.J. Higgins,Old Dominion,4YR,VA,Y,"$110,000"
2015,12,354,Phillies,RHP,Skylar Hunter,The Citadel,4YR,SC,Y,"$100,000"
2015,12,355,Reds,RHP,Alexis Diaz,"Juan Jose Maunez HS, Naguabo, P.R.",HS,PR,Y,"$130,000"
2015,12,356,Marlins,OF,Terry Bennett,"Atlantic Coast HS, Jacksonville",HS,FL,Y,"$185,000"
2015,12,357,Padres,SS,Peter Van Gansen,Cal Poly,4YR,CA,Y,"$100,000"
2015,12,358,Rays,1B,David Olmedo-Barrera,Cal State Fullerton,4YR,CA,Y,"$100,000"
2015,12,359,Mets,RHP,Joe Shaw,Dallas Baptist,4YR,TX,Y,"$100,000"
2015,12,360,Braves,OF,Justin Ellison,Western Oklahoma State JC,JC,OK,Y,"$110,000"
2015,12,361,Brewers,LHP,Drake Owenby,Tennessee,4YR,TN,Y,"$100,000"
2015,12,362,Blue Jays,OF,D.J. McKnight,Tallahassee (Fla.) JC,JC,FL,Y,
2015,12,363,Yankees,OF,Terrance Robertson,"Valley Vista HS, Fountain Valley, Calif.",HS,CA,Y,"$170,000"
2015,12,364,Indians,LHP,Ryan Perez,Judson (Ill.),4YR,IL,Y,"$100,000"
2015,12,365,Mariners,3B,Logan Taylor,Texas A&M,4YR,TX,Y,"$100,000"
2015,12,366,Giants,SS,Hector Santiago,"Colegio Nuestra Senora de Belen, Guaynabo, P.R.",HS,PR,Y,"$191,000"
2015,12,367,Pirates,OF,Ty Moore,UCLA,4YR,CA,Y,"$100,000"
2015,12,368,Athletics,1B,Chris Iriart,Houston,4YR,TX,Y,
2015,12,369,Royals,RHP,Daniel Concepcion,Virginia Commonwealth,4YR,VA,Y,
2015,12,370,Tigers,RHP,Kyle Dowdy,Houston,4YR,TX,Y,"$100,000"
2015,12,371,Cardinals,LHP,Jacob Schlesener,"Logan-Rogersville HS, Rogersville, Mo.",HS,MO,Y,"$325,000"
2015,12,372,Dodgers,C,Matt Beaty,Belmont,4YR,TN,Y,
2015,12,373,Orioles,LHP,Robert Strader,Louisville,4YR,KY,Y,"$100,000"
2015,12,374,Nationals,RHP,Tommy Peterson,South Florida,4YR,FL,Y,"$125,000"
2015,12,375,Angels,C,Dalton Blumenfeld,"Hamilton HS, Los Angeles",HS,CA,Y,"$260,000"
2015,13,376,Diamondbacks,OF,Jason Morozowski,Mount Olive (N.C.),4YR,NC,Y,
2015,13,377,Rockies,SS,Mylz Jones,Cal State Bakersfield,4YR,CA,Y,
2015,13,378,Rangers,1B,Curtis Terry,"Archer HS, Lawrenceville, Ga.",HS,GA,Y,"$100,000"
2015,13,379,Astros,RHP,Kevin McCanna,Rice,4YR,TX,Y,"$100,000"
2015,13,380,Twins,RHP,Cody Stashak,St. John's,4YR,NY,Y,"$100,000"
2015,13,381,Red Sox,LHP,Matt Kent,Texas A&M,4YR,TX,Y,
2015,13,382,White Sox,LHP,Ryan Riga,Ohio State,4YR,OH,Y,
2015,13,383,Cubs,LHP,Kyle Twomey,Southern California,4YR,CA,Y,"$100,000"
2015,13,384,Phillies,OF,Zach Coppola,South Dakota State,4YR,SD,Y,
2015,13,385,Reds,RHP,Andrew Jordan,"Huss HS, Gastonia, N.C.",HS,NC,Y,"$225,000"
2015,13,386,Marlins,RHP,R.J. Peace,"Serrano HS, Phelan, Calif.",HS,CA,Y,"$370,000"
2015,13,387,Padres,LHP,Will Headean,Illinois State,4YR,IL,Y,"$100,000"
2015,13,388,Rays,RHP,Nicholas Padilla,Grayson County (Texas) JC,JC,TX,Y,"$177,500"
2015,13,389,Mets,LHP,P.J. Conlon,San Diego,4YR,CA,Y,"$110,000"
2015,13,390,Braves,LHP,Chase Johnson-Mullins,Shelton State (Ala.) JC,JC,AL,Y,"$125,000"
2015,13,391,Brewers,C,Max McDowell,Connecticut,4YR,CT,Y,"$100,000"
2015,13,392,Blue Jays,SS,Daniel Perry,"Lassen HS, Susanville, Calif.",HS,CA,N,
2015,13,393,Yankees,OF,Trey Amburgey,St. Petersburg (Fla.) JC,JC,FL,Y,"$100,000"
2015,13,394,Indians,C,Daniel Salters,Dallas Baptist,4YR,TX,Y,"$100,000"
2015,13,395,Mariners,LHP,Matt Clancy,St. John's,4YR,NY,Y,
2015,13,396,Giants,RHP,Matt Pope,Walters State (Tenn.) CC,HS,TN,Y,"$100,000"
2015,13,397,Pirates,SS,Logan Ratledge,North Carolina State,4YR,NC,Y,
2015,13,398,Athletics,OF,Brett Siddall,Canisius,4YR,NY,Y,
2015,13,399,Royals,SS,Travis Maezes,Michigan,4YR,MI,Y,"$200,000"
2015,13,400,Tigers,3B,Josh Lester,Missouri,4YR,MO,Y,"$100,000"
2015,13,401,Cardinals,OF,Craig Aikin,Oklahoma,4YR,OK,Y,"$100,000"
2015,13,402,Dodgers,LHP,Michael Boyle,Radford,4YR,VA,Y,"$100,000"
2015,13,403,Orioles,OF,Cedric Mullins,Campbell,4YR,NC,Y,"$100,000"
2015,13,404,Nationals,2B,Max Schrock,South Carolina,4YR,SC,Y,"$500,000"
2015,13,405,Angels,OF,Jeff Boehm,Illinois-Chicago,4YR,IL,Y,
2015,14,406,Diamondbacks,C,Luke Lowery,East Carolina,4YR,NC,Y,"$100,000"
2015,14,407,Rockies,RHP,Sam Thoele,Arkansas-Little Rock,4YR,AR,Y,"$100,000"
2015,14,408,Rangers,LHP,Adam Choplick,Oklahoma,4YR,OK,Y,"$100,000"
2015,14,409,Astros,OF,Johnny Sewald,Arizona State,4YR,AZ,Y,"$100,000"
2015,14,410,Twins,C,A.J. Murray,Georgia Tech,4YR,GA,Y,
2015,14,411,Red Sox,LHP,Bobby Poyner,Florida,4YR,FL,Y,
2015,14,412,White Sox,OF,Tyler Sullivan,Pacific,4YR,CA,Y,
2015,14,413,Cubs,RHP,Jake Kelzer,Indiana,4YR,IN,N,
2015,14,414,Phillies,C,Austin Bossart,Pennsylvania,4YR,PA,Y,
2015,14,415,Reds,RHP,Austin Orewiler,Rice,4YR,TX,Y,
2015,14,416,Marlins,RHP,Jordan Hillyer,Kennesaw State,4YR,GA,Y,"$100,000"
2015,14,417,Padres,C,Kyle Overstreet,Alabama,4YR,AL,Y,"$100,000"
2015,14,418,Rays,RHP,Tyler Brashears,Hawaii,4YR,HI,Y,
2015,14,419,Mets,2B,Vinny Siena,Connecticut,4YR,CT,Y,"$100,000"
2015,14,420,Braves,C,Trey Keegan,Bowling Green State,4YR,OH,Y,"$100,000"
2015,14,421,Brewers,1B,Tyrone Perry,Lakeland (Fla.) Senior HS,HS,FL,Y,
2015,14,422,Blue Jays,C,Ryan Hissey,William & Mary,4YR,VA,Y,"$100,000"
2015,14,423,Yankees,RHP,Will Carter,Alabama,4YR,AL,Y,
2015,14,424,Indians,RHP,Matt Esparza,UC Irvine,4YR,CA,Y,"$100,000"
2015,14,425,Mariners,RHP,Jio Orozco,"Salpointe Catholic HS, Tucson",HS,AZ,Y,"$100,000"
2015,14,426,Giants,C,Matt Winn,Virginia Military Institute,4YR,VA,Y,
2015,14,427,Pirates,RHP,Chris Plitt,South Mountain (Ariz.) JC,JC,AZ,Y,
2015,14,428,Athletics,RHP,Boomer Biegalski,Florida State,4YR,FL,Y,"$300,000"
2015,14,429,Royals,C,Nick Dini,Wagner,4YR,NY,Y,
2015,14,430,Tigers,SS,A.J. Simcox,Tennessee,4YR,TN,Y,"$600,000"
2015,14,431,Cardinals,RHP,Carson Cross,Connecticut,4YR,CT,Y,
2015,14,432,Dodgers,C,Garrett Kennedy,Miami,4YR,FL,Y,"$100,000"
2015,14,433,Orioles,2B,Drew Turbin,Dallas Baptist,4YR,TX,Y,
2015,14,434,Nationals,LHP,Mack Lemieux,Jupiter (Fla.) Community HS,HS,FL,N,
2015,14,435,Angels,OF,Ryan Vega,El Paso JC,JC,TX,Y,
2015,15,436,Diamondbacks,RHP,Justin Donatella,UC San Diego,4YR,CA,Y,"$150,000"
2015,15,437,Rockies,OF,Sam Hilliard,Wichita State,4YR,KS,Y,"$100,000"
2015,15,438,Rangers,OF,Nick Kaye,Glendora (Calif.) HS,HS,CA,Y,"$100,000"
2015,15,439,Astros,OF,Pat Porter,Ohio State,4YR,OH,Y,
2015,15,440,Twins,LHP,Anthony McIver,San Diego,4YR,CA,Y,
2015,15,441,Red Sox,OF,Jerry Downs,St. Thomas (Fla.),4YR,FL,Y,"$100,000"
2015,15,442,White Sox,RHP,Chris Comito,Norwalk (Iowa) HS,HS,IA,Y,"$170,000"
2015,15,443,Cubs,RHP,Scott Effross,Indiana,4YR,,Y,"$100,000"
2015,15,444,Phillies,SS,Dylan Bosheers,Tennessee Tech,4YR,TN,Y,
2015,15,445,Reds,2B,Blake Butler,College of Charleston,4YR,SC,Y,"$100,000"
2015,15,446,Marlins,OF,Kyle Barrett,Kentucky,4YR,KY,Y,
2015,15,447,Padres,1B,Brad Zunica,State JC of Florida,JC,FL,Y,"$192,500"
2015,15,448,Rays,RHP,Ethan Clark,Crowder (Mo.) JC,JC,MO,Y,"$127,500"
2015,15,449,Mets,RHP,Thomas Hackimer,St. John's,4YR,NY,N,
2015,15,450,Braves,OF,Brad Keller,"Crest HS, Shelby, N.C.",HS,NC,Y,"$150,000"
2015,15,451,Brewers,C,Zach Taylor,Scottsdale (Ariz.) JC,JC,AZ,Y,
2015,15,452,Blue Jays,RHP,Jackson McClelland,Pepperdine,4YR,CA,Y,
2015,15,453,Yankees,RHP,Bret Marks,Tennessee,4YR,TN,Y,
2015,15,454,Indians,RHP,Daniel Sprinkle,White Hall (Ark.) HS,HS,AR,N,
2015,15,455,Mariners,RHP,Ryne Inman,"Parkview HS, Lilburn, Ga.",HS,GA,Y,"$100,000"
2015,15,456,Giants,C,Cody Brickhouse,Sarasota (Fla.) HS,HS,FL,Y,"$130,000"
2015,15,457,Pirates,RHP,Scooter Hightower,Columbia State (Tenn.) JC,JC,TN,Y,
2015,15,458,Athletics,2B,Ryan Howell,Nevada,4YR,NV,Y,
2015,15,459,Royals,OF,Marquise Doherty,"Winnetonka HS, Kansas City, Mo.",HS,MO,N,
2015,15,460,Tigers,SS,Keaton Jones,Texas Christian,4YR,TX,Y,
2015,15,461,Cardinals,SS,Ryan Merrill,Iowa Western JC,JC,IA,N,
2015,15,462,Dodgers,OF,Garrett Zech,Naples (Fla.) HS,HS,FL,N,
2015,15,463,Orioles,C,Chris Shaw,Oklahoma,4YR,OK,Y,"$100,000"
2015,15,464,Nationals,RHP,Kevin Mooney,Maryland,4YR,MD,Y,"$175,000"
2015,15,465,Angels,RHP,Nathan Bates,Georgia State,4YR,GA,Y,"$100,000"
2015,16,466,Diamondbacks,OF,Zach Nehrir,Houston Baptist,4YR,TX,Y,
2015,16,467,Rockies,RHP,Ryan McCormick,St. John's,4YR,NY,Y,
2015,16,468,Rangers,RHP,Tyler Phillips,"Bishop Eustace Prep HS, Pennsauken Township, N.J.",HS,NJ,Y,"$160,000"
2015,16,469,Astros,RHP,Adam Whitt,Nevada,4YR,NV,Y,
2015,16,470,Twins,OF,Lean Marrero,"Leadership Christian Academy, Guaynabo, P.R.",HS,PR,Y,"$100,000"
2015,16,471,Red Sox,RHP,Marc Brakeman,Stanford,4YR,CA,Y,"$225,000"
2015,16,472,White Sox,RHP,Brandon Quintero,Cal State Los Angeles,4YR,CA,Y,
2015,16,473,Cubs,OF,Michael Foster,Northeastern,4YR,MA,Y,
2015,16,474,Phillies,1B,Brendon Hayden,Virginia Tech,4YR,VA,Y,
2015,16,475,Reds,RHP,Jake Johnson,Southeastern Louisiana,4YR,LA,Y,
2015,16,476,Marlins,LHP,Justin Langley,Wisconsin-Milwaukee,4YR,WI,Y,
2015,16,477,Padres,RHP,Elliot Ashbeck,Bradley,4YR,IL,Y,
2015,16,478,Rays,C,Joe Davis,Bowie (Texas) HS,HS,TX,N,
2015,16,479,Mets,RHP,Dillon Becker,Angelo State (Texas),4YR,TX,Y,"$100,000"
2015,16,480,Braves,LHP,Trevor Belicek,Texas A&M-Corpus Christi,4YR,TX,Y,
2015,16,481,Brewers,RHP,Conor Harber,Oregon,4YR,OR,Y,"$115,000"
2015,16,482,Blue Jays,3B,Christian Williams,Gulf Coast State (Fla.) JC,JC,FL,Y,"$200,000"
2015,16,483,Yankees,RHP,Kolton Mahoney,Brigham Young,4YR,UT,Y,
2015,16,484,Indians,2B,Cobie Vance,"Pine Forest HS, Fayetteville, N.C.",HS,NC,N,
2015,16,485,Mariners,OF,Ricky Eusebio,Miami,4YR,FL,Y,"$100,000"
2015,16,486,Giants,LHP,Grant Watson,UCLA,4YR,CA,Y,
2015,16,487,Pirates,RHP,Nick Hibbing,Iowa,4YR,IA,Y,
2015,16,488,Athletics,RHP,Dustin Hurlbutt,Tabor (Kan.),4YR,KS,Y,
2015,16,489,Royals,RHP,Matt Ditman,Rice,4YR,TX,Y,"$100,000"
2015,16,490,Tigers,RHP,Alec Kisena,Edmonds (Wash.) JC,JC,WA,Y,"$100,000"
2015,16,491,Cardinals,RHP,Max Almonte,Villanova,4YR,PA,Y,
2015,16,492,Dodgers,RHP,Nolan Long,Wagner,4YR,NY,Y,"$100,000"
2015,16,493,Orioles,OF,Mike Odenwaelder,Amherst (Mass.),4YR,MA,Y,
2015,16,494,Nationals,SS,Ian Sagdal,Washington State,4YR,WA,Y,
2015,16,495,Angels,LHP,Nathan Bertness,McLennan (Texas) JC,JC,TX,Y,"$100,000"
2015,17,496,Diamondbacks,RHP,Austin Mason,The Citadel,4YR,SC,Y,"$100,000"
2015,17,497,Rockies,1B,Collin Ferguson,St. Mary's,4YR,CA,Y,
2015,17,498,Rangers,C,Tyler Sanchez,St. John's,4YR,NY,Y,
2015,17,499,Astros,OF,Justin Garcia,Nova Southeastern (Fla.),4YR,FL,Y,
2015,17,500,Twins,RHP,Nate Gercken,Academy of Art (Calif.),4YR,CA,Y,
2015,17,501,Red Sox,2B,Chad De La Guerra,Grand Canyon (Ariz.),4YR,AZ,Y,
2015,17,502,White Sox,1B,Sikes Orvis,Mississippi,4YR,MS,Y,
2015,17,503,Cubs,RHP,Casey Bloomquist,Cal Poly,4YR,CA,Y,"$100,000"
2015,17,504,Phillies,RHP,Kenny Koplove,Duke,4YR,NC,Y,
2015,17,505,Reds,2B,J.D. Salmon-Williams,"Suzuki SS, Brampton, Ontario",HS,CN,Y,"$100,000"
2015,17,506,Marlins,SS,Max Whitt,Lewis-Clark State (Idaho),4YR,ID,N,
2015,17,507,Padres,RHP,Trey Wingenter,Auburn,4YR,AL,Y,"$100,000"
2015,17,508,Rays,2B,Brett Sullivan,Pacific,4YR,CA,Y,
2015,17,509,Mets,LHP,Sixto Torres,"Faith Baptist Christian HS, Brandon, Fla.",HS,FL,Y,"$100,000"
2015,17,510,Braves,RHP,Evan Phillips,UNC Wilmington,4YR,NC,Y,"$100,000"
2015,17,511,Brewers,RHP,Michael Petersen,Riverside (Calif.) JC,JC,CA,Y,"$100,000"
2015,17,512,Blue Jays,RHP,Chandler Eden,Yavapai (Ariz.) JC,JC,AZ,N,
2015,17,513,Yankees,RHP,Brody Koerner,Clemson,4YR,SC,Y,
2015,17,514,Indians,SS,Nick Madrigal,Elk Grove (Calif.) HS,HS,CA,N,
2015,17,515,Mariners,LHP,Joe Pistorese,Washington State,4YR,WA,Y,
2015,17,516,Giants,LHP,Cameron Avila-Leeper,San Joaquin Delta (Calif.) JC,JC,CA,Y,"$100,000"
2015,17,517,Pirates,LHP,Austin Sodders,Riverside (Calif.) JC,JC,CA,N,
2015,17,518,Athletics,RHP,Brent Wheatley,Southern California,4YR,CA,N,
2015,17,519,Royals,LHP,Matt Portland,Northwestern,4YR,,Y,"$100,000"
2015,17,520,Tigers,LHP,Grant Wolfram,Hamilton (Mich.) HS,HS,MI,N,
2015,17,521,Cardinals,C,Chris Chinea,Louisiana State,4YR,LA,Y,"$100,000"
2015,17,522,Dodgers,C,Jason Goldstein,Illinois,4YR,,N,
2015,17,523,Orioles,SS,Branden Becker,"Cajon HS, San Bernardino, Calif.",HS,CA,Y,"$100,000"
2015,17,524,Nationals,2B,Dalton Dulin,Northwest Mississippi JC,JC,MS,Y,
2015,17,525,Angels,RHP,Sam Pastrone,"Arbor View HS, Las Vegas",HS,NV,Y,"$250,000"
2015,18,526,Diamondbacks,C,Daniel Comstock,Menlo (Calif.),4YR,CA,Y,"$100,000"
2015,18,527,Rockies,3B,Chris Keck,UCLA,4YR,CA,Y,
2015,18,528,Rangers,LHP,Jason Richman,Georgia Southern,4YR,GA,Y,
2015,18,529,Astros,C,Kevin Martir,Maryland,4YR,MD,Y,"$100,000"
2015,18,530,Twins,OF,Daniel Kihle,Wichita State,4YR,KS,Y,
2015,18,531,Red Sox,SS,James Nelson,"Redan HS, Stone Mountain, Ga.",HS,GA,N,
2015,18,532,White Sox,2B,Dante Flores,Southern California,4YR,CA,Y,
2015,18,533,Cubs,3B,John Cresto,"Cathedral Catholic HS, San Diego",HS,CA,N,
2015,18,534,Phillies,C,Greg Brodzinski,Barry (Fla.),4YR,FL,Y,
2015,18,535,Reds,LHP,Isaac Anesty,"Our Lady of Lourdes Catholic HS, Guelph, Ontario",HS,CN,Y,"$200,000"
2015,18,536,Marlins,RHP,Kyle Keller,Southeastern Louisiana,4YR,LA,Y,
2015,18,537,Padres,SS,Justin Harrer,Sisters (Ore.) HS,HS,OR,N,
2015,18,538,Rays,OF,Landon Cray,Seattle,4YR,WA,Y,
2015,18,539,Mets,RHP,Jordan Humphreys,Crystal River (Fla.) HS,HS,FL,Y,"$150,000"
2015,18,540,Braves,RHP,Gilbert Suarez,"San Ysidro HS, San Diego",HS,CA,Y,"$100,000"
2015,18,541,Brewers,RHP,Gentry Fortuno,"Flanagan HS, Pembroke Pines, Fla.",HS,FL,Y,
2015,18,542,Blue Jays,RHP,Geno Encina,Incarnate Word (Texas),4YR,TX,Y,
2015,18,543,Yankees,OF,Zach Zehner,Cal Poly,4YR,CA,Y,
2015,18,544,Indians,1B,Anthony Miller,Johnson County (Kan.) JC,JC,KS,Y,"$100,000"
2015,18,545,Mariners,LHP,Anthony Misiewicz,Michigan State,4YR,MI,Y,
2015,18,546,Giants,RHP,Heath Slatton,Middle Tennessee State,4YR,TN,Y,
2015,18,547,Pirates,RHP,Stephan Meyer,Bellevue (Neb.),4YR,NE,Y,
2015,18,548,Athletics,C,Brett Sunde,Western Michigan,4YR,MI,Y,
2015,18,549,Royals,RHP,Brian Bayliss,St. Joseph's (Ind.),4YR,IN,Y,
2015,18,550,Tigers,OF,Joey Havrilak,Akron,4YR,OH,Y,
2015,18,551,Cardinals,C,Josh Rolette,Shawnee (Okla.) HS,HS,OK,N,
2015,18,552,Dodgers,2B,Chris Godinez,Bradley,4YR,IL,Y,
2015,18,553,Orioles,LHP,Nick Vespi,Palm Beach State (Fla.) JC,JC,FL,Y,"$100,000"
2015,18,554,Nationals,2B,Melvin Rodriguez,Jackson State,4YR,MS,Y,
2015,18,555,Angels,RHP,Travis Herrin,Wabash Valley (Ill.) JC,JC,IL,Y,"$170,000"
2015,19,556,Diamondbacks,OF,Jacy Cave,New Mexico JC,JC,NM,Y,
2015,19,557,Rockies,LHP,Daniel Koger,Alabama-Huntsville,4YR,AL,Y,
2015,19,558,Rangers,3B,Xavier Turner,Vanderbilt,4YR,TN,Y,
2015,19,559,Astros,OF,Drew Ferguson,Belmont,4YR,TN,Y,
2015,19,560,Twins,RHP,Kyle Wilson,"Raymore-Peculiar HS, Peculiar, Mo.",HS,MO,N,
2015,19,561,Red Sox,LHP,Logan Boyd,Sam Houston State,4YR,TX,Y,
2015,19,562,White Sox,OF,Frank Califano,Youngstown State,4YR,OH,Y,
