Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2014,9,273,Royals,OF,Brandon Thomasson,Tennessee Tech,4YR,TN,Y,"$5,000"
2014,9,274,Nationals,1B,Austin Byler,Nevada,4YR,NV,N,
2014,9,275,Reds,RHP,Brian Hunter,Hartford,4YR,CT,Y,"$5,000"
2014,9,276,Rangers,OF,Doug Votolato,Central Arkansas,4YR,AR,Y,"$10,000"
2014,9,277,Rays,RHP,Chris Pike,Oklahoma City,4YR,OK,Y,"$10,000"
2014,9,278,Indians,SS,Alexis Pantoja,"Puerto Rico Baseball Academy, Gurabo, P.R.",HS,PR,Y,"$144,600"
2014,9,279,Dodgers,RHP,Matt Campbell,Clemson,4YR,SC,Y,"$20,000"
2014,9,280,Tigers,RHP,Josh Laxer,Mississippi,4YR,MS,Y,"$143,000"
2014,9,281,Pirates,C,Kevin Krause,Stony Brook,4YR,NY,Y,"$143,600"
2014,9,282,Athletics,LHP,Mike Fagan,Princeton,4YR,NJ,Y,"$20,000"
2014,9,283,Braves,3B,Jordan Edgerton,UNC Pembroke,4YR,NC,Y,"$115,000"
2014,9,284,Red Sox,RHP,Kevin Steen,Oak Ridge (Tenn.) HS,HS,TN,Y,"$255,000"
2014,9,285,Cardinals,RHP,Daniel Ponce de Leon,Embry-Riddle (Fla.),4YR,FL,Y,"$5,000"
2014,10,286,Astros,RHP,Jay Gause,Faulkner (Ala.),4YR,AK,Y,"$65,000"
2014,10,287,Marlins,LHP,Dillon Peters,Texas,4YR,TX,Y,"$175,000"
2014,10,288,White Sox,2B,Jake Jarvis,"Klein Collins HS, Spring, Texas",HS,TX,Y,"$141,300"
2014,10,289,Cubs,RHP,Ryan Williams,East Carolina,4YR,NC,Y,"$1,000"
2014,10,290,Twins,RHP,Randy LeBlanc,Tulane,4YR,LA,Y,"$90,000"
2014,10,291,Mariners,C,Adam Martin,Western Carolina,4YR,NC,Y,"$5,000"
2014,10,292,Phillies,OF,Matt Shortall,Texas-Arlington,4YR,TX,Y,"$5,000"
2014,10,293,Rockies,C,Troy Stein,Texas A&M,4YR,TX,Y,"$10,000"
2014,10,294,Blue Jays,RHP,Jordan Romano,Oral Roberts,4YR,OK,Y,"$25,000"
2014,10,295,Mets,LHP,Kelly Secrest,UNC Wilmington,4YR,NC,Y,"$10,000"
2014,10,296,Brewers,RHP,Javi Salas,Miami,4YR,FL,Y,"$15,000"
2014,10,297,Padres,LHP,Thomas Dorminy,Faulkner (Ala.),4YR,AL,Y,"$60,000"
2014,10,298,Giants,LHP,Matt Gage,Siena,4YR,NY,Y,"$138,200"
2014,10,299,Angels,OF,Caleb Adams,Louisiana-Lafayette,4YR,LA,Y,"$137,900"
2014,10,300,Diamondbacks,RHP,Scott Schultz,Oregon State,4YR,OR,Y,"$25,000"
2014,10,301,Orioles,OF,Jay Gonzalez,Mount Olive (N.C.),4YR,NC,Y,"$5,000"
2014,10,302,Yankees,2B,Ty McFarland,James Madison,4YR,VA,Y,"$10,000"
2014,10,303,Royals,LHP,Nick Green,Utah,4YR,UT,Y,"$5,000"
2014,10,304,Nationals,OF,Matt Page,Oklahoma Baptist,4YR,OK,Y,"$30,000"
2014,10,305,Reds,LHP,Seth Varner,Miami (Ohio),4YR,OH,Y,"$5,000"
2014,10,306,Rangers,C,Seth Spivey,Abilene Christian (Texas),4YR,TX,Y,"$10,000"
2014,10,307,Rays,RHP,Bradley Wallace,Arkansas State,4YR,AR,Y,"$5,000"
2014,10,308,Indians,2B,Steven Patterson,UC Davis,4YR,CA,Y,"$10,000"
2014,10,309,Dodgers,OF,Colin Hering,Coastal Carolina,4YR,SC,Y,"$5,000"
2014,10,310,Tigers,RHP,Paul Voelker,Dallas Baptist,4YR,TX,Y,"$137,600"
2014,10,311,Pirates,RHP,Alex McRae,Jacksonville,4YR,FL,Y,"$125,000"
2014,10,312,Athletics,RHP,Corey Miller,Pepperdine,4YR,CA,Y,"$15,000"
2014,10,313,Braves,1B,Matt Tellor,Southeast Missouri State,4YR,MO,Y,"$5,000"
2014,10,314,Red Sox,OF,Cole Sturgeon,Louisville,4YR,KY,Y,"$10,000"
2014,10,315,Cardinals,3B,Danny Diekroeger,Stanford,4YR,CA,Y,"$5,000"
2014,11,316,Astros,RHP,Dean Deetz,Northeastern Oklahoma A&M JC,JC,OK,Y,
2014,11,317,Marlins,RHP,Nick White,"Berryhill HS, Tulsa",HS,OK,Y,"$350,000"
2014,11,318,White Sox,OF,Zach Fish,Oklahoma State,4YR,OK,Y,
2014,11,319,Cubs,RHP,Jordan Brink,Fresno State,4YR,CA,Y,"$100,000"
2014,11,320,Twins,OF,Tanner English,South Carolina,4YR,SC,Y,"$105,000"
2014,11,321,Mariners,RHP,Jay Muhammad,Coral Springs (Fla.) Christian Academy,HS,FL,Y,
2014,11,322,Phillies,SS,Drew Stankiewicz,Arizona State,4YR,AZ,Y,
2014,11,323,Rockies,OF,Richard Prigatano,Long Beach State,4YR,CA,Y,
2014,11,324,Blue Jays,LHP,Jake Latz,Lemont (Ill.) HS,HS,IL,N,
2014,11,325,Mets,RHP,Connor Buchmann,Oklahoma,4YR,OK,Y,
2014,11,326,Brewers,RHP,Brandon Woodruff,Mississippi State,4YR,MS,Y,
2014,11,327,Padres,OF,Yale Rosen,Washington State,4YR,WA,Y,
2014,11,328,Giants,RHP,Greg Brody,Belmont,4YR,TN,Y,
2014,11,329,Angels,3B,Andrew Daniel,San Diego,4YR,CA,Y,
2014,11,330,Diamondbacks,LHP,Jared Miller,Vanderbilt,4YR,TN,Y,"$150,000"
2014,11,331,Orioles,LHP,John Means,West Virginia,4YR,WV,Y,
2014,11,332,Yankees,RHP,Matt Borens,Eastern Illinois,4YR,IL,Y,
2014,11,333,Royals,1B,Robert Pehl,Washington,4YR,WA,Y,
2014,11,334,Nationals,RHP,Weston Davis,"Manatee HS, Bradenton, Fla.",HS,FL,Y,"$200,000"
2014,11,335,Reds,C,Mitch Trees,"Sacred Heart-Griffin HS, Springfield, Ill.",HS,IL,Y,
2014,11,336,Rangers,RHP,Scott Williams,State JC of Florida,JC,FL,Y,"$250,000"
2014,11,337,Rays,RHP,Spencer Moran,"Mountain View HS, Mesa, Ariz.",HS,AZ,Y,"$387,500"
2014,11,338,Indians,RHP,Jared Robinson,Cerritos (Calif.) JC,JC,CA,Y,"$100,000"
2014,11,339,Dodgers,RHP,A.J. Vanegas,Stanford,4YR,CA,Y,"$100,000"
2014,11,340,Tigers,RHP,A.J. Ladwig,Wichita State,4YR,KS,Y,"$130,000"
2014,11,341,Pirates,RHP,Gage Hinsz,Billings (Mont.) West HS,HS,MT,Y,"$580,000"
2014,11,342,Athletics,RHP,Joel Seddon,South Carolina,4YR,SC,Y,
2014,11,343,Braves,RHP,Luis Gamez,"Cienega HS, Tucson",HS,AZ,Y,
2014,11,344,Red Sox,RHP,Karsten Whitson,Florida,4YR,FL,Y,
2014,11,345,Cardinals,1B,Justin Bellinger,"St. Sebastian's HS, Needham, Mass.",HS,MA,N,
2014,12,346,Astros,OF,Ryan Bottger,Texas-Arlington,4YR,TX,Y,
2014,12,347,Marlins,C,Roy Morales,"Colegio Angel David HS, San Juan, P.R.",HS,PR,Y,"$200,000"
2014,12,348,White Sox,RHP,Connor Walsh,Cincinnati,4YR,OH,Y,
2014,12,349,Cubs,RHP,Tanner Griggs,Angelina (Texas) JC,JC,TX,Y,
2014,12,350,Twins,2B,Pat Kelly,Nebraska,4YR,NE,Y,
2014,12,351,Mariners,SS,Nelson Ward,Georgia,4YR,GA,Y,
2014,12,352,Phillies,LHP,Austin Davis,Cal State Bakersfield,4YR,CA,Y,
2014,12,353,Rockies,LHP,Dylan Craig,Illinois State,4YR,IL,Y,
2014,12,354,Blue Jays,RHP,Tanner Houck,Collinsville (Ill.) HS,HS,IL,N,
2014,12,355,Mets,RHP,Alex Durham,"Southern Alamance HS, Graham, N.C.",HS,NC,Y,
2014,12,356,Brewers,RHP,Jordan Yamamoto,"St. Louis HS, Honolulu",HS,HI,Y,"$330,000"
2014,12,357,Padres,RHP,Seth Lucio,Tennessee Tech,4YR,TN,Y,
2014,12,358,Giants,SS,Jameson Henning,Western Illinois,4YR,IL,Y,
2014,12,359,Angels,RHP,Jared Ruxer,Louisville,4YR,KY,Y,
2014,12,360,Diamondbacks,RHP,Holden Helmink,San Jacinto (Texas) JC,JC,TX,Y,
2014,12,361,Orioles,RHP,Nigel Nootbaar,Southern California,4YR,CA,Y,
2014,12,362,Yankees,1B,Chris Gittens,Grayson County (Texas) JC,JC,TX,Y,"$125,000"
2014,12,363,Royals,LHP,Emilio Ogando,St. Thomas (Fla.),4YR,FL,Y,
2014,12,364,Nationals,RHP,Domenick Mancini,Miami Dade JC,JC,FL,Y,"$150,000"
2014,12,365,Reds,3B,Montrell Marshall,"South Gwinnett HS, Snellville, Ga.",HS,GA,Y,
2014,12,366,Rangers,RHP,Joe Watson,Catawba (N.C.),4YR,NC,Y,
2014,12,367,Rays,OF,Braxton Lee,Mississippi,4YR,MS,Y,
2014,12,368,Indians,RHP,Jordan Dunatov,Nevada,4YR,NV,Y,
2014,12,369,Dodgers,RHP,Kam Uter,"Pace Academy, Atlanta",HS,GA,Y,"$200,000"
2014,12,370,Tigers,SS,Garrett Mattlage,Texas State,4YR,TX,Y,
2014,12,371,Pirates,SS,Tyler Filliben,Samford,4YR,AL,Y,
2014,12,372,Athletics,RHP,Tyler Willman,Western Illinois,4YR,IL,Y,
2014,12,373,Braves,2B,Patrick Dorrian,Kingston (N.Y.) HS,HS,NY,Y,
2014,12,374,Red Sox,LHP,Jalen Beeks,Arkansas,4YR,AR,Y,"$150,000"
2014,12,375,Cardinals,LHP,Jordan DeLorenzo,West Florida,4YR,FL,Y,
2014,13,376,Astros,C,Jamie Ritchie,Belmont,4YR,TN,Y,
2014,13,377,Marlins,RHP,Jacob Smigelski,UC Riverside,4YR,CA,Y,
2014,13,378,White Sox,LHP,Mike Gomez,Florida International,4YR,FL,Y,
2014,13,379,Cubs,3B,Kevonte Mitchell,Kennett (Mo.) HS,HS,MO,Y,"$200,000"
2014,13,380,Twins,RHP,Zach Tillery,Florida Gulf Coast,4YR,FL,Y,
2014,13,381,Mariners,RHP,Marvin Gorgas,East Hampton (Conn.) HS,HS,CT,Y,
2014,13,382,Phillies,RHP,Nathan Thornhill,Texas,4YR,TX,Y,
2014,13,383,Rockies,SS,Chris Rabago,UC Irvine,4YR,CA,Y,
2014,13,384,Blue Jays,2B,Gunnar Heidt,College of Charleston,4YR,SC,Y,
2014,13,385,Mets,RHP,Erik Manoah,"South Dade HS, Homestead, Fla.",HS,FL,Y,"$300,000"
2014,13,386,Brewers,RHP,Kaleb Earls,Limestone (S.C.),4YR,SC,Y,
2014,13,387,Padres,3B,Joey Epperson,UC Santa Barbara,4YR,CA,Y,
2014,13,388,Giants,OF,Luis Lacen,"Beltran Baseball Academy, Florida, P.R.",HS,PR,Y,
2014,13,389,Angels,3B,Zach Houchins,East Carolina,4YR,NC,Y,
2014,13,390,Diamondbacks,OF,C.J. Moore,Suffield (Conn.) Academy,HS,CT,N,
2014,13,391,Orioles,LHP,Matt Trowbridge,Central Michigan,4YR,MI,Y,
2014,13,392,Yankees,1B,Bo Thompson,The Citadel,4YR,SC,Y,
2014,13,393,Royals,LHP,Eric Stout,Butler,4YR,IN,Y,
2014,13,394,Nationals,3B,Austin Davidson,Pepperdine,4YR,CA,Y,
2014,13,395,Reds,RHP,Zac Correll,"Case HS, Swansea, Mass.",HS,MA,Y,
2014,13,396,Rangers,RHP,Gabe Gonzalez,"Arbor View HS, Las Vegas",HS,NV,N,
2014,13,397,Rays,2B,Jace Conrad,Louisiana-Lafayette,4YR,LA,Y,
2014,13,398,Indians,SS,Austin Fisher,Kansas State,4YR,KS,Y,"$100,000"
2014,13,399,Dodgers,RHP,Ryan Taylor,Arkansas Tech,4YR,AR,Y,
2014,13,400,Tigers,C,Will Allen,Mississippi,4YR,MS,Y,
2014,13,401,Pirates,RHP,Frank Duncan,Kansas,4YR,KS,Y,
2014,13,402,Athletics,2B,Max Kuhn,Kentucky,4YR,KY,Y,
2014,13,403,Braves,RHP,Caleb Beech,Shelton State (Ala.) JC,JC,AL,Y,"$110,000"
2014,13,404,Red Sox,RHP,Chandler Shepherd,Kentucky,4YR,KS,Y,
2014,13,405,Cardinals,RHP,Matt Pearce,Polk State (Fla.) JC,JC,FL,Y,
2014,14,406,Astros,2B,Nick Tanielu,Washington State,4YR,WA,Y,"$200,000"
2014,14,407,Marlins,SS,Zach Sullivan,"Corning-Painted Post East HS, Corning, N.Y.",HS,NY,Y,"$250,000"
2014,14,408,White Sox,RHP,Bryce Montes de Oca,Lawrence (Kan.) HS,HS,KS,N,
2014,14,409,Cubs,2B,Chesny Young,Mercer,4YR,GA,Y,
2014,14,410,Twins,3B,Tyler Mautner,Buffalo,4YR,NY,Y,
2014,14,411,Mariners,SS,Chris Mariscal,Fresno State,4YR,CA,Y,
2014,14,412,Phillies,OF,Chase Harris,New Mexico,4YR,NM,Y,
2014,14,413,Rockies,RHP,Grahamm Wiest,Cal State Fullerton,HS,CA,Y,
2014,14,414,Blue Jays,RHP,Chase Mallard,Alabama-Birmingham,4YR,AL,Y,
2014,14,415,Mets,C,Darryl Knight,Embry-Riddle (Fla.),4YR,FL,Y,
2014,14,416,Brewers,SS,Jonathan Oquendo,"Maria Teresa Pineiro HS, Toa Baja, P.R.",HS,PR,Y,
2014,14,417,Padres,RHP,Chris Huffman,James Madison,4YR,VA,Y,
2014,14,418,Giants,2B,Kevin Rivera,"Beltran Baseball Academy, Florida, P.R.",HS,PR,Y,
2014,14,419,Angels,RHP,Justin Anderson,Texas-San Antonio,4YR,TX,Y,
2014,14,420,Diamondbacks,1B,Kevin Cron,Texas Christian,4YR,TX,Y,
2014,14,421,Orioles,OF,Gerrion Grim,Jefferson (Mo.) JC,JC,MO,Y,
2014,14,422,Yankees,RHP,Sean Carley,West Virginia,4YR,WV,Y,
2014,14,423,Royals,LHP,Ian Tompkins,Western Kentucky,4YR,KY,Y,
2014,14,424,Nationals,RHP,James Bourque,Michigan,4YR,MI,Y,
2014,14,425,Reds,RHP,Jake Ehret,UCLA,4YR,CA,Y,"$135,000"
2014,14,426,Rangers,RHP,Gio Abreu,"St. Raymond HS, Bronx, N.Y.",HS,NY,Y,
2014,14,427,Rays,LHP,Trevor Lubking,Pacific Lutheran (Wash.),4YR,WA,Y,
2014,14,428,Indians,RHP,Grayson Jones,Shelton State (Ala.) JC,JC,AL,N,
2014,14,429,Dodgers,SS,Kelvin Ramos,San Jacinto (Texas) JC,JC,TX,Y,
2014,14,430,Tigers,RHP,Josh Heddinger,Georgia Tech,4YR,GA,Y,
2014,14,431,Pirates,3B,Chase Simpson,Wichita State,4YR,KS,Y,
2014,14,432,Athletics,C,Casey Schroeder,Polk State (Fla.) JC,JC,FL,N,
2014,14,433,Braves,OF,Joseph Daris,Azusa Pacific (Calif.),4YR,CA,Y,
2014,14,434,Red Sox,C,Jordan Procyshen,Northern Kentucky,4YR,KY,Y,
2014,14,435,Cardinals,C,Chris Shaw,Midland (Texas) JC,JC,TX,N,
2014,15,436,Astros,3B,Connor Goedert,Neosho County (Kan.) JC,JC,KS,Y,"$200,000"
2014,15,437,Marlins,RHP,Connor Overton,Old Dominion,4YR,VA,Y,
2014,15,438,White Sox,LHP,Ben Brewster,Maryland,4YR,MD,Y,
2014,15,439,Cubs,RHP,Jeremy Null,Western Carolina,4YR,NC,Y,
2014,15,440,Twins,OF,Roberto Gonzalez,"University HS, Orlando",HS,FL,Y,
2014,15,441,Mariners,RHP,Lukas Schiraldi,Texas,4YR,TX,Y,
2014,15,442,Phillies,RHP,Jared Fisher,Washington,4YR,WA,Y,
2014,15,443,Rockies,RHP,Alec Kenilvort,Marin (Calif.) JC,JC,CA,Y,
2014,15,444,Blue Jays,1B,Ryan McBroom,West Virginia,4YR,WV,Y,
2014,15,445,Mets,RHP,Gabriel Llanes,Downey (Calif.) HS,HS,CA,Y,"$300,000"
2014,15,446,Brewers,RHP,Caleb Smith,Rice,4YR,TX,Y,
2014,15,447,Padres,RHP,Logan Jernigan,North Carolina State,4YR,NC,Y,
2014,15,448,Giants,RHP,Benton Moss,North Carolina,4YR,NC,N,
2014,15,449,Angels,LHP,Greg Mahle,UC Santa Barbara,4YR,CA,Y,
2014,15,450,Diamondbacks,C,Tyler Baker,Wichita State,4YR,KS,Y,
2014,15,451,Orioles,2B,Alejandro Juvier,Doral (Fla.) Academy,HS,FL,Y,"$115,000"
2014,15,452,Yankees,LHP,Andrew Chin,Boston College,4YR,MA,Y,
2014,15,453,Royals,SS,Corey Toups,Sam Houston State,4YR,TX,Y,
2014,15,454,Nationals,1B,Ryan Ripken,Indian River State (Fla.) JC,JC,FL,Y,
2014,15,455,Reds,OF,Jimmy Pickens,Michigan State,4YR,MI,Y,
2014,15,456,Rangers,LHP,Joe Filomeno,Louisville,4YR,KY,Y,
2014,15,457,Rays,RHP,Brian Miller,Vanderbilt,4YR,TN,Y,
2014,15,458,Indians,RHP,Luke Eubank,Oxnard (Calif.) JC,JC,CA,Y,
2014,15,459,Dodgers,RHP,Joe Broussard,Louisiana State,4YR,LA,Y,
2014,15,460,Tigers,OF,Mike Gerber,Creighton,4YR,NE,Y,
2014,15,461,Pirates,RHP,Eric Dorsch,Kent State,4YR,OH,Y,
2014,15,462,Athletics,2B,Trent Gilbert,Arizona,4YR,AZ,Y,
2014,15,463,Braves,RHP,Caleb Dirks,California Baptist,4YR,CA,Y,
2014,15,464,Red Sox,OF,Trenton Kemp,"Buchanan HS, Clovis, Calif.",HS,CA,Y,"$255,000"
2014,15,465,Cardinals,RHP,Matt Ditman,Rice,4YR,TX,N,
2014,16,466,Astros,OF,Ramon Laureano,Northeastern Oklahoma A&M JC,JC,OK,Y,
2014,16,467,Marlins,LHP,Scott Squier,Hawaii,4YR,HI,Y,
2014,16,468,White Sox,RHP,Matt Cooper,Hawaii,4YR,HI,Y,
2014,16,469,Cubs,SS,Jason Vosler,Northeastern,4YR,MA,Y,
2014,16,470,Twins,1B,Tyler Kuresa,UC Santa Barbara,4YR,CA,Y,
2014,16,471,Mariners,C,Wayne Taylor,Stanford,4YR,CA,Y,
2014,16,472,Phillies,RHP,Calvin Rayburn,Barry (Fla.),4YR,FL,Y,
2014,16,473,Rockies,1B,Roberto Ramos,JC of the Canyons (Calif.),JC,CA,Y,
2014,16,474,Blue Jays,C,Mike Papierski,Lemont (Ill.) HS,HS,IL,N,
2014,16,475,Mets,LHP,Joel Huertas,"Colegio Carmen Sol, Bayamon, P.R.",HS,PR,Y,
2014,16,476,Brewers,LHP,Ben Onyshko,"Vauxhall Academy, Winnipeg",HS,CN,N,
2014,16,477,Padres,LHP,Taylor Cox,Tennessee-Martin,4YR,TN,Y,
2014,16,478,Giants,RHP,Kevin Ginkel,Southwestern (Calif.) JC,JC,CA,N,
2014,16,479,Angels,2B,Blaine Prescott,Midland (Texas) JC,JC,TX,N,
2014,16,480,Diamondbacks,RHP,Kevin Simmons,Wallace State (Ala.) JC,JC,AL,Y,
2014,16,481,Orioles,RHP,Tanner Chleborad,Washington State,4YR,WA,Y,
2014,16,482,Yankees,LHP,Derek Callahan,Gonzaga,4YR,WA,Y,
2014,16,483,Royals,3B,Manny Olloque,Torrance (Calif.) HS,HS,CA,Y,
2014,16,484,Nationals,LHP,Cole Plouck,Pima (Ariz.) JC,JC,AZ,Y,
2014,16,485,Reds,C,Garrett Boulware,Clemson,4YR,SC,Y,
2014,16,486,Rangers,RHP,Reed Garrett,Virginia Military Institute,4YR,SC,Y,
2014,16,487,Rays,LHP,Greg Maisto,McLennan (Texas) JC,JC,TX,Y,
2014,16,488,Indians,RHP,J.P. Feyereisen,Wisconsin-Stevens Point,4YR,WI,Y,
2014,16,489,Dodgers,OF,Devan Ahart,Akron,4YR,OH,Y,
2014,16,490,Tigers,3B,Chase Rader,Coffeyville (Kan.) JC,JC,KS,N,
2014,16,491,Pirates,RHP,Sam Street,Texas-Pan American,4YR,TX,Y,
2014,16,492,Athletics,3B,Jose Brizuela,Florida State,4YR,FL,Y,
2014,16,493,Braves,RHP,Brandon Barker,Mercer,4YR,GA,Y,
2014,16,494,Red Sox,LHP,Michael Gunn,Arkansas,4YR,AR,Y,
2014,16,495,Cardinals,SS,Tristan Hildebrandt,"Esperanza HS, Anaheim",HS,CA,N,
2014,17,496,Astros,LHP,Ben Smith,Coastal Carolina,4YR,SC,Y,
2014,17,497,Marlins,1B,Eric Fisher,Arkansas,4YR,AR,Y,
2014,17,498,White Sox,RHP,David Trexler,North Florida,4YR,FL,Y,
2014,17,499,Cubs,RHP,John Michael Knighton,Central Alabama JC,JC,AL,Y,
2014,17,500,Twins,LHP,Mat Batts,UNC Wilmington,4YR,NC,Y,
2014,17,501,Mariners,RHP,Trey Cochran-Gill,Auburn,4YR,AL,Y,
2014,17,502,Phillies,3B,Damek Tomscha,Auburn,4YR,AL,Y,
2014,17,503,Rockies,3B,Shane Hoelscher,Rice,4YR,TX,Y,
2014,17,504,Blue Jays,RHP,Quinn Carpenter,Iowa Western JC,JC,IA,N,
2014,17,505,Mets,LHP,David Roseboom,South Carolina-Upstate,4YR,SC,Y,
2014,17,506,Brewers,C,JJ Schwarz,Palm Beach Gardens (Fla.) HS,HS,FL,N,
2014,17,507,Padres,RHP,T.J. Weir,Ball State,4YR,IN,Y,
2014,17,508,Giants,LHP,Caleb Smith,South Carolina-Aiken,4YR,SC,Y,
2014,17,509,Angels,1B,Ryan Seiz,Liberty,4YR,VA,Y,
2014,17,510,Diamondbacks,2B,Mike Abreu,Hillsborough (Fla.) JC,JC,FL,Y,
2014,17,511,Orioles,RHP,Jean Cosme,"Colegio Sagrada Familia HS, San Juan, P.R.",HS,PR,Y,
2014,17,512,Yankees,RHP,Garrett Cave,"South Sumter HS, Bushnell, Fla.",HS,FL,N,
2014,17,513,Royals,LHP,Brennan Henry,Bellevue (Neb.),4YR,NE,Y,
2014,17,514,Nationals,OF,Alec Keller,Princeton,4YR,NJ,Y,
2014,17,515,Reds,LHP,Jacob Moody,Memphis,4YR,TN,Y,
2014,17,516,Rangers,RHP,Dave Berg,UCLA,4YR,CA,N,
2014,17,517,Rays,LHP,Steve Ascher,Oneonta State (N.Y.),4YR,NY,Y,
2014,17,518,Indians,RHP,Cam Hill,Redlands (Calif.) JC,JC,CA,Y,
2014,17,519,Dodgers,SS,Tyler Wampler,Indiana State,4YR,IN,Y,
2014,17,520,Tigers,1B,Corey Baptist,St. Petersburg (Fla.) JC,JC,FL,Y,
2014,17,521,Pirates,RHP,Michael Clemens,McNeese State,4YR,LA,Y,
2014,17,522,Athletics,C,Eric Cheray,Missouri State,4YR,MO,N,
2014,17,523,Braves,RHP,Ashton Perritt,Liberty,4YR,VA,N,
2014,17,524,Red Sox,SS,Jeremy Rivera,El Paso JC,JC,TX,Y,
2014,17,525,Cardinals,RHP,Dustin Beggs,Georgia Perimeter JC,JC,GA,N,
2014,18,526,Astros,SS,Antonio Nunez,Western Oklahoma State JC,JC,OK,Y,
2014,18,527,Marlins,C,Brad Haynal,San Diego State,4YR,CA,Y,
2014,18,528,White Sox,LHP,Tanner Banks,Utah,4YR,UT,Y,
2014,18,529,Cubs,RHP,Austyn Willis,Barstow (Calif.) HS,HS,CA,Y,
2014,18,530,Twins,3B,T.J. White,Nevada-Las Vegas,4YR,NV,Y,
2014,18,531,Mariners,LHP,Nick Kiel,Bellevue (Wash.) JC,JC,WA,Y,
2014,18,532,Phillies,C,Sean McHugh,Purdue,4YR,IN,Y,
2014,18,533,Rockies,RHP,James Lomangino,St. John's,4YR,NY,Y,
2014,18,534,Blue Jays,RHP,Dusty Isaacs,Georgia Tech,4YR,GA,Y,
2014,18,535,Mets,OF,Raphael Ramirez,"Pace Academy, Atlanta",HS,GA,Y,"$150,000"
2014,18,536,Brewers,RHP,Luke Curtis,Pittsburgh,4YR,PA,Y,
2014,18,537,Padres,LHP,Max MacNabb,San Diego,4YR,CA,Y,
2014,18,538,Giants,RHP,Edrick Agosto,"International Baseball Academy, Cieba, P.R.",HS,PR,N,
2014,18,539,Angels,RHP,Austin Robichaux,Louisiana-Lafayette,4YR,LA,Y,
2014,18,540,Diamondbacks,RHP,Garrett Mundell,Fresno State,4YR,CA,N,
2014,18,541,Orioles,RHP,Matt Grimes,Georgia Tech,4YR,GA,Y,
2014,18,542,Yankees,LHP,Justin Kamplain,Alabama,4YR,AL,Y,
2014,18,543,Royals,RHP,Alberto Rodriguez,Northwest Florida State JC,JC,FL,Y,
2014,18,544,Nationals,LHP,McKenzie Mills,"Sprayberry HS, Marietta, Ga.",HS,GA,Y,"$150,000"
2014,18,545,Reds,OF,Roderick Bynum,"Monroe Catholic HS, Fairbanks, Alaska",HS,AK,N,
2014,18,546,Rangers,RHP,J.T. Phillips,Georgia Perimeter JC,JC,GA,N,
2014,18,547,Rays,SS,Alec Sole,Saint Louis,4YR,MO,Y,
2014,18,548,Indians,OF,Taylor Murphy,Pacific,4YR,CA,Y,
2014,18,549,Dodgers,1B,Clint Freeman,East Tennessee State,4YR,TN,Y,
2014,18,550,Tigers,3B,Will Maddox,Tennessee,4YR,TN,Y,
2014,18,551,Pirates,2B,Erik Lunde,Lander (S.C.),4YR,SC,Y,
2014,18,552,Athletics,LHP,Mike Nolan,Oklahoma City,4YR,OK,Y,
2014,18,553,Braves,RHP,Jacob Webb,Tabor (Kan.),4YR,KS,Y,
2014,18,554,Red Sox,3B,Jordan Betts,Duke,4YR,NC,Y,
2014,18,555,Cardinals,OF,Blake Drake,Concordia (Ore.),4YR,OR,Y,
2014,19,556,Astros,C,Ruben Castro,"Puerto Rico Baseball Academy, Gurabo, P.R.",HS,PR,Y,
2014,19,557,Marlins,2B,Mason Davis,The Citadel,4YR,SC,Y,
2014,19,558,White Sox,LHP,Aaron Bummer,Nebraska,4YR,NE,Y,
2014,19,559,Cubs,RHP,Brad Markey,Virginia Tech,4YR,VA,Y,
2014,19,560,Twins,C,Jarrard Poteete,Connors State (Okla.) JC,JC,OK,Y,
2014,19,561,Mariners,RHP,Rohn Pierce,Canisius,4YR,NY,Y,
2014,19,562,Phillies,LHP,Joey Denato,Indiana,4YR,IN,Y,
2014,19,563,Rockies,1B,Nate Causey,Arizona State,4YR,AZ,Y,
2014,19,564,Blue Jays,OF,Cliff Brantley,Adelphi (N.Y.),4YR,NY,Y,
2014,19,565,Mets,RHP,Bryce Beeler,Memphis,4YR,TN,Y,
2014,19,566,Brewers,LHP,Zach Hirsch,Nebraska,4YR,NE,Y,
2014,19,567,Padres,RHP,Justin Lewis,"Greater Atlanta Christian HS, Norcross, Ga.",HS,GA,N,
2014,19,568,Giants,OF,Junior Amion,Alabama State,4YR,AL,Y,
2014,19,569,Angels,C,Justin Bormann,Texas-San Antonio,4YR,TX,N,
2014,19,570,Diamondbacks,RHP,Dan Savas,Illinois State,4YR,IL,Y,
2014,19,571,Orioles,RHP,Connor Seabold,"Newport Harbor HS, Newport Beach, Calif.",HS,CA,N,
2014,19,572,Yankees,RHP,Joe Harvey,Pittsburgh,4YR,PA,Y,
2014,19,573,Royals,OF,Scott Heineman,Oregon,4YR,OR,N,
2014,19,574,Nationals,OF,Clay Williamson,Cal State Fullerton,4YR,CA,Y,
2014,19,575,Reds,RHP,Isaac Anderson,JC of Southern Idaho,JC,ID,N,
2014,19,576,Rangers,2B,Tra'Mayne Holmes,"Rickards HS, Tallahassee, Fla.",HS,FL,N,
2014,19,577,Rays,RHP,Justin McCalvin,Kennesaw State,4YR,GA,Y,"$40,000"
2014,19,578,Indians,RHP,Argenis Angulo,Ranger (Texas) JC,JC,TX,Y,
