Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
2085,Chris Owusu\OwusCh00,2012,22,,TAM,NFL,5,0,1,0,0,0
2086,Ernest Owusu\OwusEr00,2012,24,,TAM,NFL,,,1,0,0,0
2087,Akwasi Owusu-Ansah\OwusAk99,2012,24,4-126,OAK,NFL,,,1,0,0,0
2088,Cheta Ozougwu\OzouCh00,2012,24,7-254,CHI,NFL,2,0,1,0,0,0
2089,Jordan Palmer\PalmJo20,2012,28,6-205,JAX,NFL,,,1,0,0,0
2090,Michael Palmer\PalmMi00,2012,24,,ATL,NFL,13,2,1,0,0,0
2091,Nathan Palmer\PalmNa00,2012,23,,IND,NFL,5,0,1,0,0,0
2092,Colin Parker\ParkCo01,2012,23,,ARI,NFL,,,1,0,0,0
2093,Juqua Parker\ThomJu20,2012,34,,CLE,NFL,16,0,1,0,0,0
2094,Martin Parker\ParkMa00,2012,24,,NYG,NFL,,,1,0,0,0
2095,Preston Parker\ParkPr00,2012,25,,TAM,NFL,2,0,1,0,0,0
2096,Ron Parker\ParkRo01,2012,25,,2TM,NFL,5,0,1,0,0,0
2097,Roscoe Parrish\ParrRo00,2012,30,2-55,TAM,NFL,13,0,1,0,0,0
2098,Bear Pascoe\PascBe00,2012,26,6-184,NYG,NFL,15,3,1,0,0,0
2099,Lucas Patterson\PattLu00,2012,25,,KAN,NFL,,,1,0,0,0
2100,Mike Patterson\PattMi20,2012,29,1-31,PHI,NFL,5,0,1,0,0,0
