Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1953,Trey Watts\WattTr00,2014,23,,STL,NFL,14,0,1,0,0,0
1954,J'Marcus Webb\WebbJM20,2014,26,7-218,MIN,NFL,1,0,1,0,0,0
1955,Joe Webb\WebbJo00,2014,28,6-199,CAR,NFL,7,0,1,0,0,0
1956,Charcandrick West\WestCh01,2014,23,,KAN,NFL,6,0,1,0,0,0
1957,Griff Whalen\WhalGr00,2014,24,,IND,NFL,10,0,1,0,0,0
1958,Kenny Wiggins\WiggKe00,2014,26,,SDG,NFL,1,0,1,0,0,0
1959,Brandon Williams\WillBr04,2014,27,,CAR,NFL,14,0,1,0,0,0
1960,Damian Williams\WillDa04,2014,26,3-77,2TM,NFL,3,0,1,0,0,0
1961,Garry Williams\WillGa23,2014,28,,CAR,NFL,1,0,1,0,0,0
1962,Nick Williams\WillNi01,2014,24,7-223,KAN,NFL,2,0,1,0,0,0
1963,Teddy Williams\WillTe00,2014,26,,3TM,NFL,7,0,1,0,0,0
1964,Trevardo Williams\WillTr02,2014,24,4-124,2TM,NFL,3,0,1,0,0,0
1965,C.J. Wilson\WilsC.00,2014,25,,TAM,NFL,2,0,1,0,0,0
1966,George Winn\WinnGe00,2014,24,,DET,NFL,12,0,1,0,0,0
1967,Glenn Winston\WinsGl00,2014,25,,CLE,NFL,5,0,1,0,0,0
1968,Khalid Wooten\WootKh00,2014,24,6-202,TEN,NFL,3,0,1,0,0,0
1969,T.J. Yates\YateT.00,2014,27,5-152,ATL,NFL,1,0,1,0,0,0
1970,Dave Zastudil\ZastDa20,2014,36,4-112,ARI,NFL,2,0,1,0,0,0
1971,Nate Freese\FreeNa00,2014,24,7-229,DET,NFL,3,0,1,0,0,-1
1972,Alex Henery\HeneAl00,2014,27,4-120,DET,NFL,2,0,1,0,0,-1
1973,Isaako Aaitui\AaitIs00,2014,27,,WAS,NFL,0,,1,0,0,
1974,Jared Abbrederis\AbbrJa00,2014,24,5-176,GNB,NFL,0,,1,0,0,
1975,Kenneth Acker\AckeKe00,2014,22,6-180,SFO,NFL,0,,1,0,0,
1976,Aaron Adams\AdamAa00,2014,25,,GNB,NFL,0,,1,0,0,
1977,D.J. Adams\AdamD.00,2014,24,,SDG,NFL,0,,1,0,0,
1978,Daniel Adongo\AdonDa00,2014,25,,IND,NFL,0,,1,0,0,
1979,Chas Alecxih\AlecCh00,2014,25,,SDG,NFL,0,,1,0,0,
1980,Mister Alexander\AlexMi01,2014,26,,2TM,NFL,0,,1,0,0,
1981,Denicos Allen\AlleDe00,2014,24,,2TM,NFL,0,,1,0,0,
1982,Ricardo Allen\AlleRi00,2014,23,5-147,ATL,NFL,0,,1,0,0,
1983,Torrence Allen\AlleTo00,2014,23,,SDG,NFL,0,,1,0,0,
1984,Kiko Alonso\AlonKi00,2014,24,2-46,BUF,NFL,0,,1,0,0,
1985,Ri'Shard Anderson\AndeRi01,2014,23,,TEN,NFL,0,,1,0,0,
1986,Josh Andrews\AndrJo01,2014,23,,PHI,NFL,0,,1,0,0,
1987,Kenny Anunike\AnunKe00,2014,24,,DEN,NFL,0,,1,0,0,
1988,Chigbo Anunoby\AnunCh00,2014,25,,2TM,NFL,0,,1,0,0,
1989,Nate Askew\AskeNa01,2014,23,,TEN,NFL,0,,1,0,0,
1990,Mark Asper\AspeMa00,2014,29,6-178,2TM,NFL,0,,1,0,0,
1991,Jeff Baca\BacaJe00,2014,24,6-196,3TM,NFL,0,,1,0,0,
1992,Dion Bailey\BailDi00,2014,22,,SEA,NFL,0,,1,0,0,
1993,Steven Baker\BakeSt01,2014,26,,STL,NFL,0,,1,0,0,
1994,Vick Ballard\BallVi00,2014,24,5-170,IND,NFL,0,,1,0,0,
1995,Lonnie Ballentine\BallLo00,2014,21,7-256,HOU,NFL,0,,1,0,0,
1996,Michael Bamiro\BamiMi00,2014,24,,2TM,NFL,0,,1,0,0,
1997,Don Barclay\BarcDo00,2014,25,,GNB,NFL,0,,1,0,0,
1998,Brandon Barden\BardBr00,2014,25,,KAN,NFL,0,,1,0,0,
1999,Kenjon Barner\BarnKe00,2014,24,6-182,PHI,NFL,0,,1,0,0,
2000,Calvin Barnett\BarnCa00,2014,23,,CLE,NFL,0,,1,0,0,
