Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1867,Kevin Reddick\ReddKe00,2014,25,,2TM,NFL,5,0,1,0,0,0
1868,Jah Reid\ReidJa00,2014,26,3-85,BAL,NFL,4,0,1,0,0,0
1869,Chase Reynolds\ReynCh00,2014,27,,STL,NFL,15,0,1,0,0,0
1870,Rico Richardson\RichRi00,2014,23,,TEN,NFL,1,0,1,0,0,0
1871,Travian Robertson\RobeTr00,2014,26,7-249,3TM,NFL,2,0,1,0,0,0
1872,Adrien Robinson\RobiAd00,2014,26,4-127,NYG,NFL,16,1,1,0,0,0
1873,Aldrick Robinson\RobiAl00,2014,26,6-178,2TM,NFL,7,0,1,0,0,0
1874,Gerrell Robinson\RobiGe00,2014,25,,2TM,NFL,3,0,1,0,0,0
1875,Luther Robinson\RobiLu00,2014,23,,GNB,NFL,5,0,1,0,0,0
1876,Courtney Roby\RobyCo00,2014,31,3-68,ATL,NFL,4,0,1,0,0,0
1877,Evan Rodriguez\RodrEv00,2014,26,4-111,TAM,NFL,1,0,1,0,0,0
1878,Justin Rogers\RogeJu00,2014,26,7-206,WAS,NFL,3,0,1,0,0,0
1879,Lowell Rose\RoseLo00,2014,24,,MIA,NFL,5,0,1,0,0,0
1880,Rashad Ross\RossRa00,2014,24,,2TM,NFL,4,0,1,0,0,0
1881,Ace Sanders\SandAc00,2014,23,4-101,JAX,NFL,12,0,1,0,0,0
1882,Ricky Sapp\SappRi99,2014,28,5-134,HOU,NFL,3,0,1,0,0,0
1883,Jalen Saunders\SaunJa00,2014,22,4-104,4TM,NFL,15,0,1,0,0,0
1884,Weslye Saunders\SaunWe00,2014,25,,IND,NFL,1,0,1,0,0,0
1885,Tom Savage\SavaTo00,2014,24,4-135,HOU,NFL,2,0,1,0,0,0
1886,Patrick Scales\ScalPa00,2014,26,,BAL,NFL,2,0,1,0,0,0
1887,Matt Schaub\SchaMa00,2014,33,3-90,OAK,NFL,11,0,1,0,0,0
1888,Jonathan Scott\ScotJo22,2014,31,5-141,ATL,NFL,1,0,1,0,0,0
1889,Trevor Scott\ScotTr99,2014,30,6-169,CHI,NFL,9,0,1,0,0,0
1890,Greg Scruggs\ScruGr00,2014,24,7-232,SEA,NFL,3,0,1,0,0,0
1891,Sammy Seamster\SeamSa00,2014,23,,MIA,NFL,2,0,1,0,0,0
1892,Tyler Shatley\ShatTy00,2014,23,,JAX,NFL,1,0,1,0,0,0
1893,Connor Shaw\ShawCo00,2014,23,,CLE,NFL,1,1,1,0,0,0
1894,Russell Shepard\ShepRu00,2014,24,,TAM,NFL,16,0,1,0,0,0
1895,Mickey Shuler\ShulMi01,2014,28,7-214,JAX,NFL,3,1,1,0,0,0
1896,Lawrence Sidbury\SidbLa99,2014,28,4-125,TAM,NFL,1,0,1,0,0,0
1897,Matt Simms\SimmMa00,2014,26,,NYJ,NFL,1,0,1,0,0,0
1898,Scott Simonson\SimoSc00,2014,22,,OAK,NFL,4,0,1,0,0,0
1899,Matthew Slater\SlatMa00,2014,29,5-153,NWE,NFL,16,0,1,1,0,0
1900,Kiero Small\SmalKi00,2014,25,7-227,2TM,NFL,3,3,1,0,0,0
