,index,college,name,state
14296,West Virginia State University,West Virginia,Fulton Walker ,WV
14297,West Virginia State University,West Virginia,Renaldo Turnbull,WV
14298,West Virginia State University,West Virginia,Lovett Purnell,WV
14299,West Virginia State University,West Virginia,Mark Glowinski,WV
14300,West Virginia State University,West Virginia,Gary Stills,WV
14301,West Virginia State University,West Virginia,Aaron Beasley,WV
14302,West Virginia State University,West Virginia,Tavon Austin,WV
14303,West Virginia State University,West Virginia,Todd Sauerbrun,WV
14304,West Virginia State University,West Virginia,Chuck Howley,WV
14305,West Virginia State University,West Virginia,James Davis,WV
14306,West Virginia State University,West Virginia,Browning Nagle,WV
14307,West Virginia State University,West Virginia,Will Johnson,WV
14308,West Virginia State University,West Virginia,Travis Curtis,WV
14309,West Virginia State University,West Virginia,Rich Braham,WV
14310,West Virginia State University,West Virginia,Willie Drewrey,WV
14311,West Virginia State University,West Virginia,Walt Brewster,WV
14312,West Virginia State University,West Virginia,Bill Lopasky,WV
14313,West Virginia State University,West Virginia,Mike Gussie,WV
14314,West Virginia State University,West Virginia,Don Barclay,WV
14315,West Virginia State University,West Virginia,Elgie Tobin,WV
14316,West Virginia State University,West Virginia,Leon Jenkins,WV
14317,West Virginia State University,West Virginia,Antonio Brown,WV
14318,West Virginia State University,West Virginia,Adam Jones,WV
14319,West Virginia State University,West Virginia,Wendell Smallwood,WV
14320,West Virginia State University,West Virginia,Wes Ours,WV
14321,West Virginia State University,West Virginia,John Holifield,WV
14322,West Virginia State University,West Virginia,Walt Easley,WV
14323,West Virginia State University,West Virginia,Geno Smith,WV
14324,West Virginia State University,West Virginia,Nick Nardacci,WV
14325,West Virginia State University,West Virginia,Jerry Porter,WV
14326,West Virginia State University,West Virginia,Sean Berton,WV
14327,West Virginia State University,West Virginia,Antwan Lake,WV
14328,West Virginia State University,West Virginia,Artie Owens,WV
14329,West Virginia State University,West Virginia,Gordon Lambert,WV
14330,West Virginia State University,West Virginia,Ken Herock,WV
14331,West Virginia State University,West Virginia,Karl Joseph,WV
14332,West Virginia State University,West Virginia,Bill Parriott,WV
14333,West Virginia State University,West Virginia,Merl Condit,WV
14334,West Virginia State University,West Virginia,Steve Hathaway,WV
14335,West Virginia State University,West Virginia,Oliver Luck,WV
14336,West Virginia State University,West Virginia,Mike Logan,WV
14337,West Virginia State University,West Virginia,Danny Buggs,WV
14338,West Virginia State University,West Virginia,Rex Bumgardner,WV
14339,West Virginia State University,West Virginia,Charles Sims,WV
14340,West Virginia State University,West Virginia,Chris Edmonds,WV
14341,West Virginia State University,West Virginia,Jeff Merrow,WV
14342,West Virginia State University,West Virginia,Bill Karr,WV
14343,West Virginia State University,West Virginia,Darius Reynaud,WV
14344,West Virginia State University,West Virginia,Jack Linn,WV
14345,West Virginia State University,West Virginia,Alvoid Mays,WV
14346,West Virginia State University,West Virginia,Anthony Becht,WV
14347,West Virginia State University,West Virginia,Brandon Hogan ,WV
14348,West Virginia State University,West Virginia,Darren Studstill,WV
14349,West Virginia State University,West Virginia,Bruce Bosley,WV
14350,West Virginia State University,West Virginia,Kay-Jay Harris,WV
14351,West Virginia State University,West Virginia,John Denvir,WV
14352,West Virginia State University,West Virginia,Keilen Dykes,WV
14353,West Virginia State University,West Virginia,Solomon Page,WV
14354,West Virginia State University,West Virginia,Bill Sortet,WV
14355,West Virginia State University,West Virginia,Mortty Ivy,WV
14356,West Virginia State University,West Virginia,Robert Walker,WV
14357,West Virginia State University,West Virginia,Scott Barrows,WV
14358,West Virginia State University,West Virginia,Mark Burke,WV
14359,West Virginia State University,West Virginia,Dick Dolly,WV
14360,West Virginia State University,West Virginia,Tom Woodeshick,WV
14361,West Virginia State University,West Virginia,Chris Henry ,WV
14362,West Virginia State University,West Virginia,Chris Neild,WV
14363,West Virginia State University,West Virginia,Steve Slaton,WV
14364,West Virginia Wesleyan College,West Virginia Wesleyan,John Kellison,WV
14365,West Virginia Wesleyan College,West Virginia Wesleyan,Ed Comstock,WV
14366,West Virginia Wesleyan College,West Virginia Wesleyan,Chalmer Ault,WV
14367,West Virginia Wesleyan College,West Virginia Wesleyan,Nels Peterson,WV
14368,West Virginia Wesleyan College,West Virginia Wesleyan,Rich Thomaselli,WV
14369,West Virginia Wesleyan College,West Virginia Wesleyan,Kelly Rodriguez,WV
14370,West Virginia Wesleyan College,West Virginia Wesleyan,Gale Bullman,WV
14371,West Virginia Wesleyan College,West Virginia Wesleyan,Skippy Scheib,WV
14372,West Virginia Wesleyan College,West Virginia Wesleyan,Jim Miller,WV
14373,West Virginia Wesleyan College,West Virginia Wesleyan,Len Barnum,WV
14374,West Virginia Wesleyan College,West Virginia Wesleyan,Cliff Battles,WV
14375,West Virginia Wesleyan College,West Virginia Wesleyan,Bill Wood,WV
14376,West Virginia Wesleyan College,West Virginia Wesleyan,Chalmers Tschappat,WV
14377,West Virginia Wesleyan College,West Virginia Wesleyan,Hoot Flanagan,WV
14378,West Virginia Wesleyan College,West Virginia Wesleyan,Tom Blondin,WV
14379,West Virginia Wesleyan College,West Virginia Wesleyan,Ken Moore,WV
14380,West Virginia Wesleyan College,West Virginia Wesleyan,Harry Harris,WV
14381,Western Oregon University,Western Oregon,Jason Slowey,OR
14382,Western Oregon University,Western Oregon,Kevin Boss,OR
14383,Western Oregon University,Western Oregon,Tyrell Williams,OR
14384,Wheaton College,Wheaton,Pete Ittersagen,MA
14385,Wheaton College,Wheaton,Doug Rothschild,MA
14386,Wheaton College,Wheaton,Andy Studebaker,MA
14387,Whittier College,Whittier,Doug Mooers,CA
14388,Whittier College,Whittier,Bull Finch,CA
14389,Whittier College,Whittier,Ken Gregory,CA
14390,Whittier College,Whittier,Elvin Hutchison,CA
14391,Whittier College,Whittier,Chuck McMurtry,CA
14392,Whitworth College,Whitworth,Paul Ward,WA
14393,Whitworth College,Whitworth,Doug Long ,WA
14394,Widener University,Widener,Billy Johnson ,PA
14395,Widener University,Widener,Red Pollock,PA
14396,Widener University,Widener,Jack Klotz,PA
14397,Widener University,Widener,James Magner,PA
14398,Widener University,Widener,Ed Walsh,PA
14399,Wiley College,Wiley,Kelton Winston,TX
14400,Wiley College,Wiley,Mike Lewis,TX
14401,Wiley College,Wiley,Lee Thomas,TX
14402,Wiley College,Wiley,Floyd Iglehart ,TX
14403,Wiley College,Wiley,George Kinney,TX
14404,Willamette University,Willamette,Dick Weisgerber,OR
14405,Willamette University,Willamette,Greg Joelson,OR
14406,Willamette University,Willamette,Bruce Anderson ,OR
14407,William Jewell College,William Jewell,Scoop Gillespie,MO
14408,William Jewell College,William Jewell,John Strada,MO
14409,William Jewell College,William Jewell,Ike Martin ,MO
14410,William Paterson University,William Paterson,Derrick Foster ,NJ
14411,William Penn University,William Penn,Warren Loving,IA
14412,William Penn University,William Penn,Wilbur Young,IA
14413,William Penn University,William Penn,Damon Harrison,IA
14414,Williams College,Williams,Benny Boynton,MA
14415,Williams College,Williams,Scott Perry ,MA
14416,Williams College,Williams,Ethan Brooks,MA
14417,Williams College,Williams,Gil Gregory,MA
14418,Williams College,Williams,Alex Clement,MA
14419,Williams College,Williams,Jack Maitland,MA
14420,Wingate University,Wingate,David Jones,NC
14421,Wingate University,Wingate,Kenwin Cummings,NC
14422,Wittenberg University,Wittenberg,Dutch Miller,OH
14423,Wittenberg University,Wittenberg,Earl Burgner,OH
14424,Wittenberg University,Wittenberg,Ron Duncan,OH
14425,Wittenberg University,Wittenberg,Pesky Lentz,OH
14426,Wittenberg University,Wittenberg,Mack Hummon,OH
14427,Wittenberg University,Wittenberg,Charlie Green,OH
14428,Wittenberg University,Wittenberg,George Rohleder,OH
14429,Wittenberg University,Wittenberg,Scott Watters,OH
14430,Wofford College,Wofford,Kasey Redfern,SC
14431,Wofford College,Wofford,Jerry Richardson ,SC
14432,Wofford College,Wofford,Brenton Bersin,SC
14433,Yale University,Yale,Dick Jauron,CT
14434,Yale University,Yale,Art Braman,CT
14435,Yale University,Yale,Kenny Hill,CT
14436,Yale University,Yale,Jeff Rohrer,CT
14437,Yale University,Yale,Pat Eilers,CT
14438,Yale University,Yale,Greg Dubinetz,CT
14439,Yale University,Yale,Gary Fencik,CT
14440,Yale University,Yale,Chuck Mercein,CT
14441,Yale University,Yale,Paul Walker,CT
14442,Yale University,Yale,Don Martin ,CT
14443,Yale University,Yale,Calvin Hill,CT
14444,Yale University,Yale,Joe Dufek,CT
14445,Yale University,Yale,John Prchlik,CT
14446,Yale University,Yale,Mike Pyle,CT
14447,Yale University,Yale,Eric Johnson ,CT
14448,Yale University,Yale,John Spagnola,CT
14449,Yale University,Yale,Alex Kroll,CT
14450,Yale University,Yale,Chris Hetherington,CT
14451,Yale University,Yale,Nate Lawrie,CT
14452,Yale University,Yale,Brian Dowling,CT
14453,Yale University,Yale,Rich Diana,CT
14454,Yale University,Yale,Gene Profit,CT
14455,Yale University,Yale,Herb Kempton,CT
14456,,Miami (FL),Cory Nelms,
14457,,La-Monroe,Jackie Harris,
14458,,none,Ken Brown,
14459,,Washington St.,George Hurley,
14460,,LSU,Shawn Burks,
14461,,North Carolina St.,Nate Irving ,
14462,,Delaware St.,Frank Nicholson,
14463,,LSU,Paul Guidry,
14464,,West Texas A&M;,Ralph Anderson ,
14465,,Texas A&M;,Matt Darwin,
14466,,Miss. Valley St.,Bob Gaddis,
14467,,Penn St.,Dave Graf,
14468,,USC,Ricky Bell,
14469,,SMU,Emmanuel Sanders ,
14470,,Emporia St.,Eldon Danenhauer,
14471,,Fresno St.,James Sanders ,
14472,,none,Jarryd Hayne,
14473,,SE Missouri St.,Eddie Moss,
14474,,SW Missouri St.,Steve Ache,
14475,,Virginia Tech,Dave Smigelsky,
14476,,USC,Mike Williams,
14477,,Mississippi St.,Lance Long ,
14478,,Ohio St.,Jack Mewhort,
14479,,LSU,Jamie Lawson,
14480,,none,Joe Sanders ,
14481,,LSU,A.J. Duhe,
14482,,Penn St.,Pete Liske,
14483,,Penn St.,George Snell,
14484,,Miami (FL),Ronnie Lippett,
14485,,Wisc-Whitewater,Matt Turk,
14486,,TCU,Stan Petry,
14487,,none,Gus Gardella ,
14488,,New Mexico St.,Jerry Nuzum,
14489,,Fresno St.,Stephen Spach,
14490,,Kansas St.,Daniel Thomas,
14491,,St. Mary's (CA),Ben Starret,
14492,,Georgia Tech,George Morris ,
14493,,Florida St.,Kent Gaydos,
14494,,Boston Col.,Steve Trapilo,
14495,,Fresno St.,Malcolm Floyd ,
14496,,Michigan St.,Fred Arbanas,
14497,,North Carolina St.,Jack Stanton,
14498,,LSU,Todd McClure,
14499,,BYU,Derwin Gray,
14500,,Washington St.,Raonall Smith,
14501,,Morgan St.,John Andrews,
14502,,North Dakota St.,Marcus Williams,
14503,,none,Howie Ferguson ,
14504,,Ohio St.,Paul Sarringhaus,
14505,,East. Michigan,Jereme Perry ,
14506,,UCLA,Eli Ankou,
14507,,William & Mary,Jerome Couplin,
14508,,LSU,Lewis Neal,
14509,,UCLA,Zenon Andrusyshyn,
14510,,Oregon St.,D.J. Alexander,
14511,,Appalachian St.,Corey Lynch ,
14512,,Texas A&M-Kingsville;,Herbie Anderson ,
14513,,San Diego St.,Jim Laughton,
14514,,USC,Kelly Thomas,
14515,,USC,Lynn Cain,
14516,,Penn St.,Larry Conover,
14517,,none,Charles Pavlich,
14518,,LSU,Rueben Randle ,
14519,,Miami (FL),Micanor Regis,
14520,,St. Mary's (CA),Ray Clemons,
14521,,Miami (FL),Dan Conners,
14522,,BYU,Jason Andersen,
14523,,Emporia St.,Jiggs Kline,
14524,,Boston Col.,Chet Gladchuk,
14525,,Washington St.,Eric Johnson ,
14526,,Penn St.,Len Frketich,
14527,,La-Lafayette,Chris Cagle,
14528,,Fresno St.,Trent Dilfer,
14529,,Miami (FL),Alfredo Roberts,
14530,,Oklahoma St.,Tony Banfield,
14531,,Florida St.,Jesse Solomon,
14532,,North Carolina St.,Josh Jones,
14533,,USC,Jimmy Gunn,
14534,,Jacksonville St.,Pierre Warren,
14535,,Miami (FL),Walt Watt,
14536,,Ball St.,Corey Croom,
14537,,Michigan St.,Keith Mumphery,
14538,,Ball St.,Jonathan Hoke,
14539,,Penn St.,Matt Millen,
14540,,Alabama A&M;,Mike Williams,
14541,,Ohio St.,Frank Cumiskey,
14542,,none,Pete Slone,
14543,,Nicholls St.,Doug Hudson,
14544,,USC,Sam Anno,
14545,,Delta St.,Wilbur Myers,
14546,,Penn St.,Mike Munchak,
14547,,Lincoln (MO),John Arp,
14548,,Ala-Birmingham,Rodregis Brooks,
14549,,Westminster (PA),Lowell Lander,
14550,,Miami (OH),Dustin Cohen ,
14551,,Arizona St.,Danny Villa,
14552,,none,Eddie Benz,
14553,,Miami (FL),Al Palewicz,
14554,,Ohio St.,Bob Vogel,
14555,,Michigan St.,Jim Szymanski,
14556,,Hampton,Tom Casey,
14557,,Appalachian St.,Struggy Smith,
14558,,Penn St.,Duffy Cobbs,
14559,,LSU,Jack Hunt,
14560,,Florida A&M;,Henry Lawrence,
14561,,Ohio St.,Brian Rolle,
14562,,SMU,Joe Ethridge,
14563,,Ohio St.,Bruce Jankowski,
14564,,Texas-El Paso,Don Maynard,
14565,,West. Kentucky,Pete Walters,
14566,,North Dakota St.,Robert Blakley,
14567,,Oregon St.,Steven Jackson,
14568,,Murray St.,Rocky Uguccioni,
14569,,Arizona St.,Drew Hodgdon,
14570,,Boston Col.,Josh Beekman,
14571,,Fresno St.,Jack Wender,
14572,,Florida St.,Randy Coffield,
14573,,Air Force,Sid Abramowitz,
14574,,Penn St.,Rich Milot,
14575,,Michigan St.,Bob Bercich,
14576,,Hampton,Zuriel Smith,
14577,,Cal State-Chico,Doug Dressler,
14578,,West. Illinois,Dennis Morgan,
14579,,Ohio St.,Darrion Scott,
14580,,Ohio St.,Ike Kelley,
14581,,Arizona St.,Jon Baker,
14582,,NE Oklahoma A&M;,Ernest Givins,
14583,,Miami (FL),Stacy Coley,
14584,,Md-Eastern Shore,Moses Denson,
14585,,Boston Col.,Jimmy Kennedy ,
14586,,Tenn-Chattanooga,Art Koeninger,
14587,,West. Illinois,Don Greco,
14588,,USC,Joel Crisman,
14589,,LSU,Garland Jean-Batiste,
14590,,Oklahoma St.,Donovan Woods,
14591,,Saskatchewan,Joe Kraker,
14592,,Miami (FL),Clive Walford,
14593,,TCU,Ted Vaught,
14594,,Montana,Russ Peterson,
14595,,Illinois St.,Cody White,
14596,,Montana,Tyrone Holmes,
14597,,Oregon St.,Bob Grim,
14598,,San Diego St.,Tommie Draheim,
14599,,Franklin & Marshall,Mike Caterbone,
14600,,Mississippi St.,Bruce Threadgill,
14601,,Washington & Jefferson,Al Crook,
14602,,LSU,Marcus Randall,
14603,,Clark (GA),Morris Stroud ,
14604,,USC,Jeff Byers,
14605,,Ohio St.,Don Wiper,
14606,,Fresno St.,Dwayne Wright,
14607,,San Diego St.,Kern Carson,
14608,,Washington St.,Ed Blount,
14609,,Miami (OH),Brian Pillman,
14610,,Abilene Christian,Thurmon Jones,
14611,,UCLA,Chad Overhauser,
14612,,NW State (LA),Sammy Odom,
14613,,SMU,Brian Duncan,
14614,,LSU,Sid Fournet,
14615,,Ohio St.,Keith Ferguson ,
14616,,Florida A&M;,Gene White,
14617,,none,Pete Casey,
14618,,Georgetown (DC),Bob Dwyer,
14619,,Miami (FL),Jammi German,
14620,,Central State (OH),Mel Lunsford,
14621,,Alabama A&M;,Anthony Lanier ,
14622,,Fort Lewis,Cephus Weatherspoon,
14623,,Schreiner College,Winnie Baze,
14624,,Utah St.,Sam Johnson,
14625,,LSU,Eddie Ray,
14626,,Arizona St.,Oscar Dragon,
14627,,Texas A&M;,Don Muhlbach,
14628,,East Tennessee St.,Steve Parker,
14629,,Cal Poly-San Luis Obispo,Sal Cesario,
14630,,Florida St.,LeRoy Butler,
14631,,Cal Poly-San Luis Obispo,Don Milan,
14632,,St. Olaf,Hal Erickson,
14633,,Kansas St.,Don Calhoun,
14634,,Sherman Indian,Elmer Busch,
14635,,SMU,Ray Schoenke,
14636,,Miami (FL),Jim Burt,
14637,,Miami (FL),Ed Reed,
14638,,USC,Howie Tipton,
14639,,C.W. Post,John Mohring,
14640,,USC,Shaun Cody,
14641,,LSU,Toby Caston,
14642,,UCLA,Nelson Rosario,
14643,,BYU,Rex Berry ,
14644,,Franklin (IN),Mike Yount,
14645,,Ohio St.,Carlos Hyde,
14646,,Georgia Tech,Lee Flowers,
14647,,Grambling St.,Leon Simmons ,
14648,,USC,Sultan McCullough,
14649,,Virginia Union,Marlion Jackson,
14650,,Penn St.,Aaron Maybin,
14651,,Oklahoma St.,Jon Evans,
14652,,UCLA,Terrence Austin,
14653,,Weber St.,Alfred Pupunu,
14654,,Grand Valley St.,Charles Johnson,
14655,,Miami (FL),Ed Weisacosky,
14656,,SMU,Alvin Maxson,
14657,,Oregon St.,Jonathan Jackson,
14658,,Arkansas St.,Kyle Richardson ,
14659,,Md-Eastern Shore,Mack Alston,
14660,,Morehead St.,Dave Haverdick,
14661,,Penn St.,Jim Laslavic,
14662,,none,Russ Method,
14663,,Michigan St.,Ellison Kelly,
14664,,SE Louisiana,Ellis Johnson ,
14665,,Arizona St.,Ryan Torain,
14666,,USC,Gary Jeter,
14667,,LSU,Jacob Cutrera,
14668,,Kent St.,Dri Archer,
14669,,Virginia Tech,Andy Bowling,
14670,,TCU,George Layne,
14671,,TCU,James Maness,
14672,,USC,Dave Lewis,
14673,,Xavier (OH),Chet Mutryn,
14674,,Sam Houston St.,Matt Dominguez,
14675,,East. Illinois,Ray McElroy,
14676,,Arizona St.,Jerry Smith,
14677,,Air Force,Chris Gizzi,
14678,,Grambling St.,Michael Harris,
14679,,Nicholls St.,Gary Barbaro,
14680,,Florida A&M;,Greg Coleman,
14681,,UNLV,Martin Tevaseu,
14682,,Fairmont St.,Don Overton,
14683,,Michigan St.,Bill Simpson,
14684,,Florida St.,Orpheus Roye,
14685,,Texas A&M;,Charlie Milstead,
14686,,SMU,Coby Rhinehart ,
14687,,Texas Southern,Lonnie Hepburn,
14688,,BYU,Mike Keim,
14689,,Virginia Tech,Roger Brown,
14690,,Texas A&M;,George Strohmeyer,
14691,,Miami (OH),Earl Hauser,
14692,,Oklahoma St.,Howard Keys,
14693,,Texas A&M;,Rob Goode,
14694,,Michigan St.,Joe DeLamielleure,
14695,,USC,Allen Carter,
14696,,Arizona St.,Hank Rockwell,
14697,,Col. of Emporia,Jim Jacquith,
14698,,Air Force,Steve Russ,
14699,,LSU,Eric Andolsek,
14700,,Mississippi St.,David Stewart,
14701,,Arizona St.,Kani Kauahi,
14702,,Texas A&M-Kingsville;,Jim Hill,
14703,,Md-Eastern Shore,Roy Kirksey,
14704,,New Mexico St.,John Gordon,
14705,,Oregon St.,Jeff Hart ,
14706,,Boston Col.,Jack Cronin ,
14707,,Texas St.,Jeff Novak,
14708,,Ark-Pine Bluff,Ivory Lee Brown,
14709,,Nebraska-Kearney,John Marrow,
14710,,BYU,Gabe Reid,
14711,,USC,Malcolm Moore,
14712,,Sam Houston St.,Michael Bankston,
14713,,Arizona St.,Josh Barrett,
14714,,Ohio St.,Greg Bellisari,
14715,,Boston Col.,Flavio Tosi,
14716,,La-Monroe,Ken Poole,
14717,,Gustavus Adolphus,Bob Lundell,
14718,,St. Cloud St.,Jeff Hazuga,
14719,,Michigan St.,Percy Snow,
14720,,Ohio St.,Austin Spitler,
14721,,San Diego St.,Brett Faryniarz,
14722,,Boston Col.,Jack Donahue,
14723,,Miss. Valley St.,Ted Washington,
14724,,Florida A&M;,Frank Marion,
14725,,Miami (FL),Erik Swoope,
14726,,USC,Dennis Johnson ,
14727,,Florida St.,Pat Watkins,
14728,,TCU,Kyle Clifton,
14729,,Arizona St.,Bob Thomas,
14730,,Ohio St.,Nick Roman,
14731,,Miami (FL),Gary Greaves,
14732,,Franklin & Marshall,Steven Uhrinyak,
14733,,Tennessee St.,Joe Gilliam,
14734,,USC,Deuce Lutui,
14735,,Florida A&M;,Curtis Holcomb,
14736,,Fresno St.,Ryan Wendell,
14737,,Albright,Stan Kosel,
14738,,Florida St.,B.J. Ward,
14739,,Cal Poly-San Luis Obispo,Brian Roche,
14740,,Michigan St.,Aaron Burbridge,
14741,,Ohio St.,Nick Mangold,
14742,,Midwestern St.,Marqui Christian,
14743,,UNLV,Michael Morton,
14744,,Alabama St.,Johnny Huggins,
14745,,Montana St.,Mark Fellows,
14746,,Idaho St.,Merril Hoge,
14747,,Boston Col.,John Johnson,
14748,,Boston Col.,Mark Chmura ,
14749,,BYU,Justin Ena,
14750,,Morgan St.,Ron Mayo ,
14751,,Penn St.,Steven Hamas,
14752,,Texas A&M;,Neely Allison,
14753,,none,Dick Falcon,
14754,,Ohio St.,Pepper Johnson,
14755,,Cal State-Northridge,Alvin Hooks,
14756,,East. Michigan,Chuck Shonta,
14757,,Abilene Christian,Johnny Knox,
14758,,Washington St.,Butch Meeker,
14759,,Ohio St.,Spiro Dellerba,
14760,,Michigan St.,Butch Rolle,
14761,,Arkansas St.,Stacy Gore,
14762,,Abilene Christian,Cleo Montgomery,
14763,,Texas A&M;,Yale Lary ,
14764,,Kent St.,Lou Harris,
14765,,Oregon St.,Brian Taylor,
14766,,Md-Eastern Shore,Jim Duncan,
14767,,none,Ham Connors,
14768,,Ball St.,Jonathan Newsome,
14769,,Arizona St.,Fair Hooker,
14770,,UCLA,William Curran,
14771,,San Diego St.,Jerome Long ,
14772,,North Dakota St.,Cliff Rothrock,
14773,,USC,Homer Griffith,
14774,,East. Michigan,Garry Grady,
14775,,Miami (OH),George Scott,
14776,,California-Davis,Tom Williams,
14777,,TCU,Clint Gresham,
14778,,Michigan St.,Bryan Clark,
14779,,St. Mary's (CA),Dan Barnhart ,
14780,,Oklahoma St.,Kendall Hunter,
14781,,Cal State-Fullerton,M.L. Carter,
14782,,Texas A&M;,Charley Malone ,
14783,,Georgia Tech,Fred Murphy,
14784,,Boston Col.,Luke Kuechly,
14785,,Miami (FL),Jack Del Bello,
14786,,Tennessee St.,Roger Jones,
14787,,Youngstown St.,Sloko Gill,
14788,,Morgan St.,Charley Robinson,
14789,,Elizabeth City St.,Bobby Futrell,
14790,,Colorado St.,Mike Brisiel,
14791,,BYU,Jason Mathews,
14792,,USC,Cary Harris,
14793,,Baldwin-Wallace,George Morris ,
14794,,UCLA,Bill Sandifer,
14795,,Ala-Birmingham,Bryan Thomas,
14796,,USC,Erik Affholter,
14797,,West. Michigan,Ed Chlebek,
14798,,Michigan St.,Mitch Lyons,
14799,,Utah St.,Bill Munson,
14800,,Penn St.,John Bronson,
14801,,Ohio St.,Anderson Russell,
14802,,Boston Col.,Tom Condon,
14803,,Michigan St.,Chris Morris ,
14804,,Wichita St.,Ron Shumon,
14805,,Arizona St.,Calvin Demery,
14806,,Cal Poly-San Luis Obispo,David Richardson ,
14807,,UCLA,Paul Richardson ,
14808,,St. Mary's (KS),Lew Lane,
14809,,Portland St.,DeShawn Shead,
14810,,Arizona St.,Melvin Hoover,
14811,,Grambling St.,Guy Prather ,
14812,,Ohio St.,Vonn Bell,
14813,,Penn St.,Bryant Johnson ,
14814,,SMU,Glynn Gregory,
14815,,none,Ping Bodie,
14816,,Arkansas St.,Carlos Emmons,
14817,,BYU,Jeff Staggs,
14818,,USC,Mac Byrd ,
14819,,Penn St.,Jimmy Kennedy ,
14820,,UNLV,Ron Scoggins,
14821,,Penn St.,Jordan Hill,
14822,,Montana,Kris Heppner,
14823,,LSU,Earl Leggett,
14824,,none,Emmett King,
14825,,Texas A&M-Commerce;,Kyle Mackey,
14826,,Miami (FL),Alex Johnson ,
14827,,Florida St.,Dan Footman,
14828,,St. Mary's (TX),Charlie Huneke,
14829,,USC,Gregg Guenther,
14830,,Michigan St.,Palmer Pyle,
14831,,Iowa St.,Marcus Robertson,
14832,,Texas-El Paso,Bob Keseday,
14833,,Elizabeth City St.,Everett McIver,
14834,,USC,Kyle Williams,
14835,,Xavier (OH),Mitch Dudek,
14836,,Wichita St.,Bob Hoskins,
14837,,West Texas A&M;,Anthony Armstrong ,
14838,,Oklahoma St.,Terry Miller,
14839,,East. Michigan,Kevin Walter,
14840,,Utah St.,Travis LaBoy,
14841,,LSU,Gaynell Tinsley,
14842,,Arkansas St.,Oren Middlebrook,
14843,,NW State (LA),Bobby Hebert,
14844,,Michigan St.,DeAndra Cobb,
14845,,Ohio St.,Sam Goldman,
14846,,none,Nate Abrams,
14847,,NYU,Mike Riordan,
14848,,Findlay,Odell Barry,
14849,,LSU,Bennie Logan,
14850,,SMU,Dwayne Anderson ,
14851,,Oregon St.,Rob Nairne,
14852,,Kent St.,Bert Weidner,
14853,,Utah St.,Kevin Curtis,
14854,,Arizona St.,John Pitts ,
14855,,Kentucky St.,Tim Duncan,
14856,,BYU,Reed Nilsen,
14857,,Montana,Mike Lazetich,
14858,,Winston-Salem St.,Timmy Newsome,
14859,,San Diego St.,Doug Reed,
14860,,Wichita St.,Miller Farr,
14861,,Georgetown (DC),Jim Ricca,
14862,,SMU,Josh McCown,
14863,,North Dakota St.,Kevin Donnalley,
14864,,Texas-Arlington,Scott Caldwell,
14865,,Arizona St.,Darryl Clack,
14866,,Florida St.,Brodrick Bunkley,
14867,,Utah St.,Ade Jimoh,
14868,,none,Mace Roberts,
14869,,Oklahoma St.,Orie Lemon,
14870,,Alcorn St.,Willie Banks,
14871,,Jacksonville St.,Mark Word,
14872,,Miss. Valley St.,Lloyd Mumphrey,
14873,,Florida St.,Eric Hayes,
14874,,Colorado St.,Bradlee Van Pelt,
14875,,St. Vincent,Joe Ratica,
14876,,Florida St.,Walter Carter,
14877,,Texas A&M;,Lionel Smith,
14878,,Campion,Adolph Spiegel,
14879,,Oregon St.,Don Durdan,
14880,,California (PA),Dominique Curry,
14881,,Penn St.,Gregg Garrity,
14882,,Ohio St.,Matt Finkes,
14883,,Wayne State (MI),Joique Bell,
14884,,none,Marty Zoll,
14885,,UCLA,Matt Slater,
14886,,Ohio St.,Ty Howard,
14887,,Oregon St.,Johnny Hekker,
14888,,Navy,Bob Reifsnyder,
14889,,Charleston (WV),Harry Seltzer,
14890,,Washington St.,Harland Svare ,
14891,,Jackson St.,Ed Hardy ,
14892,,none,John Coaker,
14893,,Langston,Chad Johnson ,
14894,,USC,Bob deLauer ,
14895,,none,Mac McIndoe,
14896,,none,Austin Higgins,
14897,,Penn St.,Mickey Shuler,
14898,,San Diego St.,Don Warren,
14899,,McMurry,Les Cowan,
14900,,Kansas St.,Andre Coleman,
14901,,Tenn-Martin,Bobby Fowler,
14902,,Michigan St.,Ernie Clark,
14903,,Boston Col.,Steve Levanitis,
14904,,SMU,John Roderick,
14905,,Texas A&M;,Germain Ifedi,
14906,,Ohio St.,Jim Daniell,
14907,,Miami (FL),Kenny Phillips,
14908,,San Diego St.,Clancy Oliver,
14909,,Arizona St.,Bernard Henry ,
14910,,East. Kentucky,Elmo Boyd,
14911,,S.F. Austin,Dave Whitmore,
14912,,UNLV,Reggie Haynes,
14913,,Portland St.,Rich Lewis,
14914,,La-Lafayette,D'Anthony Batiste,
14915,,none,Walt Sechrist,
14916,,Michigan St.,Mark Brammer,
14917,,Texas A&M;,Matt Schobel,
14918,,Boston Col.,Will Blackmon,
14919,,USC,Markus Steele,
14920,,Grambling St.,Chad Williams,
14921,,Boston Col.,Brendan McCarthy,
14922,,Ohio St.,Charlie Honaker,
14923,,Michigan St.,Lonnie Sanders ,
14924,,Florida St.,Garth Jax,
14925,,Michigan St.,Brian McConnell,
14926,,USC,R. Jay Soward,
14927,,Angelo State (TX),Jerry Aldridge ,
14928,,Md-Eastern Shore,Bill Belk,
14929,,Kansas St.,B.J. Finney,
14930,,Boston Col.,Jim Rourke,
14931,,Texas-El Paso,Bubba Garcia,
14932,,Oregon St.,Dwan Edwards,
