name,salary,year
Henry Melton,"$8,450,000  ",2013
Leon Hall,"$8,400,000  ",2013
Gosder Cherilus,"$8,400,000  ",2013
Mike Williams,"$8,334,562  ",2013
Arian Foster,"$8,250,000  ",2013
Paul Kruger,"$8,200,000  ",2013
Chris Clemons,"$8,166,667  ",2013
Reggie Wayne,"$8,166,666  ",2013
Pierre Garcon,"$8,106,250  ",2013
Desmond Bryant,"$8,000,000  ",2013
Charles Tillman,"$8,000,000  ",2013
Darnell Dockett,"$7,700,000  ",2013
Justin Blalock,"$7,660,000  ",2013
Red Bryant,"$7,600,000  ",2013
Ahtyba Rubin,"$7,575,000  ",2013
Michael Roos,"$7,500,000  ",2013
Marshal Yanda,"$7,450,000  ",2013
Lance Briggs,"$7,416,670  ",2013
Paul Soliai,"$7,375,000  ",2013
Carlos Rogers,"$7,344,531  ",2013
Daryn Colledge,"$7,275,000  ",2013
Matt Forte,"$7,268,750  ",2013
Tyson Jackson,"$7,200,000  ",2013
Geno Atkins,"$7,118,114  ",2013
David Stewart,"$7,000,000  ",2013
Trent Williams,"$6,980,393  ",2013
Jairus Byrd,"$6,916,000  ",2013
Carlos Dunlap,"$6,907,000  ",2013
Antonio Gates,"$6,862,500  ",2013
Thomas Davis,"$6,816,666  ",2013
Jason McCourty,"$6,800,000  ",2013
Joe Flacco,"$6,800,000  ",2013
Maurice Jones-Drew,"$6,800,000  ",2013
Andrew Whitworth,"$6,750,000  ",2013
Jahri Evans,"$6,740,000  ",2013
Clay Matthews,"$6,710,000  ",2013
Ryan Pickett,"$6,700,000  ",2013
DeMeco Ryans,"$6,700,000  ",2013
Brian Robison,"$6,666,667  ",2013
Brandon Flowers,"$6,600,000  ",2013
B.J. Raji,"$6,595,000  ",2013
Doug Free,"$6,520,000  ",2013
Antonio Cromartie,"$6,520,000  ",2013
Scott Wells,"$6,500,000  ",2013
Heath Miller,"$6,458,500  ",2013
Frank Gore,"$6,450,000  ",2013
Ryan Kalil,"$6,400,000  ",2013
D'Qwell Jackson,"$6,400,000  ",2013
Donald Penn,"$6,333,333  ",2013
London Fletcher,"$6,200,000  ",2013
Justin Tuck,"$6,150,000  ",2013
Michael Griffin,"$6,094,118  ",2013
Jon Beason,"$6,078,125  ",2013
Cam Newton,"$6,006,954  ",2013
Max Unger,"$6,000,000  ",2013
Kendall Langford,"$6,000,000  ",2013
Davin Joseph,"$6,000,000  ",2013
Anquan Boldin,"$6,000,000  ",2013
Jerod Mayo,"$5,900,000  ",2013
Uche Nwaneri,"$5,894,500  ",2013
Ike Taylor,"$5,882,403  ",2013
Lawrence Timmons,"$5,816,250  ",2013
Kyle Williams,"$5,805,000  ",2013
Kamerion Wimbley,"$5,800,000  ",2013
Michael Crabtree,"$5,770,443  ",2013
LaRon Landry,"$5,750,000  ",2013
Antoine Bethea,"$5,750,000  ",2013
Steve Smith,"$5,750,000  ",2013
Ray Rice,"$5,750,000  ",2013
Marcedes Lewis,"$5,750,000  ",2013
Owen Daniels,"$5,750,000  ",2013
Asante Samuel,"$5,700,000  ",2013
Jeromey Clary,"$5,700,000  ",2013
Stevie Johnson,"$5,650,000  ",2013
Antonio Brown,"$5,620,000  ",2013
D'Brickashaw Ferguson,"$5,588,666  ",2013
Brett Keisel,"$5,575,000  ",2013
Marcell Dareus,"$5,565,628  ",2013
Josh Sitton,"$5,550,000  ",2013
Chris Myers,"$5,500,000  ",2013
Danieal Manning,"$5,500,000  ",2013
Jabari Greer,"$5,475,000  ",2013
Brent Grimes,"$5,437,500  ",2013
Brandon Carr,"$5,432,000  ",2013
Lardarius Webb,"$5,385,000  ",2013
A.J. Green,"$5,369,481  ",2013
Trent Cole,"$5,350,000  ",2013
Corey Webster,"$5,345,000  ",2013
Tony Gonzalez,"$5,250,000  ",2013
Jonathan Babineaux,"$5,200,000  ",2013
Brandon Mebane,"$5,200,000  ",2013
A.J. Hawk,"$5,200,000  ",2013
Brian Orakpo,"$5,109,000  ",2013
Nate Washington,"$5,100,000  ",2013
Domata Peko,"$5,100,000  ",2013
Josh Morgan,"$5,100,000  ",2013
Tim Jennings,"$5,100,000  ",2013
Ahmad Brooks,"$5,050,000  ",2013
Eric Wood,"$5,048,750  ",2013
Alex Mack,"$5,032,000  ",2013
Patrick Peterson,"$5,026,227  ",2013
Andrew Luck,"$5,024,545  ",2013
Cameron Wake,"$5,015,000  ",2013
Andre Smith,"$5,000,000  ",2013
Greg Jennings,"$5,000,000  ",2013
Kevin Williams,"$5,000,000  ",2013
DeAngelo Williams,"$5,000,000  ",2013
Duane Brown,"$5,000,000  ",2013
Richie Incognito,"$4,975,746  ",2013
Sebastian Janikowski,"$4,960,000  ",2013
Michael Oher,"$4,955,000  ",2013
LeSean McCoy,"$4,950,000  ",2013
Donte Whitner,"$4,933,333  ",2013
Von Miller,"$4,921,215  ",2013
Percy Harvin,"$4,900,000  ",2013
Jacoby Jones,"$4,900,000  ",2013
Aqib Talib,"$4,882,813  ",2013
Stephen Tulloch,"$4,800,000  ",2013
Michael Bennett,"$4,800,000  ",2013
Robert Griffin III,"$4,799,795  ",2013
Ryan Clark,"$4,750,000  ",2013
Phillip Loadholt,"$4,750,000  ",2013
Breno Giacomini,"$4,750,000  ",2013
David Baas,"$4,725,000  ",2013
Chad Henne,"$4,650,000  ",2013
Ricky Jean Francois,"$4,625,000  ",2013
Andy Levitre,"$4,600,000  ",2013
Dimitri Patterson,"$4,600,000  ",2013
Lance Moore,"$4,568,750  ",2013
Jeremy Maclin,"$4,553,000  ",2013
Brent Celek,"$4,531,000  ",2013
Marques Colston,"$4,500,000  ",2013
Jarret Johnson,"$4,500,000  ",2013
Eddie Royal,"$4,500,000  ",2013
Matt Kalil,"$4,493,318  ",2013
Julio Jones,"$4,413,750  ",2013
Cory Redding,"$4,391,667  ",2013
Jeremy Zuttah,"$4,375,000  ",2013
Jason Witten,"$4,352,000  ",2013
Nick Hardwick,"$4,350,000  ",2013
Jamaal Charles,"$4,333,333  ",2013
Greg Toler,"$4,333,333  ",2013
Jason Babin,"$4,325,000  ",2013
Rob Ninkovich,"$4,316,668  ",2013
Ben Grubbs,"$4,300,000  ",2013
Chris Chester,"$4,300,000  ",2013
John Sullivan,"$4,250,000  ",2013
Jake Long,"$4,250,000  ",2013
Dustin Keller,"$4,250,000  ",2013
Anthony Davis,"$4,246,666  ",2013
Brian Cushing,"$4,240,500  ",2013
Todd Herremans,"$4,200,000  ",2013
Wes Welker,"$4,150,000  ",2013
Reggie Nelson,"$4,125,000  ",2013
Mathias Kiwanuka,"$4,125,000  ",2013
Andy Lee,"$4,075,000  ",2013
Eric Fisher,"$4,034,636  ",2013
Malcolm Jenkins,"$4,032,000  ",2013
Nate Burleson,"$4,031,645  ",2013
Santana Moss,"$4,016,668  ",2013
James Casey,"$4,015,000  ",2013
Dwayne Bowe,"$4,000,000  ",2013
Carson Palmer,"$4,000,000  ",2013
Jared Cook,"$4,000,000  ",2013
Evan Mathis,"$4,000,000  ",2013
Jordy Nelson,"$3,975,000  ",2013
Justin Smith,"$3,926,666  ",2013
Aldon Smith,"$3,922,909  ",2013
William Moore,"$3,900,000  ",2013
Kam Chancellor,"$3,878,402  ",2013
Tyvon Branch,"$3,872,000  ",2013
Samson Satele,"$3,866,667  ",2013
Luke Joeckel,"$3,854,836  ",2013
Charlie Johnson,"$3,850,000  ",2013
Jonathan Vilma,"$3,832,500  ",2013
Mike Scifres,"$3,785,000  ",2013
Alan Branch,"$3,775,000  ",2013
Maake Kemoeatu,"$3,755,000  ",2013
Osi Umenyiora,"$3,750,000  ",2013
Darren Sproles,"$3,750,000  ",2013
Cliff Avril,"$3,750,000  ",2013
James Jones,"$3,750,000  ",2013
Wade Smith,"$3,750,000  ",2013
Dion Jordan,"$3,740,420  ",2013
C.J. Spiller,"$3,718,750  ",2013
Hakeem Nicks,"$3,705,000  ",2013
Matt Cassel,"$3,700,000  ",2013
Charles Godfrey,"$3,700,000  ",2013
Fred Jackson,"$3,700,000  ",2013
Morris Claiborne,"$3,696,478  ",2013
Lyle Sendlein,"$3,675,000  ",2013
Barry Cofield,"$3,667,500  ",2013
Joel Dreessen,"$3,666,666  ",2013
Roman Harper,"$3,660,000  ",2013
Tyson Alualu,"$3,615,000  ",2013
Lane Johnson,"$3,609,655  ",2013
Miles Austin,"$3,589,400  ",2013
Danny Amendola,"$3,575,000  ",2013
Dwight Freeney,"$3,562,500  ",2013
William Beatty,"$3,550,000  ",2013
Robbie Gould,"$3,525,000  ",2013
Stephen Nicholas,"$3,500,000  ",2013
Craig Stevens,"$3,500,000  ",2013
Derrick Johnson,"$3,500,000  ",2013
Matt Hasselbeck,"$3,500,000  ",2013
Rob Chudzinski,"$3,500,000  ",2013
Tyson Clabo,"$3,500,000  ",2013
Brandon Pettigrew,"$3,470,000  ",2013
Stephen Bowen,"$3,460,000  ",2013
Kroy Biermann,"$3,433,333  ",2013
Jake Locker,"$3,432,546  ",2013
Rob Sims,"$3,425,000  ",2013
Tyron Smith,"$3,408,027  ",2013
Adam Vinatieri,"$3,400,000  ",2013
Stephen Gostkowski,"$3,400,000  ",2013
Ezekiel Ansah,"$3,380,818  ",2013
Paul McQuistan,"$3,375,000  ",2013
Kyle Cook,"$3,340,000  ",2013
Josh Wilson,"$3,333,333  ",2013
Dan Connolly,"$3,333,333  ",2013
Matt Prater,"$3,312,500  ",2013
Greg Olsen,"$3,300,000  ",2013
Knowshon Moreno,"$3,288,800  ",2013
Josh Scobee,"$3,287,500  ",2013
Mark Barron,"$3,287,273  ",2013
Blaine Gabbert,"$3,273,176  ",2013
Vincent Jackson,"$3,272,000  ",2013
Justin Blackmon,"$3,265,563  ",2013
Dominic Raiola,"$3,262,500  ",2013
Shaun Hill,"$3,250,000  ",2013
BenJarvus Green-Ellis,"$3,250,000  ",2013
Robert Geathers,"$3,250,000  ",2013
Louis Vasquez,"$3,250,000  ",2013
Wesley Woodyard,"$3,250,000  ",2013
Mike Wallace,"$3,250,000  ",2013
Michael Koenen,"$3,250,000  ",2013
Morgan Burnett,"$3,191,775  ",2013
Jonathan Goodwin,"$3,166,668  ",2013
David Diehl,"$3,125,000  ",2013
Jacob Tamme,"$3,125,000  ",2013
Eugene Monroe,"$3,110,882  ",2013
Navorro Bowman,"$3,105,562  ",2013
Curtis Lofton,"$3,100,000  ",2013
T.J. Lang,"$3,100,000  ",2013
LeRon McClain,"$3,083,333  ",2013
Erik Walden,"$3,073,529  ",2013
Carl Nicks,"$3,072,000  ",2013
J.J. Watt,"$3,064,772  ",2013
Leodis McKelvin,"$3,050,000  ",2013
Jonathan Stewart,"$3,015,000  ",2013
Jermon Bushrod,"$3,015,000  ",2013
Sam Baker,"$3,000,000  ",2013
Terence Newman,"$3,000,000  ",2013
Sean Smith,"$3,000,000  ",2013
Sebastian Vollmer,"$3,000,000  ",2013
Patrick Chung,"$3,000,000  ",2013
Evander Hood,"$2,990,678  ",2013
Pat McAfee,"$2,977,000  ",2013
Scott Chandler,"$2,975,000  ",2013
Barkevious Mingo,"$2,972,182  ",2013
Matt Bryant,"$2,962,500  ",2013
Brandon Graham,"$2,957,500  ",2013
Delanie Walker,"$2,950,000  ",2013
Devin Hester,"$2,940,856  ",2013
Sean Lee,"$2,930,000  ",2013
Steven Jackson,"$2,916,666  ",2013
Dominique Rodgers-Cromartie,"$2,900,000  ",2013
Earl Thomas,"$2,898,215  ",2013
Ryan Tannehill,"$2,879,205  ",2013
Luke Kuechly,"$2,858,773  ",2013
Daryl Washington,"$2,854,044  ",2013
Kraig Urbik,"$2,850,000  ",2013
Ryan Mathews,"$2,829,250  ",2013
Russell Allen,"$2,816,667  ",2013
Orlando Scandrick,"$2,816,250  ",2013
Mike Brisiel,"$2,810,000  ",2013
Mario Manningham,"$2,800,000  ",2013
Joe Staley,"$2,800,000  ",2013
Rob Bironas,"$2,800,000  ",2013
Letroy Guion,"$2,800,000  ",2013
Adam Carriker,"$2,800,000  ",2013
Erik Pears,"$2,800,000  ",2013
Christian Ponder,"$2,770,554  ",2013
Dunta Robinson,"$2,750,000  ",2013
Donald Thomas,"$2,750,000  ",2013
Harvey Dahl,"$2,750,000  ",2013
Rob Gronkowski,"$2,750,000  ",2013
Chris Clemons,"$2,750,000  ",2013
Stephon Gilmore,"$2,746,400  ",2013
Kevin Huber,"$2,720,000  ",2013
Donald Brown,"$2,720,000  ",2013
Jason Avant,"$2,710,000  ",2013
Jameel McClain,"$2,700,000  ",2013
Nick Fairley,"$2,697,000  ",2013
Davone Bess,"$2,683,334  ",2013
Sammie Lee Hill,"$2,666,666  ",2013
Malcom Floyd,"$2,666,666  ",2013
Will Montgomery,"$2,650,000  ",2013
Corey Graham,"$2,650,000  ",2013
Harry Douglas,"$2,645,833  ",2013
Jonathan Cooper,"$2,645,273  ",2013
Mike Iupati,"$2,629,500  ",2013
Rey Maualuga,"$2,625,000  ",2013
Jason Pierre-Paul,"$2,625,000  ",2013
Kyle Arrington,"$2,625,000  ",2013
Jason Hatcher,"$2,600,000  ",2013
John Kuhn,"$2,600,000  ",2013
Demaryius Thomas,"$2,592,750  ",2013
Shonn Greene,"$2,583,333  ",2013
Zach Strief,"$2,575,000  ",2013
Mike McGlynn,"$2,575,000  ",2013
Robert Quinn,"$2,573,475  ",2013
Dontari Poe,"$2,572,728  ",2013
Brodrick Bunkley,"$2,562,500  ",2013
Ray McDonald,"$2,561,985  ",2013
Wallace Gilberry,"$2,550,000  ",2013
John Carlson,"$2,550,000  ",2013
Victor Cruz,"$2,530,000  ",2013
Maurkice Pouncey,"$2,527,875  ",2013
Mike Pouncey,"$2,525,371  ",2013
Derrick Morgan,"$2,521,668  ",2013
David Hawthorne,"$2,510,000  ",2013
Thomas DeCoud,"$2,500,000  ",2013
Emmanuel Sanders,"$2,500,000  ",2013
Pierre Thomas,"$2,500,000  ",2013
Darrius Heyward-Bey,"$2,500,000  ",2013
Fred Davis,"$2,500,000  ",2013
Elvis Dumervil,"$2,500,000  ",2013
Sam Koch,"$2,500,000  ",2013
Brad Jones,"$2,500,000  ",2013
Rashard Mendenhall,"$2,500,000  ",2013
Kevin Vickerson,"$2,500,000  ",2013
Michael Bush,"$2,500,000  ",2013
Matt Moore,"$2,500,000  ",2013
Kevin Kolb,"$2,500,000  ",2013
Larry English,"$2,440,000  ",2013
Dannell Ellerbe,"$2,425,000  ",2013
Cary Williams,"$2,416,666  ",2013
Philip Wheeler,"$2,400,000  ",2013
Manny Lawson,"$2,400,000  ",2013
Patrick Willis,"$2,386,750  ",2013
Ryan Kerrigan,"$2,378,262  ",2013
Ryan Fitzpatrick,"$2,375,000  ",2013
Anthony Fasano,"$2,375,000  ",2013
Phil Dawson,"$2,350,000  ",2013
Mason Crosby,"$2,350,000  ",2013
Bradley Fletcher,"$2,350,000  ",2013
Sean Weatherspoon,"$2,348,750  ",2013
Nate Solder,"$2,329,225  ",2013
Fletcher Cox,"$2,327,545  ",2013
Tavon Austin,"$2,318,364  ",2013
Jerome Felton,"$2,313,726  ",2013
Dee Milliner,"$2,302,000  ",2013
Chris Houston,"$2,300,000  ",2013
Mike DeVito,"$2,300,000  ",2013
Connor Barth,"$2,300,000  ",2013
Jermaine Gresham,"$2,296,750  ",2013
Corey Liuget,"$2,267,930  ",2013
Matthew Slater,"$2,266,666  ",2013
Michael Floyd,"$2,266,250  ",2013
Keenan Lewis,"$2,250,000  ",2013
Jamarca Sanford,"$2,250,000  ",2013
Karlos Dansby,"$2,250,000  ",2013
Patrick Robinson,"$2,246,833  ",2013
Robert Ayers,"$2,241,250  ",2013
Kareem Jackson,"$2,240,000  ",2013
Adrian Clayborn,"$2,239,136  ",2013
Prince Amukamara,"$2,231,154  ",2013
Chance Warmack,"$2,212,118  ",2013
Glenn Dorsey,"$2,207,500  ",2013
Phil Taylor,"$2,207,250  ",2013
Dez Bryant,"$2,197,500  ",2013
Steve Gregory,"$2,183,333  ",2013
Anthony Castonzo,"$2,182,117  ",2013
Michael Brockers,"$2,164,090  ",2013
Bryan Bulaga,"$2,125,500  ",2013
Anthony Collins,"$2,125,000  ",2013
Roberto Garza,"$2,125,000  ",2013
Brian Hartline,"$2,115,000  ",2013
Cameron Jordan,"$2,108,564  ",2013
Dan Williams,"$2,105,000  ",2013
Jerome Simpson,"$2,100,000  ",2013
Derek Cox,"$2,100,000  ",2013
John Greco,"$2,090,000  ",2013
James Carpenter,"$2,084,046  ",2013
Michael Otto,"$2,075,000  ",2013
D.J. Fluker,"$2,073,182  ",2013
Tramaine Brock,"$2,073,000  ",2013
Glover Quin,"$2,050,000  ",2013
Jay Feely,"$2,050,000  ",2013
William Hayes,"$2,050,000  ",2013
Mackenzy Bernadeau,"$2,039,166  ",2013
Jimmy Smith,"$2,035,008  ",2013
Mike Tolbert,"$2,025,000  ",2013
Brian De La Puente,"$2,023,000  ",2013
Arthur Jones,"$2,023,000  ",2013
Dennis Pitta,"$2,023,000  ",2013
Sam Shields,"$2,023,000  ",2013
Stevie Brown,"$2,023,000  ",2013
Andre Brown,"$2,023,000  ",2013
Austin Howard,"$2,023,000  ",2013
Mark Ingram,"$2,022,750  ",2013
Kyle Wilson,"$2,010,400  ",2013
Peria Jerry,"$2,010,000  ",2013
Chris Kuper,"$2,008,916  ",2013
Quinton Coples,"$2,000,635  ",2013
Josh Freeman,"$2,000,001  ",2013
Reggie Bush,"$2,000,000  ",2013
DeAndre Levy,"$2,000,000  ",2013
Bernard Pollard,"$2,000,000  ",2013
James Harrison,"$2,000,000  ",2013
Vance Walker,"$2,000,000  ",2013
Jerraud Powers,"$2,000,000  ",2013
Eric Winston,"$2,000,000  ",2013
Britton Colquitt,"$2,000,000  ",2013
Mike Adams,"$2,000,000  ",2013
Tommy Kelly,"$2,000,000  ",2013
Demar Dotson,"$2,000,000  ",2013
Kyle Orton,"$1,967,500  ",2013
Dre Kirkpatrick,"$1,959,772  ",2013
Thomas Morstead,"$1,950,000  ",2013
Alex Boone,"$1,940,000  ",2013
Martellus Bennett,"$1,940,000  ",2013
Jared Odrick,"$1,939,548  ",2013
Bruce Irvin,"$1,931,528  ",2013
Ahmad Bradshaw,"$1,918,750  ",2013
Melvin Ingram,"$1,908,690  ",2013
Jordan Gross,"$1,900,000  ",2013
Jeff King,"$1,883,334  ",2013
Kenny Britt,"$1,881,252  ",2013
Shea McClellin,"$1,878,045  ",2013
D.J. Hayden,"$1,877,036  ",2013
Muhammad Wilkerson,"$1,875,000  ",2013
Kendall Wright,"$1,867,830  ",2013
Vontae Davis,"$1,861,250  ",2013
Chandler Jones,"$1,857,613  ",2013
Kevin Burnett,"$1,857,500  ",2013
Marcel Reece,"$1,857,485  ",2013
Dustin Colquitt,"$1,850,000  ",2013
Devin McCourty,"$1,845,000  ",2013
Brandon Weeden,"$1,837,181  ",2013
Jason Jones,"$1,833,333  ",2013
Larry Foote,"$1,833,333  ",2013
Tarell Brown,"$1,832,312  ",2013
Cameron Heyward,"$1,828,644  ",2013
Sheldon Richardson,"$1,828,000  ",2013
Steve Weatherford,"$1,825,000  ",2013
King Dunlap,"$1,825,000  ",2013
Riley Reiff,"$1,816,750  ",2013
Cullen Jenkins,"$1,816,666  ",2013
Derek Sherrod,"$1,800,546  ",2013
Chase Daniel,"$1,800,000  ",2013
Donnie Avery,"$1,800,000  ",2013
Charles Woodson,"$1,800,000  ",2013
Charlie Whitehurst,"$1,800,000  ",2013
Brandon Gibson,"$1,785,000  ",2013
Craig Dahl,"$1,783,333  ",2013
Jarrett Bush,"$1,783,333  ",2013
David DeCastro,"$1,775,886  ",2013
Koa Misi,"$1,764,905  ",2013
Shaun Suisham,"$1,762,500  ",2013
Dont'a Hightower,"$1,755,455  ",2013
Fred Evans,"$1,750,000  ",2013
Pat Sims,"$1,750,000  ",2013
Terrance Knighton,"$1,750,000  ",2013
Roy Miller,"$1,750,000  ",2013
Star Lotulelei,"$1,746,273  ",2013
Levi Brown,"$1,736,397  ",2013
Whitney Mercilus,"$1,735,020  ",2013
Adam Podlesh,"$1,725,000  ",2013
Kevin Zeitler,"$1,714,591  ",2013
Kenny Vaccaro,"$1,713,584  ",2013
Nick Perry,"$1,704,375  ",2013
Junior Galette,"$1,700,000  ",2013
George Wilson,"$1,700,000  ",2013
Reshad Jones,"$1,670,075  ",2013
Heath Farwell,"$1,666,667  ",2013
Drew Stanton,"$1,666,667  ",2013
Benjamin Watson,"$1,650,000  ",2013
Brandon Fields,"$1,645,000  ",2013
Nick Roach,"$1,636,250  ",2013
Harrison Smith,"$1,622,397  ",2013
E.J. Manuel,"$1,615,509  ",2013
Adam-Pacman Jones,"$1,600,000  ",2013
Mike Nugent,"$1,600,000  ",2013
Dwan Edwards,"$1,600,000  ",2013
John Abraham,"$1,600,000  ",2013
Jarvis Jones,"$1,582,818  ",2013
Brandon Meriweather,"$1,579,412  ",2013
Dave Zastudil,"$1,575,000  ",2013
C.J. Spillman,"$1,558,333  ",2013
Brandon LaFell,"$1,554,600  ",2013
Jon Asamoah,"$1,551,030  ",2013
Kory Lichtensteiger,"$1,550,000  ",2013
Chris Clark,"$1,548,666  ",2013
Jared Veldheer,"$1,546,750  ",2013
Doug Martin,"$1,542,620  ",2013
Eric Reid,"$1,541,955  ",2013
Paris Lenon,"$1,540,000  ",2013
John Jerry,"$1,537,625  ",2013
Donald Butler,"$1,525,125  ",2013
David Wilson,"$1,519,205  ",2013
Justin Pugh,"$1,517,436  ",2013
Corey Peters,"$1,514,750  ",2013
Kyle Long,"$1,509,264  ",2013
Chris Canty,"$1,506,666  ",2013
Bryant McKinnie,"$1,506,250  ",2013
Eric Decker,"$1,506,037  ",2013
Andre Roberts,"$1,504,050  ",2013
Tyler Eifert,"$1,501,091  ",2013
Chris Ivory,"$1,500,000  ",2013
Willie Young,"$1,500,000  ",2013
Brian Waters,"$1,500,000  ",2013
Jerricho Cotchery,"$1,500,000  ",2013
Ramon Foster,"$1,500,000  ",2013
Robert Turner,"$1,500,000  ",2013
Darius Butler,"$1,500,000  ",2013
E.J. Biggers,"$1,500,000  ",2013
Mike Jenkins,"$1,500,000  ",2013
Reed Doughty,"$1,500,000  ",2013
Antoine Cason,"$1,500,000  ",2013
Jason Campbell,"$1,500,000  ",2013
Quentin Jammer,"$1,500,000  ",2013
Brad Meester,"$1,500,000  ",2013
Sen'Derrick Marks,"$1,500,000  ",2013
Shawn Lauvao,"$1,497,250  ",2013
Major Wright,"$1,492,825  ",2013
Jimmy Graham,"$1,489,285  ",2013
Desmond Trufant,"$1,484,745  ",2013
Ryan Succop,"$1,473,750  ",2013
Sharrif Floyd,"$1,468,400  ",2013
Rodger Saffold,"$1,460,000  ",2013
Steve McLendon,"$1,458,333  ",2013
Perry Riley,"$1,455,500  ",2013
Alterraun Verner,"$1,454,785  ",2013
Jacoby Ford,"$1,451,871  ",2013
Terrell Thomas,"$1,450,000  ",2013
Corey Wootton,"$1,449,793  ",2013
Bjoern Werner,"$1,435,708  ",2013
Aaron Williams,"$1,434,134  ",2013
Andy Dalton,"$1,422,054  ",2013
Vonta Leach,"$1,420,000  ",2013
Xavier Rhodes,"$1,419,364  ",2013
Eric Weems,"$1,415,000  ",2013
Kaluka Maiava,"$1,408,333  ",2013
Tracy Porter,"$1,406,250  ",2013
Jon Ryan,"$1,405,000  ",2013
Datone Jones,"$1,403,016  ",2013
Dexter McCluster,"$1,400,000  ",2013
Shaun Phillips,"$1,400,000  ",2013
Jonathan Casillas,"$1,400,000  ",2013
Colin Kaepernick,"$1,397,535  ",2013
Jabaal Sheard,"$1,388,250  ",2013
DeAndre Hopkins,"$1,386,673  ",2013
Sylvester Williams,"$1,378,500  ",2013
Chris Williams,"$1,376,154  ",2013
Kendrick Lewis,"$1,374,725  ",2013
Cam Thomas,"$1,370,825  ",2013
Andrew Quarless,"$1,368,606  ",2013
Ryan Williams,"$1,365,663  ",2013
Marshall Newhouse,"$1,360,462  ",2013
Jermey Parnell,"$1,356,421  ",2013
Brett Kern,"$1,353,375  ",2013
Arthur Moats,"$1,351,000  ",2013
Dan Skuta,"$1,350,000  ",2013
Earl Bennett,"$1,350,000  ",2013
Brice McCain,"$1,350,000  ",2013
Akeem Ayers,"$1,343,595  ",2013
Clark Harris,"$1,340,000  ",2013
Ashlee Palmer,"$1,333,333  ",2013
Adrian Wilson,"$1,333,333  ",2013
Shane Lechler,"$1,333,333  ",2013
Greg Hardy,"$1,328,946  ",2013
D.J. Williams,"$1,328,125  ",2013
Bruce Carter,"$1,323,981  ",2013
Jeff Cumberland,"$1,323,000  ",2013
Jason Fox,"$1,323,000  ",2013
Barry Church,"$1,323,000  ",2013
Jeff Linkenbach,"$1,323,000  ",2013
Cassius Vaughn,"$1,323,000  ",2013
Ed Dickson,"$1,323,000  ",2013
Chris Baker,"$1,323,000  ",2013
J.D. Walton,"$1,323,000  ",2013
Evan Smith,"$1,323,000  ",2013
Danario Alexander,"$1,323,000  ",2013
Ted Larsen,"$1,323,000  ",2013
Daniel Te'o-Nesheim,"$1,323,000  ",2013
Trent Richardson,"$1,321,354  ",2013
John Phillips,"$1,316,666  ",2013
Cordarrelle Patterson,"$1,312,918  ",2013
Chris Cook,"$1,305,000  ",2013
Jasper Brinkley,"$1,300,000  ",2013
Quentin Groves,"$1,300,000  ",2013
Connor Barwin,"$1,300,000  ",2013
Nate Allen,"$1,297,000  ",2013
Bruce Gradkowski,"$1,283,333  ",2013
Brooks Reed,"$1,281,867  ",2013
Parys Haralson,"$1,281,250  ",2013
Alec Ogletree,"$1,278,188  ",2013
Nate Garner,"$1,266,666  ",2013
Kyle Rudolph,"$1,262,687  ",2013
Garry Williams,"$1,258,333  ",2013
Adam Hayward,"$1,257,000  ",2013
Derek Landri,"$1,250,000  ",2013
Ryan Cook,"$1,250,000  ",2013
Erin Henderson,"$1,250,000  ",2013
Moise Fokou,"$1,250,000  ",2013
Fili Moala,"$1,250,000  ",2013
DeAngelo Hall,"$1,250,000  ",2013
James Anderson,"$1,250,000  ",2013
Danny Woodhead,"$1,250,000  ",2013
Chad Rinehart,"$1,250,000  ",2013
Travis Frederick,"$1,249,096  ",2013
Manuel Ramirez,"$1,231,666  ",2013
Matt Elam,"$1,230,364  ",2013
Brian Quick,"$1,224,227  ",2013
Patrick Angerer,"$1,222,500  ",2013
Louis Delmas,"$1,215,000  ",2013
Coby Fleener,"$1,214,011  ",2013
Rahim Moore,"$1,213,125  ",2013
Jason Snelling,"$1,208,333  ",2013
Courtney Upshaw,"$1,203,795  ",2013
David Bruton,"$1,200,000  ",2013
Stewart Bradley,"$1,200,000  ",2013
T.J. Ward,"$1,198,750  ",2013
Josh Gordon,"$1,196,917  ",2013
Orlando Franklin,"$1,188,000  ",2013
Derek Wolfe,"$1,183,363  ",2013
Mitchell Schwartz,"$1,175,191  ",2013
Dawan Landry,"$1,175,000  ",2013
William Gay,"$1,166,667  ",2013
Lorenzo Alexander,"$1,165,000  ",2013
Willie Colon,"$1,162,500  ",2013
Domenik Hixon,"$1,162,500  ",2013
Andre Branch,"$1,156,803  ",2013
Lance Kendricks,"$1,152,555  ",2013
Adam Snyder,"$1,143,000  ",2013
Janoris Jenkins,"$1,134,163  ",2013
Rashad Johnson,"$1,133,333  ",2013
Stefen Wisniewski,"$1,127,837  ",2013
Jon Condo,"$1,125,833  ",2013
Victor Butler,"$1,125,000  ",2013
Daryl Smith,"$1,125,000  ",2013
Brandon Myers,"$1,125,000  ",2013
Nick Novak,"$1,125,000  ",2013
Amini Silatolu,"$1,122,069  ",2013
Cedric Peerman,"$1,115,000  ",2013
Kurt Coleman,"$1,110,842  ",2013
Cordy Glenn,"$1,105,723  ",2013
Tim Masthay,"$1,105,000  ",2013
David Garrard,"$1,100,000  ",2013
Ted Ginn Jr.,"$1,100,000  ",2013
