Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1890,Nate Irving\IrviNa00,2011,2015,3-67,TOT,NFL,62,14,5,0,0,10
1891,Lawrence Jackson\JackLa98,2009,2012,1-28,TOT,NFL,53,10,4,0,0,10
1892,Tanard Jackson\JackTa99,2009,2014,4-106,TOT,NFL,24,24,5,0,0,10
1893,Derwin James\JameDe00,2018,2018,1-17,SDG,NFL,16,16,1,1,1,10
1894,Jesse James\JameJe00,2015,2018,5-160,PIT,NFL,56,36,4,0,0,10
1895,Lemuel Jeanpierre\JeanLe00,2011,2015,,SEA,NFL,63,11,5,0,0,10
1896,M.D. Jennings\JennM.00,2011,2013,,GNB,NFL,47,26,3,0,0,10
1897,Dontae Johnson\JohnDo02,2014,2018,4-129,TOT,NFL,64,22,5,0,0,10
1898,Matt Jones\JoneMa04,2015,2017,3-95,TOT,NFL,25,7,3,0,0,10
1899,John Kasay\kasayjoh01,2009,2011,4-98,TOT,NFL,48,0,3,0,0,10
1900,Shiloh Keo\KeoxSh00,2011,2016,5-144,TOT,NFL,56,11,5,0,0,10
