Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
2990,Matthew Slater\SlatMa00,2009,2018,5-153,NWE,NFL,143,3,10,7,1,4
2991,Anthony Smith\SmitAn21,2009,2011,3-83,TOT,NFL,30,5,3,0,0,4
2992,Lee Smith\SmitLe00,2011,2018,5-159,TOT,NFL,107,66,8,0,0,4
2993,Terrance Smith\SmitTe04,2016,2018,,KAN,NFL,31,3,3,0,0,4
2994,Troy Smith\SmitTr02,2009,2010,5-174,TOT,NFL,10,6,2,0,0,4
2995,Jason Spitz\SpitJa20,2009,2012,3-75,TOT,NFL,31,4,4,0,0,4
2996,Shawn Springs\SpriSh00,2009,2009,1-3,NWE,NFL,12,8,1,0,0,4
2997,Donte' Stallworth\StalDo00,2010,2012,1-13,TOT,NFL,20,0,3,0,0,4
2998,R.J. Stanford\StanR.00,2011,2014,7-223,TOT,NFL,46,1,4,0,0,4
2999,Byron Stingily\StinBy00,2012,2014,6-175,OTI,NFL,20,9,3,0,0,4
3000,Luke Stocker\StocLu00,2011,2018,4-104,TOT,NFL,99,68,8,0,0,4
