rank,team,name,salary,year
427,,"
Corey Liuget
Defensive Tackle
","$2,645,918  ",2014
428,,"
Breno Giacomini
Right Tackle
","$2,625,000  ",2014
429,,"
Jason Kelce
Center
","$2,622,358  ",2014
430,,"
Adrian Clayborn
Defensive End
","$2,612,325  ",2014
431,,"
Prince Amukamara
Cornerback
","$2,603,013  ",2014
432,,"
Tyler Polumbus
Left Tackle
","$2,600,000  ",2014
,,"
Robbie Gould
Kicker
","$2,600,000  ",2014
434,,"
Michael Brockers
Defensive Tackle
","$2,596,908  ",2014
435,,"
D.J. Fluker
Guard
","$2,591,476  ",2014
436,,"
Phil Taylor
Defensive Tackle
","$2,575,125  ",2014
437,,"
K.J. Wright
Outside Linebacker
","$2,552,500  ",2014
438,,"
Corey Graham
Free Safety
","$2,550,000  ",2014
439,,"
Anthony Castonzo
Left Tackle
","$2,545,803  ",2014
440,,"
Calvin Pace
Outside Linebacker
","$2,500,000  ",2014
,,"
Maurice Jones-Drew
Running Back
","$2,500,000  ",2014
,,"
Wesley Woodyard
Inside Linebacker
","$2,500,000  ",2014
,,"
Jared Veldheer
Right Tackle
","$2,500,000  ",2014
,,"
Charlie Johnson
Guard
","$2,500,000  ",2014
,,"
Shelley Smith
Guard
","$2,500,000  ",2014
446,,"
Daryl Smith
Inside Linebacker
","$2,475,000  ",2014
447,,"
Glover Quin
Free Safety
","$2,472,500  ",2014
448,,"
Bruce Irvin
Outside Linebacker
","$2,470,897  ",2014
449,,"
Cameron Jordan
Defensive End
","$2,459,991  ",2014
450,,"
James Carpenter
Guard
","$2,431,364  ",2014
451,,"
John Greco
Guard
","$2,430,000  ",2014
452,,"
King Dunlap
Left Tackle
","$2,425,000  ",2014
453,,"
Manuel Ramirez
Guard
","$2,416,666  ",2014
454,,"
Quinton Coples
Outside Linebacker
","$2,400,762  ",2014
455,,"
Chris Williams
Guard
","$2,400,000  ",2014
,,"
Andy Lee
Punter
","$2,400,000  ",2014
457,,"
Marcus Gilbert
Right Tackle
","$2,391,802  ",2014
458,,"
Kyle Wilson
Cornerback
","$2,387,400  ",2014
459,,"
Jimmy Smith
Cornerback
","$2,374,176  ",2014
460,,"
Anquan Boldin
Wide Receiver
","$2,364,000  ",2014
461,,"
Mark Ingram
Running Back
","$2,359,875  ",2014
462,,"
Henry Melton
Defensive Tackle
","$2,359,625  ",2014
463,,"
Dre Kirkpatrick
Cornerback
","$2,351,726  ",2014
464,,"
Nolan Carroll
Cornerback
","$2,350,000  ",2014
465,,"
D.J. Hayden
Cornerback
","$2,346,295  ",2014
466,,"
Justin Gilbert
Cornerback
","$2,333,364  ",2014
467,,"
Koa Misi
Outside Linebacker
","$2,328,000  ",2014
468,,"
Geoff Schwartz
Guard
","$2,325,000  ",2014
469,,"
Kevin Huber
Punter
","$2,320,000  ",2014
470,,"
Anthony Barr
Outside Linebacker
","$2,317,000  ",2014
471,,"
J.D. Walton
Center
","$2,312,500  ",2014
472,,"
George Wilson
Safety
","$2,300,000  ",2014
,,"
Joique Bell
Running Back
","$2,300,000  ",2014
474,,"
Brandon Myers
Tight End
","$2,291,666  ",2014
475,,"
Melvin Ingram
Outside Linebacker
","$2,290,428  ",2014
476,,"
Sheldon Richardson
Defensive Tackle
","$2,285,000  ",2014
477,,"
Brandon Fusco
Guard
","$2,254,556  ",2014
478,,"
Shea McClellin
Outside Linebacker
","$2,253,654  ",2014
479,,"
Trent Richardson
Running Back
","$2,252,708  ",2014
480,,"
Andre Roberts
Wide Receiver
","$2,250,000  ",2014
,,"
Ted Ginn Jr.
Wide Receiver
","$2,250,000  ",2014
,,"
Danny Woodhead
Running Back
","$2,250,000  ",2014
,,"
Adam Vinatieri
Kicker
","$2,250,000  ",2014
,,"
Mark Sanchez
Quarterback
","$2,250,000  ",2014
485,,"
Kendall Wright
Wide Receiver
","$2,241,396  ",2014
486,,"
Logan Paulsen
Tight End
","$2,236,666  ",2014
487,,"
Chandler Jones
Outside Linebacker
","$2,229,136  ",2014
488,,"
Eric Ebron
Tight End
","$2,227,118  ",2014
489,,"
Mike Mitchell
Free Safety
","$2,200,000  ",2014
,,"
Brandon Pettigrew
Tight End
","$2,200,000  ",2014
,,"
Jacob Tamme
Tight End
","$2,200,000  ",2014
492,,"
Muhammad Wilkerson
Defensive End
","$2,187,500  ",2014
493,,"
Byron Bell
Right Tackle
","$2,187,000  ",2014
494,,"
Dan Williams
Defensive Tackle
","$2,185,000  ",2014
495,,"
Star Lotulelei
Defensive Tackle
","$2,182,841  ",2014
496,,"
Riley Reiff
Left Tackle
","$2,180,100  ",2014
497,,"
Steve Smith
Wide Receiver
","$2,166,666  ",2014
498,,"
Kenny Vaccaro
Strong Safety
","$2,141,980  ",2014
499,,"
Cameron Heyward
Defensive End
","$2,133,418  ",2014
500,,"
Rashad Johnson
Free Safety
","$2,133,333  ",2014
501,,"
David DeCastro
Guard
","$2,131,063  ",2014
502,,"
Jerome Felton
Fullback
","$2,127,452  ",2014
503,,"
Chris Clark
Left Tackle
","$2,125,666  ",2014
504,,"
Tony McDaniel
Defensive Tackle
","$2,125,000  ",2014
505,,"
Dont'a Hightower
Outside Linebacker
","$2,106,546  ",2014
506,,"
Vincent Rey
Inside Linebacker
","$2,100,000  ",2014
,,"
Zach Strief
Right Tackle
","$2,100,000  ",2014
508,,"
Cortez Allen
Cornerback
","$2,097,875  ",2014
509,,"
Taylor Lewan
Left Tackle
","$2,088,183  ",2014
510,,"
Shane Lechler
Punter
","$2,083,333  ",2014
511,,"
Whitney Mercilus
Outside Linebacker
","$2,082,024  ",2014
512,,"
Kevin Williams
Defensive Tackle
","$2,078,125  ",2014
513,,"
Jeremy Kerley
Wide Receiver
","$2,077,062  ",2014
514,,"
DeAngelo Hall
Cornerback
","$2,062,500  ",2014
515,,"
Kevin Zeitler
Guard
","$2,057,509  ",2014
516,,"
Dexter McCluster
Running Back
","$2,050,000  ",2014
517,,"
Nick Perry
Outside Linebacker
","$2,045,250  ",2014
518,,"
Dwan Edwards
Defensive Tackle
","$2,037,500  ",2014
519,,"
Jarrett Bush
Cornerback
","$2,033,333  ",2014
520,,"
E.J. Manuel
Quarterback
","$2,019,386  ",2014
521,,"
Blaine Gabbert
Quarterback
","$2,011,587  ",2014
522,,"
Darren Sproles
Running Back
","$2,000,000  ",2014
,,"
Willie Colon
Guard
","$2,000,000  ",2014
,,"
Chris Baker
Defensive Tackle
","$2,000,000  ",2014
,,"
Miles Austin
Wide Receiver
","$2,000,000  ",2014
,,"
Joe Hawley
Center
","$2,000,000  ",2014
,,"
Terence Newman
Cornerback
","$2,000,000  ",2014
,,"
Phil Dawson
Kicker
","$2,000,000  ",2014
,,"
Tramaine Brock
Cornerback
","$2,000,000  ",2014
,,"
Pat Sims
Defensive Tackle
","$2,000,000  ",2014
,,"
Brandon LaFell
Wide Receiver
","$2,000,000  ",2014
,,"
Daryn Colledge
Guard
","$2,000,000  ",2014
,,"
Barry Church
Strong Safety
","$2,000,000  ",2014
,,"
Demar Dotson
Right Tackle
","$2,000,000  ",2014
535,,"
Jarvis Jones
Outside Linebacker
","$1,978,523  ",2014
536,,"
Steve Weatherford
Punter
","$1,975,000  ",2014
537,,"
Joe Mays
Inside Linebacker
","$1,968,750  ",2014
538,,"
Ramon Foster
Guard
","$1,950,000  ",2014
,,"
Ropati Pitoitua
Defensive End
","$1,950,000  ",2014
540,,"
Harrison Smith
Free Safety
","$1,946,876  ",2014
541,,"
Eric Reid
Strong Safety
","$1,927,444  ",2014
542,,"
Jameel McClain
Inside Linebacker
","$1,925,000  ",2014
,,"
Will Montgomery
Center
","$1,925,000  ",2014
544,,"
Jeff Cumberland
Tight End
","$1,900,000  ",2014
,,"
Scott Chandler
Tight End
","$1,900,000  ",2014
,,"
Corey Hilliard
Right Tackle
","$1,900,000  ",2014
547,,"
Justin Pugh
Guard
","$1,896,795  ",2014
548,,"
Odell Beckham, Jr.
Wide Receiver
","$1,892,036  ",2014
549,,"
Kyle Long
Guard
","$1,886,580  ",2014
550,,"
Tyler Eifert
Tight End
","$1,876,364  ",2014
551,,"
Jacoby Jones
Wide Receiver
","$1,875,000  ",2014
,,"
Mike Jenkins
Cornerback
","$1,875,000  ",2014
553,,"
Samson Satele
Center
","$1,859,375  ",2014
554,,"
Desmond Trufant
Cornerback
","$1,855,870  ",2014
555,,"
Doug Martin
Running Back
","$1,851,144  ",2014
556,,"
Keith Rivers
Outside Linebacker
","$1,850,000  ",2014
,,"
Rafael Bush
Free Safety
","$1,850,000  ",2014
,,"
Khalif Barnes
Left Tackle
","$1,850,000  ",2014
559,,"
Aaron Donald
Defensive Tackle
","$1,843,000  ",2014
560,,"
John Phillips
Tight End
","$1,841,666  ",2014
561,,"
Sharrif Floyd
Defensive Tackle
","$1,835,500  ",2014
562,,"
Devin Hester
Wide Receiver
","$1,833,333  ",2014
,,"
Bruce Gradkowski
Quarterback
","$1,833,333  ",2014
,,"
Donald Brown
Running Back
","$1,833,333  ",2014
,,"
Jermey Parnell
Right Tackle
","$1,833,333  ",2014
566,,"
Dawan Landry
Safety
","$1,825,000  ",2014
567,,"
David Wilson
Running Back
","$1,823,046  ",2014
568,,"
Dan Carpenter
Kicker
","$1,812,500  ",2014
569,,"
Marcus Cannon
Right Tackle
","$1,810,634  ",2014
570,,"
Riley Cooper
Wide Receiver
","$1,800,000  ",2014
,,"
Wallace Gilberry
Defensive End
","$1,800,000  ",2014
572,,"
Bjoern Werner
Outside Linebacker
","$1,794,635  ",2014
573,,"
Nate Garner
Right Tackle
","$1,791,666  ",2014
574,,"
Xavier Rhodes
Cornerback
","$1,774,205  ",2014
575,,"
Mike Pollak
Guard
","$1,766,666  ",2014
576,,"
Shaun Suisham
Kicker
","$1,762,500  ",2014
577,,"
Kyle Fuller
Cornerback
","$1,761,273  ",2014
578,,"
Datone Jones
Defensive End
","$1,753,770  ",2014
579,,"
Chris Ivory
Running Back
","$1,750,000  ",2014
,,"
Shaun Hill
Quarterback
","$1,750,000  ",2014
,,"
Davin Joseph
Guard
","$1,750,000  ",2014
,,"
Vance Walker
Defensive End
","$1,750,000  ",2014
,,"
Graham Gano
Kicker
","$1,750,000  ",2014
,,"
Chad Rinehart
Guard
","$1,750,000  ",2014
585,,"
DeAndre Hopkins
Wide Receiver
","$1,733,341  ",2014
586,,"
Ryan Shazier
Inside Linebacker
","$1,728,584  ",2014
587,,"
Jason Babin
Defensive End
","$1,725,000  ",2014
,,"
Kevin Boothe
Guard
","$1,725,000  ",2014
589,,"
Sylvester Williams
Defensive Tackle
","$1,723,125  ",2014
590,,"
Darren McFadden
Running Back
","$1,718,000  ",2014
591,,"
Geno Hayes
Outside Linebacker
","$1,712,500  ",2014
592,,"
Jeremy Zuttah
Center
","$1,700,000  ",2014
,,"
Corey Wootton
Defensive Tackle
","$1,700,000  ",2014
,,"
Jerricho Cotchery
Wide Receiver
","$1,700,000  ",2014
,,"
Nick Novak
Kicker
","$1,700,000  ",2014
,,"
Dan Bailey
Kicker
","$1,700,000  ",2014
,,"
Steven Hauschka
Kicker
","$1,700,000  ",2014
598,,"
Benjamin Watson
Tight End
","$1,684,375  ",2014
599,,"
William Gay
Cornerback
","$1,666,667  ",2014
,,"
Heath Farwell
Inside Linebacker
","$1,666,667  ",2014
601,,"
Taiwan Jones
Running Back
","$1,651,250  ",2014
602,,"
Jim Dray
Tight End
","$1,650,000  ",2014
,,"
Dan Skuta
Outside Linebacker
","$1,650,000  ",2014
,,"
David Bruton
Strong Safety
","$1,650,000  ",2014
605,,"
Cordarrelle Patterson
Wide Receiver
","$1,641,148  ",2014
606,,"
Zack Martin
Guard
","$1,630,509  ",2014
607,,"
Ryan Wendell
Center
","$1,625,000  ",2014
,,"
Matt Shaughnessy
Defensive End
","$1,625,000  ",2014
,,"
Jay Ratliff
Defensive Tackle
","$1,625,000  ",2014
610,,"
Jabaal Sheard
Outside Linebacker
","$1,619,625  ",2014
611,,"
Robert Housler
Tight End
","$1,602,023  ",2014
612,,"
Fili Moala
Defensive End
","$1,600,000  ",2014
613,,"
Justin Houston
Outside Linebacker
","$1,598,812  ",2014
614,,"
C.J. Mosley
Inside Linebacker
","$1,597,818  ",2014
615,,"
Alec Ogletree
Inside Linebacker
","$1,597,735  ",2014
616,,"
DeMarco Murray
Running Back
","$1,596,625  ",2014
617,,"
Ashlee Palmer
Outside Linebacker
","$1,583,334  ",2014
618,,"
Chris Culliver
Cornerback
","$1,580,719  ",2014
619,,"
Paul McQuistan
Left Tackle
","$1,580,000  ",2014
620,,"
Pierre Thomas
Running Back
","$1,570,000  ",2014
621,,"
Christopher Conte
Free Safety
","$1,564,400  ",2014
622,,"
Mason Foster
Inside Linebacker
","$1,562,250  ",2014
623,,"
Travis Frederick
Center
","$1,561,370  ",2014
624,,"
Calvin Pryor
Free Safety
","$1,556,955  ",2014
625,,"
Da'Norris Searcy
Strong Safety
","$1,552,106  ",2014
626,,"
Clint Boling
Guard
","$1,551,362  ",2014
627,,"
Jordan Cameron
Tight End
","$1,550,350  ",2014
628,,"
Roberto Garza
Center
","$1,550,000  ",2014
629,,"
Sam Acho
Outside Linebacker
","$1,549,607  ",2014
630,,"
Roy Helu
Running Back
","$1,548,563  ",2014
631,,"
Colin McCarthy
Inside Linebacker
","$1,544,850  ",2014
632,,"
Bruce Carter
Inside Linebacker
","$1,544,645  ",2014
633,,"
C.J. Mosley
Defensive Tackle
","$1,542,647  ",2014
634,,"
Cecil Shorts
Wide Receiver
","$1,541,845  ",2014
635,,"
Matt Elam
Strong Safety
","$1,537,955  ",2014
636,,"
Ja'Wuan James
Right Tackle
","$1,532,436  ",2014
637,,"
Bilal Powell
Running Back
","$1,531,125  ",2014
638,,"
Brandin Cooks
Wide Receiver
","$1,524,264  ",2014
639,,"
Roman Harper
Strong Safety
","$1,518,750  ",2014
640,,"
HaHa Clinton-Dix
Free Safety
","$1,516,091  ",2014
641,,"
Jason Campbell
Quarterback
","$1,500,000  ",2014
,,"
Cam Thomas
Defensive Tackle
","$1,500,000  ",2014
,,"
Alex Carrington
Defensive Tackle
","$1,500,000  ",2014
,,"
Charlie Whitehurst
Quarterback
","$1,500,000  ",2014
,,"
Ryan Mundy
Strong Safety
","$1,500,000  ",2014
,,"
Dominic Raiola
Center
","$1,500,000  ",2014
,,"
Clay Harbor
Tight End
","$1,500,000  ",2014
648,,"
Johnny Manziel
Quarterback
","$1,499,745  ",2014
649,,"
Brooks Reed
Defensive End
","$1,496,015  ",2014
650,,"
Jarvis Jenkins
Defensive End
","$1,492,667  ",2014
651,,"
Dee Ford
Outside Linebacker
","$1,483,400  ",2014
652,,"
Buster Skrine
Cornerback
","$1,481,500  ",2014
653,,"
Jacquizz Rodgers
Running Back
","$1,478,750  ",2014
654,,"
Denarius Moore
Wide Receiver
","$1,478,513  ",2014
655,,"
Brett Kern
Punter
","$1,469,375  ",2014
656,,"
Brian Quick
Wide Receiver
","$1,469,072  ",2014
657,,"
Corey Peters
Defensive Tackle
","$1,468,750  ",2014
658,,"
Charles Clay
Tight End
","$1,459,000  ",2014
659,,"
Coby Fleener
Tight End
","$1,456,813  ",2014
660,,"
Lorenzo Alexander
Outside Linebacker
","$1,455,000  ",2014
661,,"
Jeron Johnson
Strong Safety
","$1,453,125  ",2014
662,,"
Darqueze Dennard
Cornerback
","$1,450,708  ",2014
663,,"
Jacquian Williams
Outside Linebacker
","$1,450,670  ",2014
664,,"
Justin Durant
Outside Linebacker
","$1,450,000  ",2014
665,,"
Derek Newton
Right Tackle
","$1,446,064  ",2014
666,,"
Courtney Upshaw
Defensive Tackle
","$1,444,554  ",2014
667,,"
Jimmy Wilson
Strong Safety
","$1,442,475  ",2014
668,,"
John Carlson
Tight End
","$1,437,500  ",2014
669,,"
Jason Verrett
Cornerback
","$1,434,364  ",2014
670,,"
Josh Gordy
Cornerback
","$1,431,000  ",2014
,,"
Joe Reitz
Guard
","$1,431,000  ",2014
,,"
Nick Bellore
Inside Linebacker
","$1,431,000  ",2014
,,"
Spencer Paysinger
Inside Linebacker
","$1,431,000  ",2014
,,"
Robert McClain
Cornerback
","$1,431,000  ",2014
,,"
Jamari Lattimore
Inside Linebacker
","$1,431,000  ",2014
,,"
Mitch Unrein
Defensive End
","$1,431,000  ",2014
677,,"
Derek Wolfe
Defensive End
","$1,420,036  ",2014
678,,"
Marcus Smith
Defensive End
","$1,418,016  ",2014
679,,"
Rahim Moore
Free Safety
","$1,415,313  ",2014
680,,"
Mitchell Schwartz
Right Tackle
","$1,410,229  ",2014
681,,"
Michael Hoomanawanui
Tight End
","$1,407,500  ",2014
,,"
D.J. Williams
Inside Linebacker
","$1,407,500  ",2014
683,,"
Deone Bucannon
Inside Linebacker
","$1,401,673  ",2014
684,,"
Jon Ryan
Punter
","$1,400,000  ",2014
,,"
Sergio Brown
Free Safety
","$1,400,000  ",2014
,,"
Mike Nugent
Kicker
","$1,400,000  ",2014
,,"
Al Woods
Defensive Tackle
","$1,400,000  ",2014
688,,"
Kelvin Benjamin
Wide Receiver
","$1,393,500  ",2014
689,,"
Andre Branch
Defensive End
","$1,388,164  ",2014
690,,"
Orlando Franklin
Guard
","$1,386,000  ",2014
691,,"
James Starks
Running Back
","$1,384,375  ",2014
692,,"
Kenny Britt
Wide Receiver
","$1,375,000  ",2014
693,,"
Darrel Young
Fullback
","$1,367,708  ",2014
694,,"
Janoris Jenkins
Cornerback
","$1,360,995  ",2014
695,,"
Thomas DeCoud
Safety
","$1,353,750  ",2014
696,,"
Anthony McCoy
Tight End
","$1,350,000  ",2014
,,"
Josh Brown
Kicker
","$1,350,000  ",2014
698,,"
Amini Silatolu
Guard
","$1,346,483  ",2014
699,,"
Lance Kendricks
Tight End
","$1,344,614  ",2014
700,,"
Donnie Jones
Punter
","$1,333,333  ",2014
701,,"
Dominique Easley
Defensive Tackle
","$1,327,918  ",2014
702,,"
Cordy Glenn
Left Tackle
","$1,326,867  ",2014
703,,"
Stefen Wisniewski
Center
","$1,315,810  ",2014
704,,"
Rashad Jennings
Running Back
","$1,312,500  ",2014
705,,"
Trumaine McBride
Cornerback
","$1,309,375  ",2014
706,,"
Alan Ball
Cornerback
","$1,305,000  ",2014
707,,"
Darian Stewart
Free Safety
","$1,300,000  ",2014
708,,"
Anthony Spencer
Outside Linebacker
","$1,296,875  ",2014
709,,"
Jimmie Ward
Free Safety
","$1,293,188  ",2014
710,,"
Ian Williams
Defensive Tackle
","$1,283,333  ",2014
,,"
Craig Dahl
Strong Safety
","$1,283,333  ",2014
712,,"
Cullen Loeffler
Long Snapper
","$1,270,000  ",2014
713,,"
Jeff Allen
Guard
","$1,266,497  ",2014
714,,"
Bradley Roby
Cornerback
","$1,264,096  ",2014
715,,"
Marcus Gilchrist
Strong Safety
","$1,258,600  ",2014
716,,"
Dave Zastudil
Punter
","$1,252,500  ",2014
717,,"
Tarvaris Jackson
Quarterback
","$1,250,000  ",2014
,,"
Jeremy Mincey
Defensive End
","$1,250,000  ",2014
,,"
Brian Hoyer
Quarterback
","$1,250,000  ",2014
,,"
Robert Ayers
Defensive End
","$1,250,000  ",2014
,,"
Andrew Quarless
Tight End
","$1,250,000  ",2014
,,"
Brett Keisel
Defensive End
","$1,250,000  ",2014
723,,"
Teddy Bridgewater
Quarterback
","$1,245,364  ",2014
724,,"
Kedric Golston
Defensive Tackle
","$1,245,000  ",2014
725,,"
John Cyprien
Strong Safety
","$1,242,978  ",2014
726,,"
Alshon Jeffery
Wide Receiver
","$1,240,317  ",2014
727,,"
Tim Masthay
Punter
","$1,240,000  ",2014
728,,"
Usama Young
Safety
","$1,235,000  ",2014
729,,"
Garrison Sanborn
Long Snapper
","$1,234,167  ",2014
730,,"
Justin Hunter
Wide Receiver
","$1,232,761  ",2014
731,,"
Zach Ertz
Tight End
","$1,222,545  ",2014
732,,"
Eugene Sims
Defensive End
","$1,216,684  ",2014
733,,"
Mychal Kendricks
Outside Linebacker
","$1,212,121  ",2014
734,,"
Darius Slay
Cornerback
","$1,202,114  ",2014
735,,"
Dane Fletcher
Inside Linebacker
","$1,200,000  ",2014
,,"
Dane Sanzenbacher
Wide Receiver
","$1,200,000  ",2014
737,,"
Giovani Bernard
Running Back
","$1,193,941  ",2014
738,,"
Lance Moore
Wide Receiver
","$1,177,500  ",2014
,,"
Kellen Clemens
Quarterback
","$1,177,500  ",2014
740,,"
Manti Te'o
Inside Linebacker
","$1,175,550  ",2014
741,,"
Bobby Wagner
Inside Linebacker
","$1,174,854  ",2014
742,,"
Stephen Paea
Defensive Tackle
","$1,172,787  ",2014
743,,"
Matt Bosher
Punter
","$1,168,950  ",2014
744,,"
Darrell Stuckey
Free Safety
","$1,163,750  ",2014
745,,"
Tavon Wilson
Strong Safety
","$1,150,335  ",2014
746,,"
Brad Smith
Wide Receiver
","$1,150,000  ",2014
,,"
Gary Barnidge
Tight End
","$1,150,000  ",2014
,,"
Zak DeOssie
Long Snapper
","$1,150,000  ",2014
,,"
James Ihedigbo
Strong Safety
","$1,150,000  ",2014
,,"
Andre Caldwell
Wide Receiver
","$1,150,000  ",2014
751,,"
Anthony Sherman
Fullback
","$1,145,000  ",2014
752,,"
Geno Smith
Quarterback
","$1,140,819  ",2014
753,,"
Husain Abdullah
Free Safety
","$1,130,000  ",2014
754,,"
Kendall Reyes
Defensive End
","$1,125,817  ",2014
755,,"
Mike McGlynn
Guard
","$1,125,000  ",2014
756,,"
Cornellius Carradine
Defensive End
","$1,124,473  ",2014
757,,"
Colin Cole
Defensive Tackle
","$1,121,875  ",2014
758,,"
Da'Quan Bowers
Defensive Tackle
","$1,120,820  ",2014
759,,"
Rodney Hudson
Center
","$1,115,577  ",2014
760,,"
Bruce Miller
Fullback
","$1,107,114  ",2014
761,,"
Robert Woods
Wide Receiver
","$1,106,085  ",2014
762,,"
Isaiah Pead
Running Back
","$1,101,300  ",2014
763,,"
Shane Vereen
Running Back
","$1,101,275  ",2014
764,,"
Derek Anderson
Quarterback
","$1,100,000  ",2014
765,,"
Mike Leach
Long Snapper
","$1,091,668  ",2014
766,,"
Menelik Watson
Right Tackle
","$1,089,739  ",2014
767,,"
Tyson Clabo
Right Tackle
","$1,080,000  ",2014
768,,"
Matt Flynn
Quarterback
","$1,078,750  ",2014
769,,"
Torrey Smith
Wide Receiver
","$1,078,392  ",2014
770,,"
Jon Condo
Long Snapper
","$1,077,500  ",2014
771,,"
Johnthan Banks
Cornerback
","$1,074,164  ",2014
772,,"
Jason Trusnik
Inside Linebacker
","$1,071,668  ",2014
773,,"
Patrick Chung
Strong Safety
","$1,070,000  ",2014
774,,"
Ted Larsen
Guard
","$1,065,000  ",2014
775,,"
Jon Dorenbos
Long Snapper
","$1,055,000  ",2014
776,,"
Kawann Short
Defensive Tackle
","$1,052,349  ",2014
777,,"
Zach Brown
Inside Linebacker
","$1,052,263  ",2014
778,,"
John Kuhn
Fullback
","$1,051,875  ",2014
779,,"
Cedric Peerman
Running Back
","$1,050,000  ",2014
,,"
Erik Lorig
Fullback
","$1,050,000  ",2014
,,"
Chase Blackburn
Outside Linebacker
","$1,050,000  ",2014
782,,"
Matt Spaeth
Tight End
","$1,037,500  ",2014
783,,"
Brandon Tate
Wide Receiver
","$1,024,000  ",2014
784,,"
Daniel Kilgore
Center
","$1,022,575  ",2014
785,,"
A.J.  Jenkins
Wide Receiver
","$1,021,594  ",2014
786,,"
Randall Cobb
Wide Receiver
","$1,021,179  ",2014
787,,"
Anthony Dixon
Running Back
","$1,016,666  ",2014
788,,"
Xavier Su'a-Filo
Guard
","$1,009,382  ",2014
789,,"
L.P. Ladouceur
Long Snapper
","$1,005,000  ",2014
,,"
Brandon Lloyd
Wide Receiver
","$1,005,000  ",2014
791,,"
Ryan Broyles
Wide Receiver
","$1,003,227  ",2014
792,,"
DeMarcus Lawrence
Defensive End
","$1,001,209  ",2014
793,,"
Bryan Braman
Outside Linebacker
","$1,000,000  ",2014
,,"
Leger Douzable
Defensive Tackle
","$1,000,000  ",2014
,,"
Darrin Walls
Cornerback
","$1,000,000  ",2014
,,"
Albert McClellan
Outside Linebacker
","$1,000,000  ",2014
,,"
Owen Daniels
Tight End
","$1,000,000  ",2014
,,"
Henry Hynoski
Fullback
","$1,000,000  ",2014
,,"
Quintin Demps
Strong Safety
","$1,000,000  ",2014
,,"
Mark Herzlich
Outside Linebacker
","$1,000,000  ",2014
,,"
Marcus Sherels
Cornerback
","$1,000,000  ",2014
,,"
Sean Lissemore
Defensive Tackle
","$1,000,000  ",2014
803,,"
Kevin Minter
Inside Linebacker
","$997,795  ",2014
804,,"
Joel Bitonio
Guard
","$993,036  ",2014
805,,"
Letroy Guion
Defensive End
","$985,000  ",2014
806,,"
J.J. Jansen
Long Snapper
","$980,000  ",2014
807,,"
Peter Konz
Center
","$978,709  ",2014
808,,"
Kiko Alonso
Outside Linebacker
","$977,364  ",2014
809,,"
Will Blackmon
Cornerback
","$976,706  ",2014
810,,"
Derek Carr
Quarterback
","$976,691  ",2014
811,,"
John Denney
Long Snapper
","$975,087  ",2014
812,,"
Ra'Shede Hageman
Defensive End
","$970,153  ",2014
813,,"
Mike Adams
Left Tackle
","$966,450  ",2014
814,,"
Brock Osweiler
Quarterback
","$959,096  ",2014
815,,"
Gavin Escobar
Tight End
","$956,930  ",2014
816,,"
Austin Seferian-Jenkins
Tight End
","$955,440  ",2014
817,,"
Adam Hayward
Outside Linebacker
","$955,000  ",2014
,,"
Tommy Kelly
Defensive Tackle
","$955,000  ",2014
819,,"
Josh Gordon
Wide Receiver
","$954,069  ",2014
820,,"
Chris Maragos
Free Safety
","$950,000  ",2014
821,,"
Lavonte David
Outside Linebacker
","$946,836  ",2014
822,,"
Marqise Lee
Wide Receiver
","$940,731  ",2014
823,,"
Stevan Ridley
Running Back
","$939,750  ",2014
824,,"
Le'Veon Bell
Running Back
","$936,500  ",2014
825,,"
Don Carey
Strong Safety
","$930,000  ",2014
826,,"
Kyle Van Noy
Inside Linebacker
","$927,654  ",2014
827,,"
Frostee Rucker
Defensive Tackle
","$927,500  ",2014
828,,"
Benjamin Ijalana
Right Tackle
","$926,658  ",2014
829,,"
Vinny Curry
Defensive End
","$922,318  ",2014
830,,"
Johnathan Hankins
Defensive Tackle
","$916,065  ",2014
831,,"
LaMarcus Joyner
Free Safety
","$914,578  ",2014
832,,"
Kelechi Osemele
Guard
","$912,510  ",2014
833,,"
Nick Sundberg
Long Snapper
","$912,500  ",2014
834,,"
Casey Hayward
Cornerback
","$902,703  ",2014
835,,"
Mark Barron
Inside Linebacker
","$902,646  ",2014
836,,"
Jeff Linkenbach
Right Tackle
","$900,000  ",2014
837,,"
Jordan Matthews
Wide Receiver
","$899,867  ",2014
838,,"
Brandon Meriweather
Strong Safety
","$899,411  ",2014
839,,"
Rueben Randle
Wide Receiver
","$897,799  ",2014
840,,"
Jon Bostic
Inside Linebacker
","$895,636  ",2014
841,,"
Lance Louis
Guard
","$892,500  ",2014
842,,"
Reggie Walker
Inside Linebacker
","$890,000  ",2014
843,,"
Clint Gresham
Long Snapper
","$887,500  ",2014
844,,"
Weston Richburg
Center
","$886,791  ",2014
845,,"
Allen Barbre
Guard
","$885,000  ",2014
846,,"
Cody Wallace
Center
","$880,000  ",2014
847,,"
JoLonn Dunbar
Outside Linebacker
","$879,978  ",2014
848,,"
David Amerson
Cornerback
","$875,205  ",2014
849,,"
Vincent Brown
Wide Receiver
","$875,005  ",2014
850,,"
Cyrus Kouandjio
Right Tackle
","$874,331  ",2014
851,,"
Darryl Tapp
Defensive End
","$870,000  ",2014
852,,"
Andrew Sendejo
Strong Safety
","$866,666  ",2014
853,,"
Mario Addison
Defensive End
","$865,000  ",2014
854,,"
Justin Drescher
Long Snapper
","$860,000  ",2014
855,,"
Paul Richardson
Wide Receiver
","$856,879  ",2014
