Player,Tm,Lg,AV,salary,index,college,state
Jermey Parnell,TOT,NFL,36,"$6,500,000 ",Mississippi College,Mississippi,MS
Jermey Parnell,TOT,NFL,36,"$6,500,000 ",Mississippi College,Mississippi,MS
Jermey Parnell,TOT,NFL,36,"$5,000,000 ",Mississippi College,Mississippi,MS
Andrus Peat,NOR,NFL,36,"$2,071,544 ",Stanford University,Stanford,CA
Andrus Peat,NOR,NFL,36,"$2,589,431 ",Stanford University,Stanford,CA
Andrus Peat,NOR,NFL,36,"$3,107,317 ",Stanford University,Stanford,CA
Andrus Peat,NOR,NFL,36,"$3,625,204 ",Stanford University,Stanford,CA
Asante Samuel,TOT,NFL,36,"$7,000,000 ",Central Florida Community College,Central Florida,FL
Asante Samuel,TOT,NFL,36,"$7,000,000 ",Central Florida Community College,Central Florida,FL
Asante Samuel,TOT,NFL,36,"$2,937,500 ",Central Florida Community College,Central Florida,FL
Asante Samuel,TOT,NFL,36,"$5,700,000 ",Central Florida Community College,Central Florida,FL
Michael Turner,ATL,NFL,36,"$7,500,000 ",Northern Illinois University,Northern Illinois,IL
Michael Turner,ATL,NFL,36,"$7,500,000 ",Northern Illinois University,Northern Illinois,IL
Michael Turner,ATL,NFL,36,"$7,000,000 ",Northern Illinois University,Northern Illinois,IL
Alejandro Villanueva,PIT,NFL,36,"$3,125,000 ",,Army,
Alejandro Villanueva,PIT,NFL,36,"$4,095,000 ",,Army,
Tahir Whitehead,TOT,NFL,36,"$713,000 ",Temple College,Temple,TX
Tahir Whitehead,TOT,NFL,36,"$3,250,000 ",Temple College,Temple,TX
Tahir Whitehead,TOT,NFL,36,"$4,987,500 ",Temple College,Temple,TX
Tahir Whitehead,TOT,NFL,36,"$7,416,666 ",Temple College,Temple,TX
Dan Williams,TOT,NFL,36,"$1,595,000 ",East Tennessee State University,Tennessee,TN
Dan Williams,TOT,NFL,36,"$1,595,000 ",,Tennessee St.,
Dan Williams,TOT,NFL,36,"$1,595,000 ",East Tennessee State University,Tennessee,TN
Dan Williams,TOT,NFL,36,"$1,595,000 ",,Tennessee St.,
Dan Williams,TOT,NFL,36,"$1,840,000 ",East Tennessee State University,Tennessee,TN
Dan Williams,TOT,NFL,36,"$1,840,000 ",,Tennessee St.,
Dan Williams,TOT,NFL,36,"$2,105,000 ",East Tennessee State University,Tennessee,TN
Dan Williams,TOT,NFL,36,"$2,105,000 ",,Tennessee St.,
Dan Williams,TOT,NFL,36,"$2,185,000 ",East Tennessee State University,Tennessee,TN
Dan Williams,TOT,NFL,36,"$2,185,000 ",,Tennessee St.,
Dan Williams,TOT,NFL,36,"$8,000,000 ",East Tennessee State University,Tennessee,TN
Dan Williams,TOT,NFL,36,"$8,000,000 ",,Tennessee St.,
Dan Williams,TOT,NFL,36,"$7,500,000 ",East Tennessee State University,Tennessee,TN
Dan Williams,TOT,NFL,36,"$7,500,000 ",,Tennessee St.,
Avery Williamson,TOT,NFL,36,"$1,845,613 ",Eastern Kentucky University,Kentucky,KY
Avery Williamson,TOT,NFL,36,"$6,000,000 ",Eastern Kentucky University,Kentucky,KY
Chris Canty,TOT,NFL,35,"$7,200,000 ",Medical College of Virginia,Virginia,VA
Chris Canty,TOT,NFL,35,"$7,200,000 ",,Kansas St.,
Chris Canty,TOT,NFL,35,"$7,200,000 ",Medical College of Virginia,Virginia,VA
Chris Canty,TOT,NFL,35,"$7,200,000 ",,Kansas St.,
Chris Canty,TOT,NFL,35,"$7,950,000 ",Medical College of Virginia,Virginia,VA
Chris Canty,TOT,NFL,35,"$7,950,000 ",,Kansas St.,
Chris Canty,TOT,NFL,35,"$1,506,666 ",Medical College of Virginia,Virginia,VA
Chris Canty,TOT,NFL,35,"$1,506,666 ",,Kansas St.,
Chris Canty,TOT,NFL,35,"$3,166,666 ",Medical College of Virginia,Virginia,VA
Chris Canty,TOT,NFL,35,"$3,166,666 ",,Kansas St.,
Chris Canty,TOT,NFL,35,"$1,735,000 ",Medical College of Virginia,Virginia,VA
Chris Canty,TOT,NFL,35,"$1,735,000 ",,Kansas St.,
David Diehl,NYG,NFL,35,"$4,850,000 ",Eastern Illinois University,Illinois,IL
David Diehl,NYG,NFL,35,"$4,850,000 ",Eastern Illinois University,Illinois,IL
David Diehl,NYG,NFL,35,"$3,675,000 ",Eastern Illinois University,Illinois,IL
David Diehl,NYG,NFL,35,"$3,125,000 ",Eastern Illinois University,Illinois,IL
Justin Forsett,TOT,NFL,35,"$1,050,000 ",California Lutheran University,California,CA
Justin Forsett,TOT,NFL,35,"$1,600,000 ",California Lutheran University,California,CA
Jason Hatcher,TOT,NFL,35,"$1,300,000 ",,Grambling St.,
Jason Hatcher,TOT,NFL,35,"$1,300,000 ",,Grambling St.,
Jason Hatcher,TOT,NFL,35,"$2,100,000 ",,Grambling St.,
Jason Hatcher,TOT,NFL,35,"$2,600,000 ",,Grambling St.,
Jason Hatcher,TOT,NFL,35,"$3,750,000 ",,Grambling St.,
Jason Hatcher,TOT,NFL,35,"$5,203,125 ",,Grambling St.,
William Hayes,TOT,NFL,35,"$1,124,575 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$1,124,575 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$900,000 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$2,050,000 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$3,845,000 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$4,480,000 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$7,000,000 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$4,750,000 ",,Winston-Salem St.,
William Hayes,TOT,NFL,35,"$4,050,000 ",,Winston-Salem St.,
Rashad Jennings,TOT,NFL,35,"$1,312,500 ",Liberty University,Liberty,VA
Rashad Jennings,TOT,NFL,35,"$2,812,500 ",Liberty University,Liberty,VA
Rashad Jennings,TOT,NFL,35,"$2,812,500 ",Liberty University,Liberty,VA
Kory Lichtensteiger,WAS,NFL,35,"$1,260,000 ",Bowling Green State University,Bowling Green,OH
Kory Lichtensteiger,WAS,NFL,35,"$1,550,000 ",Bowling Green State University,Bowling Green,OH
Kory Lichtensteiger,WAS,NFL,35,"$3,300,000 ",Bowling Green State University,Bowling Green,OH
Kory Lichtensteiger,WAS,NFL,35,"$4,300,000 ",Bowling Green State University,Bowling Green,OH
Kory Lichtensteiger,WAS,NFL,35,"$2,628,125 ",Bowling Green State University,Bowling Green,OH
Corey Linsley,GNB,NFL,35,"$3,849,700 ",,Ohio St.,
Corey Linsley,GNB,NFL,35,"$4,850,000 ",,Ohio St.,
Bennie Logan,TOT,NFL,35,"$711,363 ",,LSU,
Bennie Logan,TOT,NFL,35,"$818,523 ",,LSU,
Bennie Logan,TOT,NFL,35,"$1,842,023 ",,LSU,
Bennie Logan,TOT,NFL,35,"$7,953,125 ",,LSU,
Bennie Logan,TOT,NFL,35,"$4,000,000 ",,LSU,
Todd McClure,ATL,NFL,35,"$2,100,000 ",,LSU,
Todd McClure,ATL,NFL,35,"$2,100,000 ",,LSU,
Knowshon Moreno,TOT,NFL,35,"$2,588,800 ",Coastal Georgia Community College,Georgia,GA
Knowshon Moreno,TOT,NFL,35,"$2,588,800 ",Coastal Georgia Community College,Georgia,GA
Knowshon Moreno,TOT,NFL,35,"$2,443,800 ",Coastal Georgia Community College,Georgia,GA
Knowshon Moreno,TOT,NFL,35,"$3,288,800 ",Coastal Georgia Community College,Georgia,GA
Knowshon Moreno,TOT,NFL,35,"$3,000,000 ",Coastal Georgia Community College,Georgia,GA
Vincent Rey,CIN,NFL,35,"$2,100,000 ",Duke University,Duke,NC
Vincent Rey,CIN,NFL,35,"$3,100,000 ",Duke University,Duke,NC
Vincent Rey,CIN,NFL,35,"$4,500,000 ",Duke University,Duke,NC
Vincent Rey,CIN,NFL,35,"$3,250,000 ",Duke University,Duke,NC
Vincent Rey,CIN,NFL,35,"$2,750,000 ",Duke University,Duke,NC
Buster Skrine,TOT,NFL,35,"$1,481,500 ",,Tenn-Chattanooga,
Buster Skrine,TOT,NFL,35,"$2,750,000 ",,Tenn-Chattanooga,
Buster Skrine,TOT,NFL,35,"$5,254,000 ",,Tenn-Chattanooga,
Buster Skrine,TOT,NFL,35,"$8,500,000 ",,Tenn-Chattanooga,
Buster Skrine,TOT,NFL,35,"$8,500,000 ",,Tenn-Chattanooga,
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$1,356,672 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$1,695,840 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$1,695,840 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$1,695,840 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$1,695,840 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$2,035,008 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$2,035,008 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$2,035,008 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$2,035,008 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$2,374,176 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$2,374,176 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$2,374,176 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$2,374,176 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$3,600,000 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$3,600,000 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$3,600,000 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$3,600,000 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$5,100,000 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$5,100,000 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$5,100,000 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$5,100,000 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$7,267,647 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$7,267,647 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$7,267,647 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$7,267,647 ",,Jackson St.,
Jimmy Smith,RAV,NFL,35,"$13,233,040 ",Colorado State University,Colorado,CO
Jimmy Smith,RAV,NFL,35,"$13,233,040 ",Purdue University,Purdue,IN
Jimmy Smith,RAV,NFL,35,"$13,233,040 ",,Utah St.,
Jimmy Smith,RAV,NFL,35,"$13,233,040 ",,Jackson St.,
Adam Thielen,MIN,NFL,35,"$3,746,000 ",,Minnesota St.,
Adam Thielen,MIN,NFL,35,"$6,350,000 ",,Minnesota St.,
Mike Tolbert,TOT,NFL,35,"$1,835,000 ",Coastal Carolina University,Coastal Carolina,SC
Mike Tolbert,TOT,NFL,35,"$1,835,000 ",Coastal Carolina University,Coastal Carolina,SC
Mike Tolbert,TOT,NFL,35,"$1,225,000 ",Coastal Carolina University,Coastal Carolina,SC
Mike Tolbert,TOT,NFL,35,"$2,025,000 ",Coastal Carolina University,Coastal Carolina,SC
Mike Tolbert,TOT,NFL,35,"$3,350,000 ",Coastal Carolina University,Coastal Carolina,SC
Mike Tolbert,TOT,NFL,35,"$3,425,000 ",Coastal Carolina University,Coastal Carolina,SC
Mike Tolbert,TOT,NFL,35,"$1,475,000 ",Coastal Carolina University,Coastal Carolina,SC
Justin Tucker,RAV,NFL,35,"$2,356,000 ",North Central Texas College,Texas,TX
Justin Tucker,RAV,NFL,35,"$3,500,000 ",North Central Texas College,Texas,TX
Justin Tucker,RAV,NFL,35,"$3,106,666 ",North Central Texas College,Texas,TX
Justin Tucker,RAV,NFL,35,"$5,046,666 ",North Central Texas College,Texas,TX
Leonard Williams,NYJ,NFL,35,"$3,387,430 ",,USC,
Leonard Williams,NYJ,NFL,35,"$3,387,430 ",,West. Carolina,
Leonard Williams,NYJ,NFL,35,"$4,234,288 ",,USC,
Leonard Williams,NYJ,NFL,35,"$4,234,288 ",,West. Carolina,
Leonard Williams,NYJ,NFL,35,"$5,081,146 ",,USC,
Leonard Williams,NYJ,NFL,35,"$5,081,146 ",,West. Carolina,
Leonard Williams,NYJ,NFL,35,"$5,928,003 ",,USC,
Leonard Williams,NYJ,NFL,35,"$5,928,003 ",,West. Carolina,
Prince Amukamara,TOT,NFL,34,"$1,487,436 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$1,487,436 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$1,859,295 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$2,231,154 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$2,603,013 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$6,898,000 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$5,593,750 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$7,000,000 ",University of Nebraska at Kearney,Nebraska,NE
Prince Amukamara,TOT,NFL,34,"$7,500,000 ",University of Nebraska at Kearney,Nebraska,NE
Nnamdi Asomugha,TOT,NFL,34,"$10,000,000 ",California Lutheran University,California,CA
Nnamdi Asomugha,TOT,NFL,34,"$10,000,000 ",California Lutheran University,California,CA
Nnamdi Asomugha,TOT,NFL,34,"$11,000,000 ",California Lutheran University,California,CA
Preston Brown,TOT,NFL,34,"$702,000 ",University of Louisville,Louisville,KY
Preston Brown,TOT,NFL,34,"$702,000 ",Vanderbilt University,Vanderbilt,TN
Preston Brown,TOT,NFL,34,"$793,750 ",University of Louisville,Louisville,KY
Preston Brown,TOT,NFL,34,"$793,750 ",Vanderbilt University,Vanderbilt,TN
Preston Brown,TOT,NFL,34,"$1,959,000 ",University of Louisville,Louisville,KY
Preston Brown,TOT,NFL,34,"$1,959,000 ",Vanderbilt University,Vanderbilt,TN
Preston Brown,TOT,NFL,34,"$5,000,000 ",University of Louisville,Louisville,KY
Preston Brown,TOT,NFL,34,"$5,000,000 ",Vanderbilt University,Vanderbilt,TN
Barry Church,TOT,NFL,34,"$1,044,000 ",University of Toledo,Toledo,OH
Barry Church,TOT,NFL,34,"$1,323,000 ",University of Toledo,Toledo,OH
Barry Church,TOT,NFL,34,"$2,000,000 ",University of Toledo,Toledo,OH
Barry Church,TOT,NFL,34,"$3,250,000 ",University of Toledo,Toledo,OH
Barry Church,TOT,NFL,34,"$4,750,000 ",University of Toledo,Toledo,OH
Barry Church,TOT,NFL,34,"$8,000,000 ",University of Toledo,Toledo,OH
Barry Cofield,TOT,NFL,34,"$5,300,000 ",Northwestern Oklahoma State University,Northwestern,OK
Barry Cofield,TOT,NFL,34,"$5,300,000 ",Northwestern Oklahoma State University,Northwestern,OK
Barry Cofield,TOT,NFL,34,"$4,800,000 ",Northwestern Oklahoma State University,Northwestern,OK
Barry Cofield,TOT,NFL,34,"$3,667,500 ",Northwestern Oklahoma State University,Northwestern,OK
Barry Cofield,TOT,NFL,34,"$7,677,500 ",Northwestern Oklahoma State University,Northwestern,OK
Anthony Davis,SFO,NFL,34,"$2,754,167 ",College of Eastern Utah,Utah,UT
Anthony Davis,SFO,NFL,34,"$2,754,167 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Anthony Davis,SFO,NFL,34,"$2,754,167 ",,Virginia Tech,
Anthony Davis,SFO,NFL,34,"$2,754,167 ",,USC,
Anthony Davis,SFO,NFL,34,"$2,754,167 ",College of Eastern Utah,Utah,UT
Anthony Davis,SFO,NFL,34,"$2,754,167 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Anthony Davis,SFO,NFL,34,"$2,754,167 ",,Virginia Tech,
Anthony Davis,SFO,NFL,34,"$2,754,167 ",,USC,
Anthony Davis,SFO,NFL,34,"$3,191,667 ",College of Eastern Utah,Utah,UT
Anthony Davis,SFO,NFL,34,"$3,191,667 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Anthony Davis,SFO,NFL,34,"$3,191,667 ",,Virginia Tech,
Anthony Davis,SFO,NFL,34,"$3,191,667 ",,USC,
Anthony Davis,SFO,NFL,34,"$4,246,666 ",College of Eastern Utah,Utah,UT
Anthony Davis,SFO,NFL,34,"$4,246,666 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Anthony Davis,SFO,NFL,34,"$4,246,666 ",,Virginia Tech,
Anthony Davis,SFO,NFL,34,"$4,246,666 ",,USC,
Anthony Davis,SFO,NFL,34,"$7,532,266 ",College of Eastern Utah,Utah,UT
Anthony Davis,SFO,NFL,34,"$7,532,266 ","Rutgers, the State University of New Jersey",Rutgers,NJ
Anthony Davis,SFO,NFL,34,"$7,532,266 ",,Virginia Tech,
Anthony Davis,SFO,NFL,34,"$7,532,266 ",,USC,
Sebastian Janikowski,TOT,NFL,34,"$3,725,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$3,725,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$4,500,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$4,960,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$3,060,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$3,610,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$3,960,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$3,360,000 ",,Florida St.,
Sebastian Janikowski,TOT,NFL,34,"$2,015,000 ",,Florida St.,
Trumaine Johnson,TOT,NFL,34,"$696,794 ",,Montana,
Trumaine Johnson,TOT,NFL,34,"$696,794 ",,Grambling St.,
Trumaine Johnson,TOT,NFL,34,"$823,794 ",,Montana,
Trumaine Johnson,TOT,NFL,34,"$823,794 ",,Grambling St.,
Trumaine Johnson,TOT,NFL,34,"$1,709,794 ",,Montana,
Trumaine Johnson,TOT,NFL,34,"$1,709,794 ",,Grambling St.,
Trumaine Johnson,TOT,NFL,34,"$13,952,000 ",,Montana,
Trumaine Johnson,TOT,NFL,34,"$13,952,000 ",,Grambling St.,
Trumaine Johnson,TOT,NFL,34,"$16,742,400 ",,Montana,
Trumaine Johnson,TOT,NFL,34,"$16,742,400 ",,Grambling St.,
Trumaine Johnson,TOT,NFL,34,"$10,000,000 ",,Montana,
Trumaine Johnson,TOT,NFL,34,"$10,000,000 ",,Grambling St.,
Davin Joseph,TOT,NFL,34,"$9,500,000 ",East Oklahoma State College,Oklahoma,OK
Davin Joseph,TOT,NFL,34,"$9,500,000 ",East Oklahoma State College,Oklahoma,OK
Davin Joseph,TOT,NFL,34,"$9,500,000 ",East Oklahoma State College,Oklahoma,OK
Davin Joseph,TOT,NFL,34,"$6,000,000 ",East Oklahoma State College,Oklahoma,OK
Davin Joseph,TOT,NFL,34,"$1,750,000 ",East Oklahoma State College,Oklahoma,OK
Shane Lechler,TOT,NFL,34,"$4,300,000 ",,Texas A&M;,
Shane Lechler,TOT,NFL,34,"$4,300,000 ",,Texas A&M;,
Shane Lechler,TOT,NFL,34,"$4,900,000 ",,Texas A&M;,
Shane Lechler,TOT,NFL,34,"$1,333,333 ",,Texas A&M;,
Shane Lechler,TOT,NFL,34,"$2,083,333 ",,Texas A&M;,
Shane Lechler,TOT,NFL,34,"$2,083,334 ",,Texas A&M;,
Shane Lechler,TOT,NFL,34,"$1,800,000 ",,Texas A&M;,
Shane Lechler,TOT,NFL,34,"$2,000,000 ",,Texas A&M;,
Tyrann Mathieu,TOT,NFL,34,"$713,281 ",,LSU,
Tyrann Mathieu,TOT,NFL,34,"$855,937 ",,LSU,
Tyrann Mathieu,TOT,NFL,34,"$4,337,657 ",,LSU,
Tyrann Mathieu,TOT,NFL,34,"$8,100,000 ",,LSU,
Tyrann Mathieu,TOT,NFL,34,"$7,000,000 ",,LSU,
Ray McDonald,SFO,NFL,34,"$2,000,000 ",Brigham Young University-Idaho,Idaho,ID
Ray McDonald,SFO,NFL,34,"$2,000,000 ",Central Florida Community College,Florida,FL
Ray McDonald,SFO,NFL,34,"$2,000,000 ",Brigham Young University-Idaho,Idaho,ID
Ray McDonald,SFO,NFL,34,"$2,000,000 ",Central Florida Community College,Florida,FL
Ray McDonald,SFO,NFL,34,"$3,597,058 ",Brigham Young University-Idaho,Idaho,ID
Ray McDonald,SFO,NFL,34,"$3,597,058 ",Central Florida Community College,Florida,FL
Ray McDonald,SFO,NFL,34,"$2,561,985 ",Brigham Young University-Idaho,Idaho,ID
Ray McDonald,SFO,NFL,34,"$2,561,985 ",Central Florida Community College,Florida,FL
Brad Meester,JAX,NFL,34,"$2,650,000 ",University of Northern Iowa,Northern Iowa,IA
Brad Meester,JAX,NFL,34,"$2,650,000 ",University of Northern Iowa,Northern Iowa,IA
Brad Meester,JAX,NFL,34,"$3,250,000 ",University of Northern Iowa,Northern Iowa,IA
Brad Meester,JAX,NFL,34,"$1,500,000 ",University of Northern Iowa,Northern Iowa,IA
Matt Prater,TOT,NFL,34,"$1,835,000 ",Central Florida Community College,Central Florida,FL
Matt Prater,TOT,NFL,34,"$1,835,000 ",Central Florida Community College,Central Florida,FL
Matt Prater,TOT,NFL,34,"$1,812,500 ",Central Florida Community College,Central Florida,FL
Matt Prater,TOT,NFL,34,"$3,312,500 ",Central Florida Community College,Central Florida,FL
Matt Prater,TOT,NFL,34,"$1,437,500 ",Central Florida Community College,Central Florida,FL
Matt Prater,TOT,NFL,34,"$3,175,000 ",Central Florida Community College,Central Florida,FL
Matt Prater,TOT,NFL,34,"$5,225,000 ",Central Florida Community College,Central Florida,FL
Matt Prater,TOT,NFL,34,"$3,200,000 ",Central Florida Community College,Central Florida,FL
Manuel Ramirez,TOT,NFL,34,"$685,000 ",Texas Tech University,Texas Tech,TX
Manuel Ramirez,TOT,NFL,34,"$685,000 ",Texas Tech University,Texas Tech,TX
Manuel Ramirez,TOT,NFL,34,"$1,231,666 ",Texas Tech University,Texas Tech,TX
Manuel Ramirez,TOT,NFL,34,"$2,416,666 ",Texas Tech University,Texas Tech,TX
Manuel Ramirez,TOT,NFL,34,"$3,000,000 ",Texas Tech University,Texas Tech,TX
Perry Riley,TOT,NFL,34,"$1,455,500 ",,LSU,
Perry Riley,TOT,NFL,34,"$3,000,000 ",,LSU,
Perry Riley,TOT,NFL,34,"$4,049,804 ",,LSU,
Donovan Smith,TAM,NFL,34,"$1,103,429 ",,Penn St.,
Donovan Smith,TAM,NFL,34,"$1,379,286 ",,Penn St.,
Donovan Smith,TAM,NFL,34,"$1,655,144 ",,Penn St.,
Donovan Smith,TAM,NFL,34,"$1,931,000 ",,Penn St.,
Ike Taylor,PIT,NFL,34,"$3,812,500 ",,La-Lafayette,
Ike Taylor,PIT,NFL,34,"$3,812,500 ",,La-Lafayette,
Ike Taylor,PIT,NFL,34,"$4,279,168 ",,La-Lafayette,
Ike Taylor,PIT,NFL,34,"$5,882,403 ",,La-Lafayette,
Ike Taylor,PIT,NFL,34,"$7,692,403 ",,La-Lafayette,
Desmond Trufant,ATL,NFL,34,"$1,484,745 ",Central Washington University,Washington,WA
Desmond Trufant,ATL,NFL,34,"$1,855,870 ",Central Washington University,Washington,WA
Desmond Trufant,ATL,NFL,34,"$2,227,117 ",Central Washington University,Washington,WA
Desmond Trufant,ATL,NFL,34,"$2,598,303 ",Central Washington University,Washington,WA
Desmond Trufant,ATL,NFL,34,"$4,526,000 ",Central Washington University,Washington,WA
Desmond Trufant,ATL,NFL,34,"$12,900,000 ",Central Washington University,Washington,WA
Ryan Wendell,TOT,NFL,34,"$675,000 ",,Fresno St.,
Ryan Wendell,TOT,NFL,34,"$675,000 ",,Fresno St.,
Ryan Wendell,TOT,NFL,34,"$950,000 ",,Fresno St.,
Ryan Wendell,TOT,NFL,34,"$1,015,000 ",,Fresno St.,
Ryan Wendell,TOT,NFL,34,"$1,625,000 ",,Fresno St.,
Ryan Wendell,TOT,NFL,34,"$2,400,000 ",,Fresno St.,
Cary Williams,TOT,NFL,34,"$1,927,000 ",Washburn University,Washburn,KS
Cary Williams,TOT,NFL,34,"$2,416,666 ",Washburn University,Washburn,KS
Cary Williams,TOT,NFL,34,"$6,416,666 ",Washburn University,Washburn,KS
Sam Acho,TOT,NFL,33,"$673,607 ",North Central Texas College,Texas,TX
Sam Acho,TOT,NFL,33,"$1,549,607 ",North Central Texas College,Texas,TX
Sam Acho,TOT,NFL,33,"$2,750,000 ",North Central Texas College,Texas,TX
Nate Allen,TOT,NFL,33,"$1,759,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$1,759,000 ",,Texas Southern,
Nate Allen,TOT,NFL,33,"$1,759,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$1,759,000 ",,Texas Southern,
Nate Allen,TOT,NFL,33,"$1,157,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$1,157,000 ",,Texas Southern,
Nate Allen,TOT,NFL,33,"$1,297,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$1,297,000 ",,Texas Southern,
Nate Allen,TOT,NFL,33,"$3,000,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$3,000,000 ",,Texas Southern,
Nate Allen,TOT,NFL,33,"$7,000,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$7,000,000 ",,Texas Southern,
Nate Allen,TOT,NFL,33,"$3,000,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$3,000,000 ",,Texas Southern,
Nate Allen,TOT,NFL,33,"$3,400,000 ",South Florida Community College,South Florida,FL
Nate Allen,TOT,NFL,33,"$3,400,000 ",,Texas Southern,
Kiko Alonso,TOT,NFL,33,"$781,891 ",Oregon State University,Oregon,OR
Kiko Alonso,TOT,NFL,33,"$977,364 ",Oregon State University,Oregon,OR
Kiko Alonso,TOT,NFL,33,"$795,946 ",Oregon State University,Oregon,OR
Kiko Alonso,TOT,NFL,33,"$991,418 ",Oregon State University,Oregon,OR
Kiko Alonso,TOT,NFL,33,"$2,862,500 ",Oregon State University,Oregon,OR
Kiko Alonso,TOT,NFL,33,"$9,662,500 ",Oregon State University,Oregon,OR
Desmond Bryant,TOT,NFL,33,"$1,927,000 ",Harvard University,Harvard,MA
Desmond Bryant,TOT,NFL,33,"$8,000,000 ",Harvard University,Harvard,MA
Desmond Bryant,TOT,NFL,33,"$4,000,000 ",Harvard University,Harvard,MA
Desmond Bryant,TOT,NFL,33,"$7,000,000 ",Harvard University,Harvard,MA
Desmond Bryant,TOT,NFL,33,"$2,250,000 ",Harvard University,Harvard,MA
Donald Butler,TOT,NFL,33,"$1,525,125 ",Central Washington University,Washington,WA
Donald Butler,TOT,NFL,33,"$2,980,000 ",Central Washington University,Washington,WA
Donald Butler,TOT,NFL,33,"$5,480,000 ",Central Washington University,Washington,WA
Matt Cassel,TOT,NFL,33,"$7,075,000 ",,USC,
Matt Cassel,TOT,NFL,33,"$7,075,000 ",,USC,
