,Player,salary,college,state,AV
5366,Mike Patterson,"$1,150,000  ",USC,,26
5367,Jordan Reed,"$742,278  ",Florida,FL,26
5368,Jordan Reed,"$3,406,028  ",Florida,FL,26
5369,Jordan Reed,"$5,737,500  ",Florida,FL,26
5370,Jordan Reed,"$10,253,125  ",Florida,FL,26
5371,Theo Riddick,"$1,785,250  ",Notre Dame,IN,26
5372,Theo Riddick,"$2,400,000  ",Notre Dame,IN,26
5373,Theo Riddick,"$4,125,000  ",Notre Dame,IN,26
5374,Jake Scott,"$5,700,000  ",Idaho,ID,26
5375,Jake Scott,"$5,700,000  ",Georgia,GA,26
5376,Jake Scott,"$5,700,000  ",Idaho,ID,26
5377,Jake Scott,"$5,700,000  ",Georgia,GA,26
5378,Matt Shaughnessy,"$693,062  ",Wisconsin,WI,26
5379,Matt Shaughnessy,"$693,062  ",Wisconsin,WI,26
5380,Matt Shaughnessy,"$778,062  ",Wisconsin,WI,26
5381,Matt Shaughnessy,"$1,000,000  ",Wisconsin,WI,26
5382,Matt Shaughnessy,"$1,625,000  ",Wisconsin,WI,26
5383,A.Q. Shipley,"$735,000  ",Penn St.,,26
5384,A.Q. Shipley,"$835,000  ",Penn St.,,26
5385,A.Q. Shipley,"$1,637,500  ",Penn St.,,26
5386,A.Q. Shipley,"$1,507,500  ",Penn St.,,26
5387,Preston Smith,"$1,050,791  ",Mississippi St.,,26
5388,Preston Smith,"$1,313,490  ",Mississippi St.,,26
5389,Preston Smith,"$1,576,187  ",Mississippi St.,,26
5390,Preston Smith,"$1,838,886  ",Mississippi St.,,26
5391,Akeem Spence,"$1,792,071  ",Illinois,IL,26
5392,Akeem Spence,"$2,250,000  ",Illinois,IL,26
5393,Akeem Spence,"$2,925,000  ",Illinois,IL,26
5394,Travis Swanson,"$699,868  ",Arkansas,AR,26
5395,Travis Swanson,"$794,868  ",Arkansas,AR,26
5396,Travis Swanson,"$1,951,868  ",Arkansas,AR,26
5397,Travis Swanson,"$800,000  ",Arkansas,AR,26
5398,Joe Thuney,"$858,357  ",North Carolina St.,,26
5399,Laken Tomlinson,"$1,554,589  ",Duke,NC,26
5400,Laken Tomlinson,"$1,943,237  ",Duke,NC,26
5401,Laken Tomlinson,"$1,212,296  ",Duke,NC,26
5402,Laken Tomlinson,"$2,850,941  ",Duke,NC,26
5403,Chris Williams,"$2,308,250  ",Vanderbilt,TN,26
5404,Chris Williams,"$2,308,250  ",LSU,,26
5405,Chris Williams,"$2,308,250  ",American Int.,,26
5406,Chris Williams,"$2,308,250  ",Vanderbilt,TN,26
5407,Chris Williams,"$2,308,250  ",LSU,,26
5408,Chris Williams,"$2,308,250  ",American Int.,,26
5409,Chris Williams,"$1,250,000  ",Vanderbilt,TN,26
5410,Chris Williams,"$1,250,000  ",LSU,,26
5411,Chris Williams,"$1,250,000  ",American Int.,,26
5412,Chris Williams,"$1,376,154  ",Vanderbilt,TN,26
5413,Chris Williams,"$1,376,154  ",LSU,,26
5414,Chris Williams,"$1,376,154  ",American Int.,,26
5415,Chris Williams,"$2,400,000  ",Vanderbilt,TN,26
5416,Chris Williams,"$2,400,000  ",LSU,,26
5417,Chris Williams,"$2,400,000  ",American Int.,,26
5418,Chris Williams,"$2,308,250  ",Vanderbilt,TN,1
5419,Chris Williams,"$2,308,250  ",LSU,,1
5420,Chris Williams,"$2,308,250  ",American Int.,,1
5421,Chris Williams,"$2,308,250  ",Vanderbilt,TN,1
5422,Chris Williams,"$2,308,250  ",LSU,,1
5423,Chris Williams,"$2,308,250  ",American Int.,,1
5424,Chris Williams,"$1,250,000  ",Vanderbilt,TN,1
5425,Chris Williams,"$1,250,000  ",LSU,,1
5426,Chris Williams,"$1,250,000  ",American Int.,,1
5427,Chris Williams,"$1,376,154  ",Vanderbilt,TN,1
5428,Chris Williams,"$1,376,154  ",LSU,,1
5429,Chris Williams,"$1,376,154  ",American Int.,,1
5430,Chris Williams,"$2,400,000  ",Vanderbilt,TN,1
5431,Chris Williams,"$2,400,000  ",LSU,,1
5432,Chris Williams,"$2,400,000  ",American Int.,,1
5433,Tyrell Williams,"$2,914,000  ",Western Oregon,OR,26
5434,Will Witherspoon,"$3,500,000  ",Georgia,GA,26
5435,Will Witherspoon,"$3,500,000  ",Georgia,GA,26
5436,Will Witherspoon,"$4,500,000  ",Georgia,GA,26
5437,Mario Addison,"$865,000  ",Troy,AL,25
5438,Mario Addison,"$1,020,000  ",Troy,AL,25
5439,Mario Addison,"$1,620,000  ",Troy,AL,25
5440,Mario Addison,"$4,354,166  ",Troy,AL,25
5441,Mario Addison,"$9,166,666  ",Troy,AL,25
5442,Kwon Alexander,"$2,026,582  ",LSU,,25
5443,Denico Autry,"$1,797,000  ",Mississippi St.,,25
5444,Denico Autry,"$6,875,000  ",Mississippi St.,,25
5445,Ronde Barber,"$4,000,000  ",Virginia,VA,25
5446,Ronde Barber,"$4,000,000  ",Virginia,VA,25
5447,Ronde Barber,"$3,000,000  ",Virginia,VA,25
5448,Cedric Benson,"$4,323,353  ",Texas,TX,25
5449,Cedric Benson,"$4,323,353  ",Texas,TX,25
5450,Davone Bess,"$1,813,000  ",Hawaii,HI,25
5451,Davone Bess,"$1,813,000  ",Hawaii,HI,25
5452,Davone Bess,"$3,033,000  ",Hawaii,HI,25
5453,Davone Bess,"$2,683,334  ",Hawaii,HI,25
5454,Michael Boley,"$4,900,000  ",Southern Miss,MS,25
5455,Michael Boley,"$4,900,000  ",Southern Miss,MS,25
5456,Michael Boley,"$5,400,000  ",Southern Miss,MS,25
5457,Kevin Boothe,"$1,287,500  ",Cornell,IA,25
5458,Kevin Boothe,"$1,287,500  ",Cornell,IA,25
5459,Kevin Boothe,"$1,787,500  ",Cornell,IA,25
5460,Kevin Boothe,"$1,725,000  ",Cornell,IA,25
5461,Nate Burleson,"$2,755,073  ",Nevada,NV,25
5462,Nate Burleson,"$2,755,073  ",Nevada,NV,25
5463,Nate Burleson,"$2,856,645  ",Nevada,NV,25
5464,Nate Burleson,"$4,031,645  ",Nevada,NV,25
5465,A.J. Cann,"$785,399  ",South Carolina,SC,25
5466,A.J. Cann,"$921,399  ",South Carolina,SC,25
5467,A.J. Cann,"$2,107,399  ",South Carolina,SC,25
5468,Isaiah Crowell,"$2,746,000  ",Alabama St.,,25
5469,Isaiah Crowell,"$2,000,000  ",Alabama St.,,25
5470,Ereck Flowers,"$2,616,676  ",Miami (FL),,25
5471,Ereck Flowers,"$3,270,845  ",Miami (FL),,25
5472,Ereck Flowers,"$3,925,014  ",Miami (FL),,25
5473,Trey Flowers,"$2,046,733  ",Arkansas,AR,25
5474,David Garrard,"$1,100,000  ",East Carolina,NC,25
5475,Eddie Goldman,"$1,026,992  ",Florida St.,,25
5476,Eddie Goldman,"$1,292,344  ",Florida St.,,25
5477,Eddie Goldman,"$1,550,813  ",Florida St.,,25
5478,Eddie Goldman,"$3,798,876  ",Florida St.,,25
5479,Shonn Greene,"$714,370  ",Iowa,IA,25
5480,Shonn Greene,"$714,370  ",Iowa,IA,25
5481,Shonn Greene,"$849,370  ",Iowa,IA,25
5482,Shonn Greene,"$2,583,333  ",Iowa,IA,25
5483,Shonn Greene,"$3,233,333  ",Iowa,IA,25
5484,Darrius Heyward-Bey,"$11,415,000  ",Maryland,MD,25
5485,Darrius Heyward-Bey,"$11,415,000  ",Maryland,MD,25
5486,Darrius Heyward-Bey,"$8,159,000  ",Maryland,MD,25
5487,Darrius Heyward-Bey,"$2,500,000  ",Maryland,MD,25
5488,Darrius Heyward-Bey,"$1,133,333  ",Maryland,MD,25
5489,Darrius Heyward-Bey,"$1,333,333  ",Maryland,MD,25
5490,Darrius Heyward-Bey,"$1,333,334  ",Maryland,MD,25
5491,Jarvis Jenkins,"$840,483  ",Clemson,SC,25
5492,Jarvis Jenkins,"$840,483  ",Clemson,SC,25
5493,Jarvis Jenkins,"$1,007,878  ",Clemson,SC,25
5494,Jarvis Jenkins,"$1,008,263  ",Clemson,SC,25
5495,Jarvis Jenkins,"$1,492,667  ",Clemson,SC,25
5496,Jarvis Jenkins,"$825,000  ",Clemson,SC,25
5497,Christian Jones,"$1,500,000  ",Florida St.,,25
5498,Christian Jones,"$2,475,000  ",Florida St.,,25
5499,Devon Kennard,"$1,833,140  ",USC,,25
5500,Devon Kennard,"$4,350,000  ",USC,,25
5501,Brett Kern,"$1,131,875  ",Toledo,OH,25
5502,Brett Kern,"$1,131,875  ",Toledo,OH,25
5503,Brett Kern,"$1,237,875  ",Toledo,OH,25
5504,Brett Kern,"$1,353,375  ",Toledo,OH,25
5505,Brett Kern,"$1,469,375  ",Toledo,OH,25
5506,Brett Kern,"$2,000,000  ",Toledo,OH,25
5507,Brett Kern,"$2,700,000  ",Toledo,OH,25
5508,Brett Kern,"$3,300,000  ",Toledo,OH,25
5509,Brett Kern,"$3,500,000  ",Toledo,OH,25
5510,Mathias Kiwanuka,"$2,850,000  ",Boston Col.,,25
5511,Mathias Kiwanuka,"$2,850,000  ",Boston Col.,,25
5512,Mathias Kiwanuka,"$4,125,000  ",Boston Col.,,25
5513,Mathias Kiwanuka,"$4,125,000  ",Boston Col.,,25
5514,Mathias Kiwanuka,"$5,000,000  ",Boston Col.,,25
5515,A.J. Klein,"$2,800,000  ",Iowa St.,,25
5516,A.J. Klein,"$5,200,000  ",Iowa St.,,25
5517,Sam Koch,"$1,900,000  ",Nebraska,NE,25
5518,Sam Koch,"$1,900,000  ",Nebraska,NE,25
5519,Sam Koch,"$2,200,000  ",Nebraska,NE,25
5520,Sam Koch,"$2,500,000  ",Nebraska,NE,25
5521,Sam Koch,"$2,800,000  ",Nebraska,NE,25
5522,Sam Koch,"$2,400,000  ",Nebraska,NE,25
5523,Sam Koch,"$3,100,000  ",Nebraska,NE,25
5524,Sam Koch,"$3,100,000  ",Nebraska,NE,25
5525,Sam Koch,"$3,550,000  ",Nebraska,NE,25
5526,Ryan Lilja,"$2,400,000  ",Kansas St.,,25
5527,Ryan Lilja,"$2,400,000  ",Kansas St.,,25
5528,Ryan Lilja,"$2,500,000  ",Kansas St.,,25
5529,Mario Manningham,"$1,554,250  ",Michigan,MI,25
5530,Mario Manningham,"$1,554,250  ",Michigan,MI,25
5531,Mario Manningham,"$2,550,000  ",Michigan,MI,25
5532,Mario Manningham,"$2,800,000  ",Michigan,MI,25
5533,Richard Marshall,"$3,500,000  ",Fresno St.,,25
5534,Richard Marshall,"$3,500,000  ",Fresno St.,,25
5535,Richard Marshall,"$2,779,167  ",Fresno St.,,25
5536,Jordan Matthews,"$899,867  ",Vanderbilt,TN,25
5537,Jordan Matthews,"$1,124,834  ",Vanderbilt,TN,25
5538,Jordan Matthews,"$1,349,801  ",Vanderbilt,TN,25
5539,Jordan Matthews,"$1,094,900  ",Vanderbilt,TN,25
5540,Donovan McNabb,"$5,050,000  ",Syracuse,NY,25
5541,Donovan McNabb,"$5,050,000  ",Syracuse,NY,25
5542,Kevin Minter,"$798,236  ",LSU,,25
5543,Kevin Minter,"$997,795  ",LSU,,25
5544,Kevin Minter,"$1,197,354  ",LSU,,25
5545,Kevin Minter,"$1,396,903  ",LSU,,25
5546,Kevin Minter,"$4,250,000  ",LSU,,25
5547,Mitch Morse,"$849,649  ",Missouri,MO,25
5548,Mitch Morse,"$1,062,062  ",Missouri,MO,25
5549,Mitch Morse,"$1,274,475  ",Missouri,MO,25
5550,Mitch Morse,"$1,486,890  ",Missouri,MO,25
5551,Kerry Rhodes,"$3,925,000  ",Louisville,KY,25
5552,Kerry Rhodes,"$3,925,000  ",Louisville,KY,25
5553,Kerry Rhodes,"$5,000,000  ",Louisville,KY,25
5554,Dunta Robinson,"$7,900,000  ",South Carolina,SC,25
5555,Dunta Robinson,"$7,900,000  ",South Carolina,SC,25
5556,Dunta Robinson,"$7,400,000  ",South Carolina,SC,25
5557,Dunta Robinson,"$2,750,000  ",South Carolina,SC,25
5558,Patrick Robinson,"$1,474,500  ",Tennessee St.,,25
5559,Patrick Robinson,"$1,474,500  ",Florida St.,,25
5560,Patrick Robinson,"$1,474,500  ",Tennessee St.,,25
5561,Patrick Robinson,"$1,474,500  ",Florida St.,,25
5562,Patrick Robinson,"$2,061,833  ",Tennessee St.,,25
5563,Patrick Robinson,"$2,061,833  ",Florida St.,,25
5564,Patrick Robinson,"$2,246,833  ",Tennessee St.,,25
5565,Patrick Robinson,"$2,246,833  ",Florida St.,,25
5566,Patrick Robinson,"$2,804,333  ",Tennessee St.,,25
5567,Patrick Robinson,"$2,804,333  ",Florida St.,,25
5568,Patrick Robinson,"$2,000,000  ",Tennessee St.,,25
5569,Patrick Robinson,"$2,000,000  ",Florida St.,,25
5570,Patrick Robinson,"$4,000,000  ",Tennessee St.,,25
5571,Patrick Robinson,"$4,000,000  ",Florida St.,,25
5572,Patrick Robinson,"$2,250,000  ",Tennessee St.,,25
5573,Patrick Robinson,"$2,250,000  ",Florida St.,,25
5574,Adam Snyder,"$3,100,000  ",Oregon,OR,25
5575,Adam Snyder,"$3,100,000  ",Oregon,OR,25
5576,Adam Snyder,"$2,000,000  ",Oregon,OR,25
5577,Adam Snyder,"$1,143,000  ",Oregon,OR,25
5578,Chris Spencer,"$2,250,000  ",Mississippi,MS,25
5579,Chris Spencer,"$2,250,000  ",Mississippi,MS,25
5580,Chris Spencer,"$4,250,000  ",Mississippi,MS,25
5581,Brandon Spikes,"$690,000  ",Florida,FL,25
5582,Brandon Spikes,"$690,000  ",Florida,FL,25
5583,Brandon Spikes,"$780,000  ",Florida,FL,25
5584,Brandon Spikes,"$870,000  ",Florida,FL,25
5585,Brandon Spikes,"$3,250,000  ",Florida,FL,25
5586,Antoine Winfield,"$6,750,000  ",Ohio St.,,25
5587,Antoine Winfield,"$6,750,000  ",Ohio St.,,25
5588,Antoine Winfield,"$3,000,000  ",Ohio St.,,25
5589,Keith Brooking,"$2,700,000  ",Georgia Tech,,24
5590,Keith Brooking,"$2,700,000  ",Georgia Tech,,24
5591,Keith Brooking,"$1,000,000  ",Georgia Tech,,24
5592,DeForest Buckner,"$3,307,453  ",Oregon,OR,24
5593,DeForest Buckner,"$4,134,316  ",Oregon,OR,24
5594,DeForest Buckner,"$4,961,179  ",Oregon,OR,24
5595,Kevin Byard,"$842,831  ",Middle Tenn. St.,,24
5596,Kevin Byard,"$1,008,831  ",Middle Tenn. St.,,24
5597,Josh Bynes,"$785,000  ",Auburn,AL,24
5598,Josh Bynes,"$1,250,515  ",Auburn,AL,24
5599,Dan Carpenter,"$1,342,500  ",Montana,,24
5600,Dan Carpenter,"$1,342,500  ",Montana,,24
5601,Dan Carpenter,"$2,862,500  ",Montana,,24
5602,Dan Carpenter,"$1,812,500  ",Montana,,24
5603,Dan Carpenter,"$2,362,500  ",Montana,,24
5604,Dan Carpenter,"$2,587,500  ",Montana,,24
5605,Nolan Carroll,"$677,937  ",Maryland,MD,24
5606,Nolan Carroll,"$2,350,000  ",Maryland,MD,24
5607,Nolan Carroll,"$2,900,000  ",Maryland,MD,24
5608,Nolan Carroll,"$2,047,500  ",Maryland,MD,24
5609,Chad Clifton,"$6,093,750  ",Tennessee,TN,24
5610,Chad Clifton,"$6,093,750  ",Tennessee,TN,24
5611,Chris Crocker,"$2,287,500  ",Marshall,PA,24
5612,Chris Crocker,"$2,287,500  ",Marshall,PA,24
5613,Quintin Demps,"$1,000,000  ",Texas-El Paso,,24
5614,Quintin Demps,"$1,470,000  ",Texas-El Paso,,24
5615,Quintin Demps,"$4,239,583  ",Texas-El Paso,,24
5616,Eric Ebron,"$2,227,118  ",North Carolina,NC,24
5617,Eric Ebron,"$2,783,898  ",North Carolina,NC,24
5618,Eric Ebron,"$3,340,676  ",North Carolina,NC,24
5619,Eric Ebron,"$3,897,455  ",North Carolina,NC,24
5620,Eric Ebron,"$6,750,000  ",North Carolina,NC,24
5621,Sedrick Ellis,"$5,532,000  ",USC,,24
5622,Sedrick Ellis,"$5,532,000  ",USC,,24
5623,Sedrick Ellis,"$7,566,000  ",USC,,24
5624,Taylor Gabriel,"$2,746,000  ",Abilene Christian,,24
5625,Taylor Gabriel,"$5,500,000  ",Abilene Christian,,24
5626,Graham Gano,"$715,000  ",Florida St.,,24
5627,Graham Gano,"$1,750,000  ",Florida St.,,24
5628,Graham Gano,"$3,100,000  ",Florida St.,,24
5629,Graham Gano,"$3,850,000  ",Florida St.,,24
5630,Graham Gano,"$4,000,000  ",Florida St.,,24
5631,Graham Gano,"$3,437,500  ",Florida St.,,24
5632,William Gholston,"$1,771,136  ",Michigan St.,,24
5633,William Gholston,"$7,000,000  ",Michigan St.,,24
5634,William Gholston,"$6,500,000  ",Michigan St.,,24
5635,Charles Godfrey,"$1,600,000  ",Iowa,IA,24
5636,Charles Godfrey,"$1,600,000  ",Iowa,IA,24
5637,Charles Godfrey,"$2,800,000  ",Iowa,IA,24
5638,Charles Godfrey,"$3,700,000  ",Iowa,IA,24
5639,Sammie Lee Hill,"$1,260,000  ",Stillman,,24
5640,Sammie Lee Hill,"$2,666,666  ",Stillman,,24
5641,Sammie Lee Hill,"$4,066,666  ",Stillman,,24
5642,Sammie Lee Hill,"$4,666,668  ",Stillman,,24
5643,Brian Hoyer,"$715,000  ",Michigan St.,,24
5644,Brian Hoyer,"$1,250,000  ",Michigan St.,,24
5645,Brian Hoyer,"$5,218,750  ",Michigan St.,,24
5646,Brian Hoyer,"$2,000,000  ",Michigan St.,,24
5647,Brian Hoyer,"$915,000  ",Michigan St.,,24
5648,Myles Jack,"$1,151,716  ",UCLA,,24
5649,Myles Jack,"$1,439,645  ",UCLA,,24
5650,Myles Jack,"$1,727,574  ",UCLA,,24
5651,Tom Johnson,"$775,000  ",Michigan,MI,24
5652,Tom Johnson,"$775,000  ",Southern Miss,MS,24
5653,Tom Johnson,"$845,000  ",Michigan,MI,24
5654,Tom Johnson,"$845,000  ",Southern Miss,MS,24
5655,Tom Johnson,"$2,300,000  ",Michigan,MI,24
5656,Tom Johnson,"$2,300,000  ",Southern Miss,MS,24
5657,Tom Johnson,"$2,350,000  ",Michigan,MI,24
5658,Tom Johnson,"$2,350,000  ",Southern Miss,MS,24
5659,Tom Johnson,"$2,350,000  ",Michigan,MI,24
5660,Tom Johnson,"$2,350,000  ",Southern Miss,MS,24
5661,Tom Johnson,"$882,352  ",Michigan,MI,24
5662,Tom Johnson,"$882,352  ",Southern Miss,MS,24
5663,Kyle Kosier,"$1,600,000  ",Arizona St.,,24
5664,Kyle Kosier,"$1,600,000  ",Arizona St.,,24
5665,Keenan Lewis,"$685,000  ",Oregon St.,,24
5666,Keenan Lewis,"$685,000  ",Oregon St.,,24
5667,Keenan Lewis,"$1,260,000  ",Oregon St.,,24
5668,Keenan Lewis,"$2,250,000  ",Oregon St.,,24
5669,Keenan Lewis,"$3,350,000  ",Oregon St.,,24
5670,Keenan Lewis,"$4,500,000  ",Oregon St.,,24
5671,Byron Maxwell,"$673,363  ",Clemson,SC,24
5672,Byron Maxwell,"$8,700,000  ",Clemson,SC,24
5673,Byron Maxwell,"$8,500,000  ",Clemson,SC,24
5674,Willis McGahee,"$1,500,000  ",Miami (FL),,24
5675,Willis McGahee,"$1,500,000  ",Miami (FL),,24
5676,Willis McGahee,"$2,500,000  ",Miami (FL),,24
5677,Jack Mewhort,"$812,228  ",Ohio St.,,24
5678,Jack Mewhort,"$974,673  ",Ohio St.,,24
5679,Jack Mewhort,"$1,137,119  ",Ohio St.,,24
5680,Barkevious Mingo,"$2,972,182  ",LSU,,24
5681,Barkevious Mingo,"$3,715,228  ",LSU,,24
5682,Barkevious Mingo,"$4,458,273  ",LSU,,24
5683,Barkevious Mingo,"$2,000,000  ",LSU,,24
5684,Barkevious Mingo,"$2,550,000  ",LSU,,24
5685,Arthur Moats,"$1,351,000  ",James Madison,VA,24
5686,Arthur Moats,"$1,483,333  ",James Madison,VA,24
5687,Arthur Moats,"$3,133,333  ",James Madison,VA,24
5688,Arthur Moats,"$2,883,334  ",James Madison,VA,24
5689,Stephen Paea,"$670,164  ",Oregon St.,,24
5690,Stephen Paea,"$670,164  ",Oregon St.,,24
5691,Stephen Paea,"$837,705  ",Oregon St.,,24
5692,Stephen Paea,"$1,005,246  ",Oregon St.,,24
5693,Stephen Paea,"$1,172,787  ",Oregon St.,,24
5694,Stephen Paea,"$4,250,000  ",Oregon St.,,24
5695,Stephen Paea,"$1,900,000  ",Oregon St.,,24
5696,Stephen Paea,"$1,906,250  ",Oregon St.,,24
5697,Brandon Pettigrew,"$2,002,500  ",Oklahoma St.,,24
5698,Brandon Pettigrew,"$2,002,500  ",Oklahoma St.,,24
5699,Brandon Pettigrew,"$2,336,250  ",Oklahoma St.,,24
5700,Brandon Pettigrew,"$3,470,000  ",Oklahoma St.,,24
5701,Brandon Pettigrew,"$2,200,000  ",Oklahoma St.,,24
5702,Brandon Pettigrew,"$3,800,000  ",Oklahoma St.,,24
5703,Joe Reitz,"$1,431,000  ",West. Michigan,,24
5704,Joe Reitz,"$3,062,500  ",West. Michigan,,24
5705,Joe Reitz,"$3,250,000  ",West. Michigan,,24
5706,Kendall Reyes,"$750,545  ",Connecticut,CT,24
5707,Kendall Reyes,"$938,181  ",Connecticut,CT,24
5708,Kendall Reyes,"$1,125,817  ",Connecticut,CT,24
5709,Kendall Reyes,"$1,313,453  ",Connecticut,CT,24
5710,Michael Schofield,"$742,300  ",Michigan,MI,24
5711,Michael Schofield,"$1,797,000  ",Michigan,MI,24
5712,Michael Schofield,"$1,750,000  ",Michigan,MI,24
5713,Andrew Sendejo,"$696,666  ",Rice,TX,24
5714,Andrew Sendejo,"$866,666  ",Rice,TX,24
5715,Andrew Sendejo,"$1,066,668  ",Rice,TX,24
5716,Andrew Sendejo,"$4,000,000  ",Rice,TX,24
5717,Andrew Sendejo,"$2,826,470  ",Rice,TX,24
5718,Andrew Sendejo,"$3,500,000  ",Rice,TX,24
5719,Kyle Van Noy,"$927,654  ",BYU,,24
5720,Kyle Van Noy,"$1,159,568  ",BYU,,24
5721,Kyle Van Noy,"$2,282,407  ",BYU,,24
5722,Kyle Van Noy,"$3,666,666  ",BYU,,24
5723,J.D. Walton,"$1,323,000  ",Baylor,TX,24
5724,J.D. Walton,"$2,312,500  ",Baylor,TX,24
5725,Sean Weatherspoon,"$5,551,250  ",Missouri,MO,24
5726,Sean Weatherspoon,"$5,551,250  ",Missouri,MO,24
5727,Sean Weatherspoon,"$2,027,500  ",Missouri,MO,24
5728,Sean Weatherspoon,"$2,348,750  ",Missouri,MO,24
5729,Sean Weatherspoon,"$4,132,500  ",Missouri,MO,24
5730,Sean Weatherspoon,"$3,850,000  ",Missouri,MO,24
5731,Sean Weatherspoon,"$1,468,750  ",Missouri,MO,24
5732,Al Woods,"$1,400,000  ",LSU,,24
5733,Al Woods,"$2,600,000  ",LSU,,24
5734,Al Woods,"$2,468,750  ",LSU,,24
5735,Al Woods,"$2,000,000  ",LSU,,24
5736,Al Woods,"$2,500,000  ",LSU,,24
5737,Jarius Wright,"$675,027  ",Arkansas,AR,24
5738,Jarius Wright,"$2,707,027  ",Arkansas,AR,24
5739,Jarius Wright,"$3,060,000  ",Arkansas,AR,24
5740,Jarius Wright,"$3,053,750  ",Arkansas,AR,24
5741,Jarius Wright,"$1,766,666  ",Arkansas,AR,24
5742,Willie Young,"$1,500,000  ",North Carolina St.,,24
5743,Willie Young,"$1,500,000  ",Alcorn St.,,24
5744,Willie Young,"$1,500,000  ",Grambling St.,,24
5745,Willie Young,"$2,666,666  ",North Carolina St.,,24
5746,Willie Young,"$2,666,666  ",Alcorn St.,,24
5747,Willie Young,"$2,666,666  ",Grambling St.,,24
5748,Willie Young,"$3,166,666  ",North Carolina St.,,24
5749,Willie Young,"$3,166,666  ",Alcorn St.,,24
5750,Willie Young,"$3,166,666  ",Grambling St.,,24
5751,Willie Young,"$4,716,668  ",North Carolina St.,,24
5752,Willie Young,"$4,716,668  ",Alcorn St.,,24
5753,Willie Young,"$4,716,668  ",Grambling St.,,24
5754,Willie Young,"$4,100,000  ",North Carolina St.,,24
5755,Willie Young,"$4,100,000  ",Alcorn St.,,24
5756,Willie Young,"$4,100,000  ",Grambling St.,,24
5757,David Amerson,"$700,164  ",North Carolina St.,,23
5758,David Amerson,"$875,205  ",North Carolina St.,,23
5759,David Amerson,"$4,050,000  ",North Carolina St.,,23
5760,David Amerson,"$8,500,000  ",North Carolina St.,,23
5761,Kyle Arrington,"$725,000  ",Hofstra,NY,23
5762,Kyle Arrington,"$725,000  ",Hofstra,NY,23
5763,Kyle Arrington,"$2,150,000  ",Hofstra,NY,23
5764,Kyle Arrington,"$2,625,000  ",Hofstra,NY,23
5765,Kyle Arrington,"$3,625,000  ",Hofstra,NY,23
5766,Kyle Arrington,"$1,466,666  ",Hofstra,NY,23
5767,Kyle Arrington,"$1,566,666  ",Hofstra,NY,23
5768,Jon Asamoah,"$678,030  ",Illinois,IL,23
5769,Jon Asamoah,"$678,030  ",Illinois,IL,23
5770,Jon Asamoah,"$768,030  ",Illinois,IL,23
5771,Jon Asamoah,"$1,551,030  ",Illinois,IL,23
5772,Jon Asamoah,"$2,800,000  ",Illinois,IL,23
5773,Kelvin Benjamin,"$1,393,500  ",Florida St.,,23
5774,Kelvin Benjamin,"$1,741,875  ",Florida St.,,23
5775,Kelvin Benjamin,"$2,090,250  ",Florida St.,,23
5776,Joey Bosa,"$4,704,306  ",Ohio St.,,23
5777,Joey Bosa,"$5,880,383  ",Ohio St.,,23
5778,Joey Bosa,"$7,056,459  ",Ohio St.,,23
5779,Andre Branch,"$925,442  ",Clemson,SC,23
5780,Andre Branch,"$1,156,803  ",Clemson,SC,23
5781,Andre Branch,"$1,388,164  ",Clemson,SC,23
5782,Andre Branch,"$1,619,525  ",Clemson,SC,23
5783,Andre Branch,"$2,703,125  ",Clemson,SC,23
5784,Andre Branch,"$5,000,000  ",Clemson,SC,23
5785,Andre Branch,"$10,000,000  ",Clemson,SC,23
5786,Deion Branch,"$2,400,000  ",Louisville,KY,23
5787,Deion Branch,"$2,400,000  ",Louisville,KY,23
5788,Teddy Bridgewater,"$1,245,364  ",Louisville,KY,23
5789,Teddy Bridgewater,"$1,556,705  ",Louisville,KY,23
5790,Teddy Bridgewater,"$1,868,046  ",Louisville,KY,23
5791,Teddy Bridgewater,"$2,179,387  ",Louisville,KY,23
5792,Teddy Bridgewater,"$2,290,000  ",Louisville,KY,23
5793,Dallas Clark,"$7,723,333  ",Iowa,IA,23
5794,Dallas Clark,"$7,723,333  ",Iowa,IA,23
5795,Dallas Clark,"$2,700,000  ",Iowa,IA,23
5796,Frank Clark,"$848,233  ",Michigan,MI,23
5797,Frank Clark,"$1,017,880  ",Michigan,MI,23
5798,Frank Clark,"$1,187,526  ",Michigan,MI,23
5799,Nate Clements,"$5,400,000  ",Ohio St.,,23
5800,Nate Clements,"$5,400,000  ",Ohio St.,,23
5801,Nate Clements,"$5,500,000  ",Ohio St.,,23
5802,Shaun Cody,"$2,750,000  ",USC,,23
5803,Shaun Cody,"$2,750,000  ",USC,,23
5804,Shaun Cody,"$3,000,000  ",USC,,23
5805,Dustin Colquitt,"$1,980,000  ",Tennessee,TN,23
5806,Dustin Colquitt,"$1,980,000  ",Tennessee,TN,23
5807,Dustin Colquitt,"$2,305,000  ",Tennessee,TN,23
5808,Dustin Colquitt,"$1,850,000  ",Tennessee,TN,23
5809,Dustin Colquitt,"$3,800,000  ",Tennessee,TN,23
5810,Dustin Colquitt,"$3,800,000  ",Tennessee,TN,23
5811,Dustin Colquitt,"$4,450,000  ",Tennessee,TN,23
5812,Dustin Colquitt,"$4,900,000  ",Tennessee,TN,23
5813,Dustin Colquitt,"$1,700,000  ",Tennessee,TN,23
5814,Craig Dahl,"$1,600,000  ",North Dakota St.,,23
