index,Player,state,team,salary,Personal Average Value
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$47,371 ",23.9
,Kobe Bryant,,,"$47,371 ",23
,Kobe Bryant,,,"$47,371 ",21.9
,Kobe Bryant,,,"$47,371 ",17.6
,Kobe Bryant,,,"$47,371 ",14.9
,Kobe Bryant,,,"$47,371 ",10.7
,Kobe Bryant,,,"$42,634 ",23.9
,Kobe Bryant,,,"$42,634 ",23
,Kobe Bryant,,,"$42,634 ",21.9
,Kobe Bryant,,,"$42,634 ",17.6
,Kobe Bryant,,,"$42,634 ",14.9
,Kobe Bryant,,,"$42,634 ",10.7
,Kobe Bryant,,,"$42,634 ",23.9
,Kobe Bryant,,,"$42,634 ",23
,Kobe Bryant,,,"$42,634 ",21.9
,Kobe Bryant,,,"$42,634 ",17.6
,Kobe Bryant,,,"$42,634 ",14.9
,Kobe Bryant,,,"$42,634 ",10.7
,Kobe Bryant,,,"$25,637 ",23.9
,Kobe Bryant,,,"$25,637 ",23
,Kobe Bryant,,,"$25,637 ",21.9
,Kobe Bryant,,,"$25,637 ",17.6
,Kobe Bryant,,,"$25,637 ",14.9
,Kobe Bryant,,,"$25,637 ",10.7
,Kobe Bryant,,,"$25,637 ",23.9
,Kobe Bryant,,,"$25,637 ",23
,Kobe Bryant,,,"$25,637 ",21.9
,Kobe Bryant,,,"$25,637 ",17.6
,Kobe Bryant,,,"$25,637 ",14.9
,Kobe Bryant,,,"$25,637 ",10.7
,Kobe Bryant,,,"$23,685 ",23.9
,Kobe Bryant,,,"$23,685 ",23
,Kobe Bryant,,,"$23,685 ",21.9
,Kobe Bryant,,,"$23,685 ",17.6
,Kobe Bryant,,,"$23,685 ",14.9
,Kobe Bryant,,,"$23,685 ",10.7
,Kobe Bryant,,,"$23,685 ",23.9
,Kobe Bryant,,,"$23,685 ",23
,Kobe Bryant,,,"$23,685 ",21.9
,Kobe Bryant,,,"$23,685 ",17.6
,Kobe Bryant,,,"$23,685 ",14.9
,Kobe Bryant,,,"$23,685 ",10.7
,Kobe Bryant,,,"$17,092 ",23.9
,Kobe Bryant,,,"$17,092 ",23
,Kobe Bryant,,,"$17,092 ",21.9
,Kobe Bryant,,,"$17,092 ",17.6
,Kobe Bryant,,,"$17,092 ",14.9
,Kobe Bryant,,,"$17,092 ",10.7
,Kobe Bryant,,,"$17,092 ",23.9
,Kobe Bryant,,,"$17,092 ",23
,Kobe Bryant,,,"$17,092 ",21.9
,Kobe Bryant,,,"$17,092 ",17.6
,Kobe Bryant,,,"$17,092 ",14.9
,Kobe Bryant,,,"$17,092 ",10.7
,Kobe Bryant,,,"$17,092 ",23.9
,Kobe Bryant,,,"$17,092 ",23
,Kobe Bryant,,,"$17,092 ",21.9
,Kobe Bryant,,,"$17,092 ",17.6
,Kobe Bryant,,,"$17,092 ",14.9
,Kobe Bryant,,,"$17,092 ",10.7
,Kobe Bryant,,,"$17,092 ",23.9
,Kobe Bryant,,,"$17,092 ",23
,Kobe Bryant,,,"$17,092 ",21.9
,Kobe Bryant,,,"$17,092 ",17.6
,Kobe Bryant,,,"$17,092 ",14.9
,Kobe Bryant,,,"$17,092 ",10.7
,Kobe Bryant,,,"$17,092 ",23.9
,Kobe Bryant,,,"$17,092 ",23
,Kobe Bryant,,,"$17,092 ",21.9
,Kobe Bryant,,,"$17,092 ",17.6
,Kobe Bryant,,,"$17,092 ",14.9
,Kobe Bryant,,,"$17,092 ",10.7
,Kobe Bryant,,,"$17,092 ",23.9
,Kobe Bryant,,,"$17,092 ",23
,Kobe Bryant,,,"$17,092 ",21.9
,Kobe Bryant,,,"$17,092 ",17.6
,Kobe Bryant,,,"$17,092 ",14.9
,Kobe Bryant,,,"$17,092 ",10.7
,Kobe Bryant,,,"$14,211 ",23.9
,Kobe Bryant,,,"$14,211 ",23
,Kobe Bryant,,,"$14,211 ",21.9
,Kobe Bryant,,,"$14,211 ",17.6
,Kobe Bryant,,,"$14,211 ",14.9
,Kobe Bryant,,,"$14,211 ",10.7
,Kobe Bryant,,,"$14,211 ",23.9
,Kobe Bryant,,,"$14,211 ",23
,Kobe Bryant,,,"$14,211 ",21.9
,Kobe Bryant,,,"$14,211 ",17.6
,Kobe Bryant,,,"$14,211 ",14.9
,Kobe Bryant,,,"$14,211 ",10.7
,Kobe Bryant,,,"$9,474 ",23.9
,Kobe Bryant,,,"$9,474 ",23
,Kobe Bryant,,,"$9,474 ",21.9
,Kobe Bryant,,,"$9,474 ",17.6
,Kobe Bryant,,,"$9,474 ",14.9
,Kobe Bryant,,,"$9,474 ",10.7
,Kobe Bryant,,,"$9,474 ",23.9
,Kobe Bryant,,,"$9,474 ",23
,Kobe Bryant,,,"$9,474 ",21.9
,Kobe Bryant,,,"$9,474 ",17.6
,Kobe Bryant,,,"$9,474 ",14.9
,Kobe Bryant,,,"$9,474 ",10.7
,Kobe Bryant,,,"$9,474 ",23.9
,Kobe Bryant,,,"$9,474 ",23
,Kobe Bryant,,,"$9,474 ",21.9
,Kobe Bryant,,,"$9,474 ",17.6
,Kobe Bryant,,,"$9,474 ",14.9
,Kobe Bryant,,,"$9,474 ",10.7
,Kobe Bryant,,,"$9,474 ",23.9
,Kobe Bryant,,,"$9,474 ",23
,Kobe Bryant,,,"$9,474 ",21.9
,Kobe Bryant,,,"$9,474 ",17.6
,Kobe Bryant,,,"$9,474 ",14.9
,Kobe Bryant,,,"$9,474 ",10.7
,Kobe Bryant,,,"$9,474 ",23.9
,Kobe Bryant,,,"$9,474 ",23
,Kobe Bryant,,,"$9,474 ",21.9
,Kobe Bryant,,,"$9,474 ",17.6
,Kobe Bryant,,,"$9,474 ",14.9
,Kobe Bryant,,,"$9,474 ",10.7
,Kobe Bryant,,,"$9,474 ",23.9
,Kobe Bryant,,,"$9,474 ",23
,Kobe Bryant,,,"$9,474 ",21.9
,Kobe Bryant,,,"$9,474 ",17.6
,Kobe Bryant,,,"$9,474 ",14.9
,Kobe Bryant,,,"$9,474 ",10.7
,Kobe Bryant,,,"$4,737 ",23.9
,Kobe Bryant,,,"$4,737 ",23
,Kobe Bryant,,,"$4,737 ",21.9
,Kobe Bryant,,,"$4,737 ",17.6
,Kobe Bryant,,,"$4,737 ",14.9
,Kobe Bryant,,,"$4,737 ",10.7
,Kobe Bryant,,,"$4,737 ",23.9
,Kobe Bryant,,,"$4,737 ",23
,Kobe Bryant,,,"$4,737 ",21.9
,Kobe Bryant,,,"$4,737 ",17.6
,Kobe Bryant,,,"$4,737 ",14.9
,Kobe Bryant,,,"$4,737 ",10.7
,Kobe Bryant,,,"$4,737 ",23.9
,Kobe Bryant,,,"$4,737 ",23
,Kobe Bryant,,,"$4,737 ",21.9
,Kobe Bryant,,,"$4,737 ",17.6
,Kobe Bryant,,,"$4,737 ",14.9
,Kobe Bryant,,,"$4,737 ",10.7
,Kobe Bryant,,,"$4,737 ",23.9
,Kobe Bryant,,,"$4,737 ",23
,Kobe Bryant,,,"$4,737 ",21.9
,Kobe Bryant,,,"$4,737 ",17.6
,Kobe Bryant,,,"$4,737 ",14.9
,Kobe Bryant,,,"$4,737 ",10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
,Kobe Bryant,,,,14.9
,Kobe Bryant,,,,10.7
,Kobe Bryant,,,,23.9
,Kobe Bryant,,,,23
,Kobe Bryant,,,,21.9
,Kobe Bryant,,,,17.6
