,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1225,Chris Carter\CartCh00,2016,27,5-162,2TM,NFL,14,0,1,0,0,1
1226,Matt Cassel\CassMa00,2016,34,7-230,TEN,NFL,4,1,1,0,0,1
1227,Brent Celek\CeleBr00,2016,31,5-162,PHI,NFL,16,8,1,0,0,1
1228,Stefan Charles\CharSt00,2016,28,,DET,NFL,12,0,1,0,0,1
1229,Marqui Christian\ChriMa00,2016,22,5-167,LAR,NFL,11,0,1,0,0,1
1230,Emmett Cleary\CleaEm01,2016,26,,DAL,NFL,13,1,1,0,0,1
1231,Audie Cole\ColeAu00,2016,27,7-210,MIN,NFL,16,0,1,0,0,1
1232,Justin Coleman\ColeJu01,2016,23,,NWE,NFL,10,1,1,0,0,1
1233,La'el Collins\CollLa01,2016,23,,DAL,NFL,3,3,1,0,0,1
1234,Jon Condo\CondJo20,2016,35,,OAK,NFL,16,0,1,0,0,1
1235,Jonathan Cooper\CoopJo01,2016,26,1-7,CLE,NFL,5,3,1,0,0,1
1236,Pharoh Cooper\CoopPh00,2016,21,4-117,LAR,NFL,10,3,1,0,0,1
1237,Brandon Copeland\CopeBr00,2016,25,,DET,NFL,16,1,1,0,0,1
1238,Kamalei Correa\CorrKa00,2016,22,2-42,BAL,NFL,9,1,1,0,0,1
1239,Blake Countess\CounBl00,2016,23,6-196,LAR,NFL,5,2,1,0,0,1
1240,James Cowser\CowsJa00,2016,26,,OAK,NFL,6,0,1,0,0,1
1241,Antonio Cromartie\CromAn20,2016,32,1-19,IND,NFL,4,4,1,0,0,1
1242,Marcus Cromartie\CromMa01,2016,26,,SFO,NFL,10,0,1,0,0,1
1243,Benny Cunningham\CunnBe01,2016,26,,LAR,NFL,11,0,1,0,0,1
1244,Orleans Darkwa\DarkOr00,2016,24,,NYG,NFL,10,2,1,0,0,1
1245,Chris Davis\DaviCh05,2016,26,,SFO,NFL,4,1,1,0,0,1
1246,Ryan Davis\DaviRy00,2016,27,,DAL,NFL,9,0,1,0,0,1
1247,Sheldon Day\DayxSh00,2016,22,4-103,JAX,NFL,16,0,1,0,0,1
1248,Eric Decker\DeckEr00,2016,29,3-87,NYJ,NFL,3,3,1,0,0,1
1249,Ryan Delaire\DelaRy00,2016,24,,CAR,NFL,6,0,1,0,0,1
1250,John Denney\DennJo20,2016,38,,MIA,NFL,16,0,1,0,0,1
1251,Zak DeOssie\DeOsZa99,2016,32,4-116,NYG,NFL,16,0,1,0,0,1
1252,Andrew DePaola\DePaAn00,2016,29,,TAM,NFL,16,0,1,0,0,1
1253,A.J. Derby\DerbA.00,2016,25,6-202,2TM,NFL,10,3,1,0,0,1
1254,Seth Devalve\DevaSe00,2016,23,4-138,CLE,NFL,12,2,1,0,0,1
1255,Ed Dickson\DickEd00,2016,29,3-70,CAR,NFL,16,8,1,0,0,1
1256,Evan Dietrich-Smith\DietEv00,2016,30,,TAM,NFL,12,2,1,0,0,1
1257,Patrick DiMarco\DiMaPa00,2016,27,,ATL,NFL,16,8,1,0,0,1
1258,Josh Doctson\DoctJo00,2016,24,1-22,WAS,NFL,2,0,1,0,0,1
1259,Kevin Dodd\DoddKe00,2016,24,2-33,TEN,NFL,9,1,1,0,0,1
1260,Larry Donnell\DonnLa00,2016,28,,NYG,NFL,14,6,1,0,0,1
1261,Jon Dorenbos\DoreJo20,2016,36,,PHI,NFL,13,0,1,0,0,1
1262,Dakota Dozier\DoziDa00,2016,25,4-137,NYJ,NFL,13,2,1,0,0,1
1263,Justin Drescher\DresJu20,2016,28,,NOR,NFL,16,0,1,0,0,1
1264,Lance Dunbar\DunbLa00,2016,26,,DAL,NFL,13,0,1,0,0,1
1265,Justin Durant\DuraJu99,2016,31,2-48,DAL,NFL,13,0,1,0,0,1
1266,Kasim Edebali\EdebKa00,2016,27,,NOR,NFL,16,1,1,0,0,1
1267,Matt Elam\ElamMa00,2016,25,1-32,BAL,NFL,9,0,1,0,0,1
1268,Andre Ellington\ElliAn00,2016,27,6-187,ARI,NFL,16,0,1,0,0,1
1269,DeAndre Elliott\ElliDe01,2016,24,,SEA,NFL,13,0,1,0,0,1
1270,Javien Elliott\ElliJa01,2016,23,,TAM,NFL,6,1,1,0,0,1
1271,Jayrone Elliott\ElliJa02,2016,25,,GNB,NFL,11,0,1,0,0,1
1272,Alex Erickson\EricAl01,2016,24,,CIN,NFL,16,0,1,0,0,1
1273,Marwin Evans\EvanMa00,2016,23,,GNB,NFL,16,0,1,0,0,1
1274,Deshazor Everett\EverDe01,2016,24,,WAS,NFL,16,0,1,0,0,1
1275,Anthony Fabiano\FabiAn00,2016,23,,CLE,NFL,4,1,1,0,0,1
1276,Kyler Fackrell\FackKy00,2016,25,3-88,GNB,NFL,13,0,1,0,0,1
1277,Matthias Farley\FarlMa00,2016,24,,IND,NFL,16,0,1,0,0,1
1278,Anthony Fasano\FasaAn00,2016,32,2-53,TEN,NFL,16,10,1,0,0,1
1279,Terrence Fede\FedeTe00,2016,25,7-234,MIA,NFL,9,0,1,0,0,1
1280,Clayton Fejedelem\FejeCl00,2016,23,7-245,CIN,NFL,16,0,1,0,0,1
1281,Jon Feliciano\FeliJo00,2016,24,4-128,OAK,NFL,16,0,1,0,0,1
1282,Darren Fells\FellDa01,2016,30,,ARI,NFL,14,7,1,0,0,1
1283,Jerome Felton\FeltJe00,2016,30,5-146,BUF,NFL,15,4,1,0,0,1
1284,Josh Ferguson\FergJo02,2016,23,,IND,NFL,16,0,1,0,0,1
1285,Marquis Flowers\FlowMa00,2016,24,6-212,CIN,NFL,16,0,1,0,0,1
1286,Nick Foles\FoleNi00,2016,27,3-88,KAN,NFL,3,1,1,0,0,1
1287,L.J. Fort\FortL.00,2016,26,,PIT,NFL,14,0,1,0,0,1
1288,Arian Foster\FostAr00,2016,30,,MIA,NFL,4,2,1,0,0,1
1289,Bennie Fowler\FowlBe00,2016,25,,DEN,NFL,13,0,1,0,0,1
1290,Morgan Fox\FoxxMo00,2016,22,,LAR,NFL,4,0,1,0,0,1
1291,Kavon Frazier\FrazKa00,2016,22,6-212,DAL,NFL,9,0,1,0,0,1
1292,Dwight Freeney\FreeDw00,2016,36,1-11,ATL,NFL,15,1,1,0,0,1
1293,Nolan Frese\FresNo00,2016,24,,SEA,NFL,16,0,1,0,0,1
1294,Andrew Gachkar\GachAn00,2016,28,7-234,DAL,NFL,16,0,1,0,0,1
1295,Terence Garvin\GarvTe00,2016,25,,WAS,NFL,16,0,1,0,0,1
1296,Adam Gettis\GettAd00,2016,28,5-141,NYG,NFL,3,1,1,0,0,1
1297,Justin Gilbert\GilbJu00,2016,25,1-8,PIT,NFL,12,0,1,0,0,1
1298,Jacoby Glenn\GlenJa01,2016,23,,CHI,NFL,7,3,1,0,0,1
1299,Brittan Golden\GoldBr00,2016,28,,ARI,NFL,12,1,1,0,0,1
1300,Kedric Golston\GolsKe20,2016,33,6-196,WAS,NFL,2,2,1,0,0,1
