,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
552,Haloti Ngata\NgatHa20,2016,32,1-12,DET,NFL,13,13,1,0,0,5
553,Josh Norman\NormJo01,2016,29,5-143,WAS,NFL,16,16,1,0,0,5
554,Brock Osweiler\OsweBr00,2016,26,2-57,HOU,NFL,15,14,1,0,0,5
555,Ron Parker\ParkRo01,2016,29,,KAN,NFL,16,16,1,0,0,5
556,Cordarrelle Patterson\PattCo00,2016,25,1-29,MIN,NFL,16,8,1,1,1,5
557,Julius Peppers\PeppJu99,2016,36,1-2,GNB,NFL,16,11,1,0,0,5
558,Denzel Perryman\PerrDe00,2016,24,2-48,SDG,NFL,12,11,1,0,0,5
559,Jordan Phillips\PhilJo01,2016,24,2-52,MIA,NFL,16,11,1,0,0,5
560,Dennis Pitta\PittDe00,2016,31,4-114,BAL,NFL,16,12,1,0,0,5
561,Tracy Porter\PortTr99,2016,30,2-40,CHI,NFL,16,15,1,0,0,5
562,Calvin Pryor\PryoCa00,2016,24,1-18,NYJ,NFL,15,15,1,0,0,5
563,Glover Quin\QuinGl99,2016,30,4-112,DET,NFL,16,16,1,0,0,5
564,Joe Reitz\ReitJo00,2016,31,,IND,NFL,13,6,1,0,0,5
565,Darrelle Revis\ReviDa99,2016,31,1-14,NYJ,NFL,15,15,1,0,0,5
566,Jalen Richard\RichJa01,2016,23,,OAK,NFL,16,0,1,0,0,5
567,Greg Robinson\RobiGr01,2016,24,1-2,LAR,NFL,14,14,1,0,0,5
568,Jake Ryan\RyanJa00,2016,24,4-129,GNB,NFL,14,10,1,0,0,5
569,Logan Ryan\RyanLo00,2016,25,3-83,NWE,NFL,16,13,1,0,0,5
570,Tajae Sharpe\SharTa00,2016,22,5-140,TEN,NFL,16,10,1,0,0,5
571,Josh Shaw\ShawJo00,2016,24,4-120,CIN,NFL,16,12,1,0,0,5
572,Sterling Shepard\ShepSt00,2016,23,2-40,NYG,NFL,16,16,1,0,0,5
573,Eugene Sims\SimsEu99,2016,30,6-189,LAR,NFL,16,8,1,0,0,5
574,Jeremiah Sirles\SirlJe00,2016,25,,MIN,NFL,14,10,1,0,0,5
575,Buster Skrine\SkriBu00,2016,27,5-137,NYJ,NFL,14,14,1,0,0,5
576,Darius Slay\SlayDa00,2016,25,2-36,DET,NFL,13,13,1,0,0,5
577,Steve Smith\SmitSt01,2016,37,3-74,BAL,NFL,14,14,1,0,0,5
578,Bradley Sowell\SoweBr00,2016,27,,SEA,NFL,10,9,1,0,0,5
579,Quinton Spain\SpaiQu00,2016,25,,TEN,NFL,14,13,1,0,0,5
580,Donald Stephenson\StepDo00,2016,28,3-74,DEN,NFL,13,12,1,0,0,5
581,Jonathan Stewart\StewJo00,2016,29,1-13,CAR,NFL,13,13,1,0,0,5
582,Ryan Succop\SuccRy44,2016,30,7-256,TEN,NFL,16,0,1,0,0,5
583,D.J. Swearinger\SweaDJ00,2016,25,2-57,ARI,NFL,16,12,1,0,0,5
584,Jamar Taylor\TaylJa01,2016,26,2-54,CLE,NFL,15,14,1,0,0,5
585,Earl Thomas\ThomEa99,2016,27,1-14,SEA,NFL,11,11,1,0,0,5
586,Joe Thomas\ThomJo04,2016,25,,GNB,NFL,16,7,1,0,0,5
587,Chris Thompson\ThomCh03,2016,26,5-154,WAS,NFL,16,0,1,0,0,5
588,Laken Tomlinson\TomlLa01,2016,24,1-28,DET,NFL,16,10,1,0,0,5
589,Kyle Van Noy\VanNKy00,2016,25,2-40,2TM,NFL,14,9,1,0,0,5
590,Jihad Ward\WardJi02,2016,22,2-44,OAK,NFL,16,13,1,0,0,5
591,T.J. Ward\WardT.99,2016,30,2-38,DEN,NFL,14,14,1,0,0,5
592,Earl Watford\WatfEa00,2016,26,4-116,ARI,NFL,15,11,1,0,0,5
593,Daryl Williams\WillDa06,2016,24,4-102,CAR,NFL,13,10,1,0,0,5
594,Tavon Wilson\WilsTa00,2016,26,2-48,DET,NFL,15,14,1,0,0,5
595,Brian Winters\WintBr00,2016,25,3-72,NYJ,NFL,13,13,1,0,0,5
596,Eric Wood\WoodEr20,2016,30,1-28,BUF,NFL,9,9,1,0,0,5
597,Daryl Worley\WorlDa00,2016,21,3-77,CAR,NFL,16,11,1,0,0,5
598,T.J. Yeldon\YeldT.00,2016,23,2-36,JAX,NFL,15,13,1,0,0,5
599,Tavon Young\YounTa01,2016,22,4-104,BAL,NFL,16,11,1,0,0,5
600,Willie Young\YounWi99,2016,31,7-213,CHI,NFL,16,12,1,0,0,5
