3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
469,Alex Wood\woodal02,-0.3,2013,22,ATL,NL,30,22,21,1,0,0,0,0,0,0,0,15,0,1,0,0,0,0,.000,.000,.000,.000,*1
470,Starlin Castro\castrst01,-0.4,2013,23,CHC,NL,161,705,666,59,163,34,2,10,44,30,0,129,7,1,1,21,9,6,.245,.284,.347,.631,*6/H
471,David Freese\freesda01,-0.4,2013,30,STL,NL,138,521,462,53,121,26,1,9,60,47,1,106,9,0,3,25,1,2,.262,.340,.381,.721,*5/HD
472,Matt Harvey\harvema01,-0.4,2013,24,NYM,NL,26,64,58,2,5,2,0,0,2,1,0,27,0,5,0,2,0,0,.086,.102,.121,.222,*1/H
473,Cesar Hernandez\hernace02,-0.4,2013,23,PHI,NL,34,131,121,17,35,5,0,0,10,9,0,26,1,0,0,2,0,3,.289,.344,.331,.674,*84/H
474,Chris Herrmann\herrmch01,-0.4,2013,25,MIN,AL,57,178,157,16,32,7,0,4,18,18,0,49,0,3,0,3,0,1,.204,.286,.325,.611,29H/7D
475,Tom Koehler\koehlto01,-0.4,2013,27,MIA,NL,27,41,39,1,3,0,0,0,0,0,0,17,0,2,0,0,0,0,.077,.077,.077,.154,*1
476,Alex Liddi\liddial01,-0.4,2013,24,SEA,AL,8,18,17,0,1,1,0,0,0,1,0,7,0,0,0,0,0,0,.059,.111,.118,.229,/*3H
477,Francisco Liriano\liriafr01,-0.4,2013,29,PIT,NL,23,56,47,0,3,0,0,0,1,4,0,18,0,5,0,3,0,0,.064,.137,.064,.201,*1
478,Logan Morrison\morrilo01,-0.4,2013,25,MIA,NL,85,333,293,32,71,13,4,6,36,38,5,56,2,0,0,10,0,0,.242,.333,.375,.709,*3/HD
479,Felix Pie\piefe01,-0.4,2013,28,PIT,NL,27,31,29,5,4,1,0,0,2,2,0,13,0,0,0,0,1,2,.138,.194,.172,.366,7H/89
480,Mark Reynolds\reynoma01,-0.4,2013,29,TOT,AL,135,504,445,55,98,14,0,21,67,51,1,154,5,0,3,9,3,1,.220,.306,.393,.699,35DH/4
481,Brandon Snyder\snydebr03,-0.4,2013,26,BOS,AL,27,52,50,5,9,3,0,2,7,0,0,16,2,0,0,0,0,0,.180,.212,.360,.572,*5H/3D7
482,Luis Cruz\cruzlu01,-0.5,2013,29,TOT,ML,61,187,173,18,25,3,0,1,11,6,1,33,4,3,1,6,1,0,.145,.190,.179,.369,*56/H37
483,Jake Elmore\elmorja01,-0.5,2013,26,HOU,AL,52,136,120,16,29,4,0,2,6,13,0,20,0,2,1,1,1,6,.242,.313,.325,.638,6H4/7D839215
484,Jordany Valdespin\valdejo02,-0.5,2013,25,NYM,NL,66,144,133,16,25,3,1,4,16,8,0,28,3,0,0,1,4,3,.188,.250,.316,.566,*H84/976
485,Kolten Wong\wongko01,-0.5,2013,22,STL,NL,32,62,59,6,9,1,0,0,0,3,0,12,0,0,0,2,3,0,.153,.194,.169,.363,*H*4
486,Wilmer Flores\florewi01,-0.6,2013,21,NYM,NL,27,101,95,8,20,5,0,1,13,5,0,23,0,0,1,1,0,0,.211,.248,.295,.542,*5/4H
487,Brock Holt\holtbr01,-0.6,2013,25,BOS,AL,26,72,59,9,12,2,0,0,11,7,0,4,0,3,3,0,1,0,.203,.275,.237,.513,*5/H4D
488,Josh Phegley\phegljo01,-0.6,2013,25,CHW,AL,65,213,204,14,42,7,0,4,22,5,0,41,0,2,2,6,2,0,.206,.223,.299,.522,*2/H4
489,Jorge De La Rosa\rosajo01,-0.6,2013,32,COL,NL,28,59,52,2,2,0,0,0,0,2,0,21,0,5,0,0,0,0,.038,.074,.038,.113,*1
490,Travis Snider\snidetr01,-0.6,2013,25,PIT,NL,111,285,261,28,56,12,2,5,25,24,3,75,0,0,0,1,2,3,.215,.281,.333,.614,*9H/7
491,Oswaldo Arcia\arciaos01,-0.7,2013,22,MIN,AL,97,378,351,34,88,17,2,14,43,23,0,117,4,0,0,4,1,2,.251,.304,.430,.734,*79/DH
492,Danny Espinosa\espinda01,-0.7,2013,26,WSN,NL,44,167,158,11,25,9,0,3,12,4,0,47,3,1,1,1,1,0,.158,.193,.272,.465,*4/6
493,Chris Nelson\nelsoch01,-0.7,2013,27,TOT,ML,64,227,211,19,48,4,4,3,24,13,0,66,1,0,2,8,2,1,.227,.273,.327,.600,*5/H4D
494,Austin Romine\rominau01,-0.7,2013,24,NYY,AL,60,148,135,15,28,9,0,1,10,8,0,37,1,3,1,7,1,0,.207,.255,.296,.551,*2/H
495,Cameron Maybin\maybica01,-0.8,2013,26,SDP,NL,14,57,51,7,8,1,0,1,5,4,1,9,1,1,0,3,4,1,.157,.232,.235,.467,*8
496,Josh Thole\tholejo01,-0.8,2013,26,TOR,AL,45,135,120,11,21,3,1,1,8,12,0,25,1,2,0,3,0,0,.175,.256,.242,.497,*2/HD3
497,Eric Young Jr.\younger03,-0.8,2013,28,TOT,NL,148,598,539,70,134,27,7,2,32,46,1,100,2,10,1,6,46,11,.249,.310,.336,.645,*7H98/4D
498,Ruben Tejada\tejadru01,-0.9,2013,23,NYM,NL,57,227,208,20,42,12,0,0,10,15,0,24,1,3,0,3,2,1,.202,.259,.260,.519,*6/H
499,J.D. Martinez\martijd02,-1.1,2013,25,HOU,AL,86,310,296,24,74,17,0,7,36,10,0,82,0,0,3,8,2,0,.250,.272,.378,.650,*79D/H
500,Eduardo Nunez\nunezed02,-1.5,2013,26,NYY,AL,90,336,304,38,79,17,4,3,28,20,1,51,3,4,5,3,10,3,.260,.307,.372,.679,*65/H4D
501,Rob Brantly\brantro01,-1.7,2013,23,MIA,NL,67,243,223,11,47,9,0,1,18,15,1,53,2,0,3,8,0,0,.211,.263,.265,.528,*2/H
502,Jordan Pacheco\pachejo01,-1.7,2013,27,COL,NL,95,262,247,23,59,15,0,1,22,10,0,38,3,1,1,4,0,0,.239,.276,.312,.588,3H2/7D
503,Adeiny Hechavarria\hechaad01,-2.1,2013,24,MIA,NL,148,578,543,30,123,14,8,3,42,30,1,96,0,4,1,19,11,10,.227,.267,.298,.565,*6/H
504,Pedro Beato\beatope01,,2013,26,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
505,Dellin Betances\betande01,,2013,25,NYY,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
506,Ryan Brasier\brasiry01,,2013,25,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
507,Zack Britton\brittza01,,2013,25,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
508,Clay Buchholz\buchhcl01,,2013,28,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
509,Danny Duffy\duffyda01,,2013,24,KCR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
510,Neftali Feliz\felizne01,,2013,25,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
511,Wilmer Font\fontwi01,,2013,23,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
512,Kyle Gibson\gibsoky01,,2013,25,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
513,Preston Guilmet\guilmpr01,,2013,25,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
514,J.A. Happ\happja01,,2013,30,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
515,Liam Hendriks\hendrli01,,2013,24,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
516,Brandon Maurer\maurebr01,,2013,22,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
517,Brandon Morrow\morrobr01,,2013,28,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
518,Hector Noesi\noesihe01,,2013,26,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
519,Sean Nolin\nolinse01,,2013,23,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
520,Vidal Nuno III\nunovi01,,2013,25,NYY,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
521,Jake Odorizzi\odorija01,,2013,23,TBR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
522,Jake Petricka\petrija01,,2013,25,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
523,Andre Rienzo\rienzan01,,2013,24,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
524,Chris Sale\salech01,,2013,24,CHW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
525,Matt Shoemaker\shoemma01,,2013,26,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
526,Will Smith\smithwi04,,2013,23,KCR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
527,Joakim Soria\soriajo01,,2013,29,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
528,Josh Tomlin\tomlijo01,,2013,28,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
529,Michael Tonkin\tonkimi01,,2013,23,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
530,Jairo Asencio\valdelu01,,2013,30,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
531,Jason Vargas\vargaja01,,2013,30,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
532,Taijuan Walker\walketa01,,2013,20,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
533,Allen Webster\webstal01,,2013,23,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
534,Alex Wilson\wilsoal01,,2013,26,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
535,Steven Wright\wrighst01,,2013,28,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
