,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1781,Datone Jones\JoneDa03,2018,28,1-26,DAL,NFL,1,0,1,0,0,0
1782,Derrick Jones\JoneDe02,2018,24,6-204,NYJ,NFL,1,0,1,0,0,0
1783,JJ Jones\JoneJJ00,2018,26,,2TM,NFL,4,0,1,0,0,0
1784,Ronald Jones\JoneRo01,2018,21,2-38,TAM,NFL,9,0,1,0,0,0
1785,Sam Jones\JoneSa00,2018,22,6-183,DEN,NFL,5,0,1,0,0,0
1786,Taiwan Jones\JoneTa00,2018,30,4-125,BUF,NFL,6,0,1,0,0,0
1787,Mike Jordan\JordMi00,2018,26,,NYG,NFL,2,0,1,0,0,0
1788,Kyle Kalis\KaliKy00,2018,25,,CLE,NFL,3,0,1,0,0,0
1789,Joshua Kalu\KaluJo00,2018,23,,TEN,NFL,5,0,1,0,0,0
1790,Ufomba Kamalu\KamaUf00,2018,26,,NWE,NFL,2,0,1,0,0,0
1791,Drew Kaser\KaseDr00,2018,25,6-179,LAC,NFL,4,0,1,0,0,0
1792,Bronson Kaufusi\KaufBr01,2018,27,3-70,NYJ,NFL,3,0,1,0,0,0
1793,Robert Kelley\KellRo00,2018,26,,WAS,NFL,2,0,1,0,0,0
1794,Chad Kelly\KellCh00,2018,24,7-253,DEN,NFL,1,0,1,0,0,0
1795,Marcus Kemp\KempMa00,2018,23,,KAN,NFL,16,0,1,0,0,0
1796,Zac Kerin\KeriZa00,2018,27,,WAS,NFL,2,1,1,0,0,0
1797,Jeremy Kerley\KerlJe00,2018,30,5-153,BUF,NFL,1,1,1,0,0,0
1798,Josh Keyes\KeyeJo00,2018,25,,HOU,NFL,3,0,1,0,0,0
1799,Darvin Kidsy\KidsDa00,2018,23,,WAS,NFL,2,0,1,0,0,0
1800,Marquette King\KingMa00,2018,30,,DEN,NFL,4,0,1,0,0,0
