,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1676,Danny Coale\CoalDa00,2012,24,5-152,DAL,NFL,,,1,0,0,0
1677,Chase Coffman\CoffCh00,2012,26,3-98,ATL,NFL,5,0,1,0,0,0
1678,Audie Cole\ColeAu00,2012,23,7-210,MIN,NFL,5,0,1,0,0,0
1679,B.J. Coleman\ColeB.00,2012,24,7-243,GNB,NFL,,,1,0,0,0
1680,Derrick Coleman\ColeDe00,2012,22,,SEA,NFL,,,1,0,0,0
1681,Austin Collie\CollAu00,2012,27,4-127,IND,NFL,1,0,1,0,0,0
1682,Anthony Collins\CollAn21,2012,27,4-112,CIN,NFL,5,0,1,0,0,0
1683,Cameron Collins\CollCa00,2012,23,,HOU,NFL,1,0,1,0,0,0
1684,Tom Compton\CompTo00,2012,23,6-193,WAS,NFL,,,1,0,0,0
1685,Kevin Cone\ConeKe00,2012,24,,ATL,NFL,12,0,1,0,0,0
1686,John Conner\ConnJo00,2012,25,5-139,2TM,NFL,5,2,1,0,0,0
1687,Matt Conrath\ConrMa00,2012,23,,STL,NFL,1,0,1,0,0,0
1688,Emanuel Cook\CookEm99,2012,24,,BAL,NFL,,,1,0,0,0
1689,Chris Cooley\CoolCh00,2012,30,3-81,WAS,NFL,9,2,1,0,0,0
1690,Terrance Copper\CoppTe00,2012,30,,KAN,NFL,15,0,1,0,0,0
1691,Jack Cornell\CornJa00,2012,23,,BAL,NFL,,,1,0,0,0
1692,Paul Cornick\CornPa00,2012,23,,DEN,NFL,,,1,0,0,0
1693,DeMarco Cosby\CosbDe00,2012,24,,KAN,NFL,,,1,0,0,0
1694,Quan Cosby\CosbQu00,2012,30,,JAX,NFL,2,0,1,0,0,0
1695,Oniel Cousins\CousOn00,2012,28,3-99,CLE,NFL,14,0,1,0,0,0
1696,Mike Cox\Cox_Mi20,2012,27,,ATL,NFL,8,7,1,0,0,0
1697,Jack Crawford\CrawJa00,2012,24,5-158,OAK,NFL,4,0,1,0,0,0
1698,Da'Mon Cromartie-Smith\CromDa00,2012,25,,PIT,NFL,2,0,1,0,0,0
1699,Mason Crosby\CrosMa20,2012,28,6-193,GNB,NFL,16,0,1,0,0,0
1700,Tyrone Culver\CulvTy20,2012,29,6-185,MIA,NFL,4,0,1,0,0,0
