,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1339,Jamari Lattimore\LattJa00,2012,24,,GNB,NFL,14,0,1,0,0,1
1340,Mike Leach\LeacMi00,2012,36,,ARI,NFL,16,0,1,0,0,1
1341,Byron Leftwich\LeftBy00,2012,32,1-7,PIT,NFL,2,1,1,0,0,1
1342,Orie Lemon\LemoOr00,2012,25,,DAL,NFL,5,0,1,0,0,1
1343,Brian Leonard\LeonBr00,2012,28,2-52,CIN,NFL,15,0,1,0,0,1
1344,Josh LeRibeus\LeRiJo00,2012,23,3-71,WAS,NFL,5,0,1,0,0,1
1345,Dion Lewis\LewiDi00,2012,22,5-149,PHI,NFL,9,0,1,0,0,1
1346,LeQuan Lewis\LewiLe01,2012,23,,2TM,NFL,8,0,1,0,0,1
1347,Thaddeus Lewis\LewiTh01,2012,27,,CLE,NFL,1,1,1,0,0,1
1348,Travis Lewis\LewiTr00,2012,24,7-223,DET,NFL,13,0,1,0,0,1
1349,Cullen Loeffler\LoefCu20,2012,31,,MIN,NFL,16,0,1,0,0,1
1350,Erik Lorig\LoriEr99,2012,26,7-253,TAM,NFL,16,7,1,0,0,1
1351,Elbert Mack\MackEl20,2012,26,,NOR,NFL,7,2,1,0,0,1
1352,Patrick Mannelly\MannPa20,2012,37,6-189,CHI,NFL,16,0,1,0,0,1
1353,Chris Maragos\MaraCh99,2012,25,,SEA,NFL,16,0,1,0,0,1
1354,Curtis Marsh\MarsCu01,2012,24,3-90,PHI,NFL,15,0,1,0,0,1
1355,Keshawn Martin\MartKe01,2012,22,4-121,HOU,NFL,16,1,1,0,0,1
1356,Markelle Martin\MartMa00,2012,22,6-190,TEN,NFL,15,1,1,0,0,1
1357,Sherrod Martin\MartSh99,2012,28,2-59,CAR,NFL,12,0,1,0,0,1
1358,Jonathan Massaquoi\MassJo00,2012,24,5-164,ATL,NFL,8,0,1,0,0,1
1359,Tim Masthay\MastTi99,2012,25,,GNB,NFL,16,0,1,0,0,1
1360,Casey Matthews\MattCa00,2012,23,4-116,PHI,NFL,16,1,1,0,0,1
1361,Cliff Matthews\MattCl01,2012,23,7-230,ATL,NFL,10,0,1,0,0,1
1362,Rishard Matthews\MattRi00,2012,23,7-227,MIA,NFL,8,1,1,0,0,1
1363,Byron Maxwell\MaxwBy00,2012,24,6-173,SEA,NFL,9,0,1,0,0,1
1364,Aaron Maybin\MaybAa99,2012,24,1-11,NYJ,NFL,8,0,1,0,0,1
1365,Darcel McBath\McBaDa99,2012,27,2-48,SFO,NFL,16,0,1,0,0,1
1366,Turk McBride\McBrTu99,2012,27,2-54,NOR,NFL,7,0,1,0,0,1
1367,Bryan McCann\McCaBr01,2012,25,,MIA,NFL,8,0,1,0,0,1
1368,Tony McDaniel\McDaTo20,2012,27,,MIA,NFL,11,0,1,0,0,1
1369,Brandon McDonald\McDoBr99,2012,27,5-140,TAM,NFL,11,2,1,0,0,1
1370,Greg McElroy\McElGr00,2012,24,7-208,NYJ,NFL,2,1,1,0,0,1
1371,Tyrone McKenzie\McKeTy99,2012,27,3-97,MIN,NFL,16,0,1,0,0,1
1372,Bryant McKinnie\McKiBr21,2012,33,1-7,BAL,NFL,16,0,1,0,0,1
1373,Rodney McLeod\McLeRo00,2012,22,,STL,NFL,16,0,1,0,0,1
1374,Sherrick McManis\McMaSh99,2012,25,5-144,CHI,NFL,12,0,1,0,0,1
1375,Jerron McMillian\McMiJe00,2012,23,4-133,GNB,NFL,16,0,1,0,0,1
1376,Jake McQuaide\McQuJa00,2012,25,,STL,NFL,16,0,1,0,0,1
1377,Pat McQuistan\McQuPa20,2012,29,7-211,ARI,NFL,6,3,1,0,0,1
1378,Justin Medlock\MedlJu20,2012,29,5-160,CAR,NFL,10,0,1,0,0,1
1379,Shawne Merriman\MerrSh99,2012,28,1-12,BUF,NFL,10,1,1,0,0,1
1380,Zoltan Mesko\MeskZo99,2012,26,5-150,NWE,NFL,16,0,1,0,0,1
1381,William Middleton\MiddWi98,2012,26,5-138,JAX,NFL,10,3,1,0,0,1
1382,Jeromy Miles\MileJe00,2012,25,,CIN,NFL,16,1,1,0,0,1
1383,Bruce Miller\MillBr02,2012,25,7-211,SFO,NFL,16,13,1,0,0,1
1384,Charles Mitchell\MitcCh01,2012,23,6-192,ATL,NFL,10,0,1,0,0,1
1385,Marvin Mitchell\MitcMa99,2012,28,7-220,MIN,NFL,11,1,1,0,0,1
1386,Mike Mitchell\MitcMi99,2012,25,2-47,OAK,NFL,16,2,1,0,0,1
1387,David Molk\MolkDa00,2012,24,7-226,SDG,NFL,12,0,1,0,0,1
1388,Marlon Moore\MoorMa02,2012,25,,MIA,NFL,14,2,1,0,0,1
1389,Mewelde Moore\MoorMe00,2012,30,4-119,IND,NFL,9,0,1,0,0,1
1390,Sterling Moore\MoorSt00,2012,22,,2TM,NFL,13,0,1,0,0,1
1391,Aaron Morgan\MorgAa00,2012,24,,2TM,NFL,11,0,1,0,0,1
1392,Ryan Mouton\MoutRy99,2012,26,3-94,TEN,NFL,13,2,1,0,0,1
1393,Roddrick Muckelroy\MuckRo99,2012,26,4-131,2TM,NFL,7,2,1,0,0,1
1394,Matthew Mulligan\MullMa00,2012,27,,STL,NFL,16,9,1,0,0,1
1395,Jesse Nading\NadiJe00,2012,27,,HOU,NFL,16,0,1,0,0,1
1396,Zack Nash\NashZa00,2012,23,,ARI,NFL,8,0,1,0,0,1
1397,Andre Neblett\NeblAn00,2012,24,,CAR,NFL,11,2,1,0,0,1
1398,Troy Nolan\NolaTr99,2012,26,7-223,3TM,NFL,8,1,1,0,0,1
1399,Brad Nortman\NortBr00,2012,23,6-207,CAR,NFL,16,0,1,0,0,1
1400,Jordan Norwood\NorwJo00,2012,26,,CLE,NFL,2,0,1,0,0,1
