,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
938,Byron Bell\BellBy00,2017,28,,DAL,NFL,12,2,1,0,0,2
939,Nick Bellore\BellNi01,2017,28,,DET,NFL,13,2,1,0,0,2
940,Tony Bergstrom\BergTo00,2017,31,3-95,2TM,NFL,13,3,1,0,0,2
941,Jordan Berry\BerrJo00,2017,26,,PIT,NFL,16,0,1,0,0,2
942,Alfred Blue\BlueAl00,2017,26,6-181,HOU,NFL,11,0,1,0,0,2
943,Austin Blythe\BlytAu00,2017,25,7-248,LAR,NFL,16,1,1,0,0,2
944,Deyshawn Bond\BondDe01,2017,23,,IND,NFL,4,4,1,0,0,2
945,Matthew Bosher\BoshMa00,2017,30,6-192,ATL,NFL,16,0,1,0,0,2
946,Kendrick Bourne\BourKe00,2017,22,,SFO,NFL,11,0,1,0,0,2
947,Luke Bowanko\BowaLu00,2017,26,6-205,BAL,NFL,16,1,1,0,0,2
948,Tyus Bowser\BowsTy00,2017,22,2-47,BAL,NFL,16,0,1,0,0,2
949,Tyler Boyd\BoydTy00,2017,23,2-55,CIN,NFL,10,1,1,0,0,2
950,Nick Boyle\BoylNi00,2017,24,5-171,BAL,NFL,15,11,1,0,0,2
951,Caleb Brantley\BranCa00,2017,23,6-185,CLE,NFL,12,1,1,0,0,2
952,Jay Bromley\BromJa00,2017,25,3-74,NYG,NFL,16,0,1,0,0,2
953,Terrence Brooks\BrooTe00,2017,25,3-79,NYJ,NFL,15,1,1,0,0,2
954,Blair Brown\BrowBl00,2017,23,5-148,JAX,NFL,13,2,1,0,0,2
955,Jayon Brown\BrowJa06,2017,22,5-155,TEN,NFL,16,0,1,0,0,2
956,John Brown\BrowJo02,2017,27,3-91,ARI,NFL,10,5,1,0,0,2
957,Malcolm Brown\BrowMa03,2017,24,,LAR,NFL,11,1,1,0,0,2
958,Juston Burris\BurrJu00,2017,24,4-118,NYJ,NFL,14,1,1,0,0,2
959,Trey Burton\BurtTr01,2017,26,,PHI,NFL,15,1,1,0,0,2
960,Darius Butler\ButlDa99,2017,31,2-41,IND,NFL,15,4,1,0,0,2
961,Josh Bynes\ByneJo00,2017,28,,ARI,NFL,14,1,1,0,0,2
962,Damiere Byrd\ByrdDa00,2017,24,,CAR,NFL,8,3,1,0,0,2
963,Chris Carson\CarsCh00,2017,23,7-249,SEA,NFL,4,3,1,0,0,2
964,Jamaal Charles\CharJa00,2017,31,3-73,DEN,NFL,14,0,1,0,0,2
965,Taco Charlton\CharTa00,2017,23,1-28,DAL,NFL,16,0,1,0,0,2
966,Anthony Chickillo\ChicAn00,2017,25,6-212,PIT,NFL,16,2,1,0,0,2
967,Will Clarke\ClarWi00,2017,26,3-88,TAM,NFL,15,1,1,0,0,2
968,Kaelin Clay\ClayKa00,2017,25,6-184,2TM,NFL,13,2,1,0,0,2
969,Adrian Colbert\ColbAd00,2017,24,7-229,SFO,NFL,14,6,1,0,0,2
970,Dylan Cole\ColeDy00,2017,23,,HOU,NFL,12,1,1,0,0,2
971,Corey Coleman\ColeCo00,2017,23,1-15,CLE,NFL,9,8,1,0,0,2
972,Dustin Colquitt\ColqDu20,2017,35,3-99,KAN,NFL,16,0,1,0,0,2
973,Aaron Colvin\ColvAa00,2017,26,4-114,JAX,NFL,16,5,1,0,0,2
974,Tom Compton\CompTo00,2017,28,6-193,CHI,NFL,11,5,1,0,0,2
975,William Compton\CompWi00,2017,28,,WAS,NFL,9,3,1,0,0,2
976,Chris Conley\ConlCh00,2017,25,3-76,KAN,NFL,5,5,1,0,0,2
977,Marcus Cooper\CoopMa00,2017,27,7-252,CHI,NFL,15,4,1,0,0,2
978,Pharoh Cooper\CoopPh00,2017,22,4-117,LAR,NFL,16,1,1,1,1,2
979,Kamalei Correa\CorrKa00,2017,23,2-42,BAL,NFL,16,3,1,0,0,2
980,Blake Countess\CounBl00,2017,24,6-196,LAR,NFL,16,1,1,0,0,2
981,James Cowser\CowsJa00,2017,27,,OAK,NFL,16,0,1,0,0,2
982,Mason Crosby\CrosMa20,2017,33,6-193,GNB,NFL,16,0,1,0,0,2
983,Benny Cunningham\CunnBe01,2017,27,,CHI,NFL,14,0,1,0,0,2
984,Brian Cushing\CushBr99,2017,30,1-15,HOU,NFL,5,5,1,0,0,2
985,Joe Dahl\DahlJo00,2017,24,5-151,DET,NFL,6,3,1,0,0,2
986,Julie'n Davenport\DaveJu00,2017,22,4-130,HOU,NFL,11,4,1,0,0,2
987,Ryan Davis\DaviRy00,2017,28,,BUF,NFL,16,0,1,0,0,2
988,Phil Dawson\dawsophi01,2017,42,,ARI,NFL,16,0,1,0,0,2
989,Sheldon Day\DayxSh00,2017,23,4-103,2TM,NFL,12,0,1,0,0,2
990,A.J. Derby\DerbA.00,2017,26,6-202,2TM,NFL,11,1,1,0,0,2
991,Pierre Desir\DesiPi00,2017,27,4-127,IND,NFL,9,6,1,0,0,2
992,Seth Devalve\DevaSe00,2017,24,4-138,CLE,NFL,16,4,1,0,0,2
993,Brandon Dixon\DixoBr00,2017,27,6-195,NYG,NFL,5,5,1,0,0,2
994,Riley Dixon\DixoRi00,2017,24,7-228,DEN,NFL,16,0,1,0,0,2
995,Phillip Dorsett\DorsPh00,2017,24,1-29,NWE,NFL,15,2,1,0,0,2
996,Leger Douzable\DouzLe00,2017,31,,SFO,NFL,5,5,1,0,0,2
997,Dakota Dozier\DoziDa00,2017,26,4-137,NYJ,NFL,14,3,1,0,0,2
998,Quinton Dunbar\DunbQu00,2017,25,,WAS,NFL,15,4,1,0,0,2
999,Justin Durant\DuraJu99,2017,32,2-48,DAL,NFL,7,3,1,0,0,2
1000,Samson Ebukam\EbukSa00,2017,22,4-125,LAR,NFL,16,2,1,0,0,2
