,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
1971,Josh Tupou\TupoJo00,2018,24,,CIN,NFL,6,0,1,0,0,0
1972,Robert Turbin\TurbRo00,2018,29,4-106,IND,NFL,2,0,1,0,0,0
1973,De'Lance Turner\TurnDe01,2018,23,,BAL,NFL,4,0,1,0,0,0
1974,Malik Turner\TurnMa00,2018,22,,SEA,NFL,6,0,1,0,0,0
1975,Vincent Valentine\ValeVi00,2018,24,3-96,ARI,NFL,3,0,1,0,0,0
1976,Hakeem Valles\VallHa00,2018,26,,DET,NFL,3,0,1,0,0,0
1977,Dee Virgin\VirgDe00,2018,25,,DET,NFL,4,0,1,0,0,0
1978,Danny Vitale\VitaDa00,2018,25,6-197,GNB,NFL,5,0,1,0,0,0
1979,Clive Walford\WalfCl00,2018,27,3-68,NYJ,NFL,1,1,1,0,0,0
1980,Delanie Walker\WalkHu00,2018,34,6-175,TEN,NFL,1,1,1,0,0,0
1981,Aaron Wallace\WallAa00,2018,25,7-222,TEN,NFL,1,0,1,0,0,0
1982,Mike Wallace\WallMi00,2018,32,3-84,PHI,NFL,2,2,1,0,0,0
1983,Leterrius Walton\WaltLe00,2018,26,6-199,PIT,NFL,4,0,1,0,0,0
1984,Adolphus Washington\WashAd00,2018,24,3-80,2TM,NFL,5,0,1,0,0,0
1985,Earl Watford\WatfEa00,2018,28,4-116,CLE,NFL,13,0,1,0,0,0
1986,Carlos Watkins\WatkCa00,2018,25,4-142,HOU,NFL,4,0,1,0,0,0
1987,Dekoda Watson\WatsDe99,2018,30,7-217,SFO,NFL,4,0,1,0,0,0
1988,Justin Watson\WatsJu01,2018,23,5-144,TAM,NFL,12,0,1,0,0,0
1989,Derek Watt\WattDe00,2018,26,6-198,LAC,NFL,16,5,1,0,0,0
1990,Armani Watts\WattAr00,2018,22,4-124,KAN,NFL,5,0,1,0,0,0
1991,Joe Webb\WebbJo00,2018,32,6-199,HOU,NFL,16,0,1,0,0,0
1992,Brandon Weeden\WeedBr00,2018,35,1-22,HOU,NFL,1,0,1,0,0,0
1993,Charcandrick West\WestCh01,2018,27,,KAN,NFL,3,0,1,0,0,0
1994,Markus Wheaton\WheaMa00,2018,27,3-79,PHI,NFL,1,0,1,0,0,0
1995,Tim White\WhitTi00,2018,24,,BAL,NFL,3,0,1,0,0,0
1996,Cole Wick\WickCo00,2018,25,,SFO,NFL,5,0,1,0,0,0
1997,J.J. Wilcox\WilcJ.00,2018,27,3-80,2TM,NFL,7,0,1,0,0,0
1998,Brandon Wilds\WildBr01,2018,25,,JAX,NFL,3,0,1,0,0,0
1999,Darious Williams\WillDa09,2018,25,,2TM,NFL,4,0,1,0,0,0
2000,David Williams\WillDa011,2018,24,,JAX,NFL,6,0,1,0,0,0
