year,state,war
2015,TN,0.0
2015,CA,0.0
2015,CA,0.0
2015,CA,0.0
2015,IL,0.0
2015,VA,0.0
2015,NJ,0.0
2015,MO,0.0
2015,VA,0.0
2015,NE,0.0
2015,SC,0.0
2015,CA,0.0
2015,TX,0.0
2015,GA,0.0
2015,LA,0.0
2015,GA,0.0
2015,CA,0.0
2015,CA,0.0
2015,IL,0.0
2015,KS,0.0
2015,KY,0.0
2015,LA,0.0
2015,ME,0.0
2015,LA,0.0
2015,GA,0.0
2015,TX,0.0
2015,MO,0.0
2015,LA,0.0
2015,WA,0.0
2015,IL,0.0
2015,KS,0.0
2015,MS,0.0
2015,TN,0.0
2015,IL,0.0
2015,NJ,0.0
2015,GA,0.0
2015,AZ,0.0
2015,UT,0.0
2015,CA,0.0
2015,WA,0.0
2015,AL,0.0
2015,NC,0.0
2015,SC,0.0
2015,SC,0.0
2015,FL,0.0
2015,TN,0.0
2015,NC,0.0
2015,TX,0.0
2015,CA,0.0
2015,VA,0.0
2015,CA,0.0
2015,CA,0.0
2015,CA,0.0
2015,CA,0.0
2015,AL,0.0
2015,CA,0.0
2015,TN,0.0
2015,PA,0.0
2015,CA,0.0
2015,AR,0.0
2015,TX,0.0
2015,SC,0.0
2015,SC,0.0
2015,IL,0.0
2015,NM,0.0
2015,SC,0.0
2015,CA,0.0
2015,FL,0.0
2015,TX,0.0
2015,VA,0.0
2015,PA,0.0
2015,LA,0.0
2015,TX,0.0
2015,MS,0.0
2015,NC,0.0
2015,IN,0.0
2015,FL,0.0
2015,CA,0.0
2015,MD,0.0
2015,CO,0.0
2015,AZ,0.0
2015,LA,0.0
2015,NC,0.0
2015,CA,0.0
2015,TX,0.0
2015,CA,0.0
2015,NY,0.0
2015,TX,0.0
2015,IN,0.0
2015,FL,0.0
2015,NJ,0.0
2015,NC,0.0
2015,FL,0.0
2015,MA,0.0
2015,MS,0.0
2015,SC,0.0
2015,CA,0.0
2015,KY,0.0
2015,MN,0.0
2015,CA,0.0
2015,IN,0.0
2015,MS,0.0
2015,MI,0.0
2015,CA,0.0
2015,NV,0.0
2015,TX,0.0
2015,CA,0.0
2015,CA,0.0
2015,TN,0.0
2015,AL,0.0
2015,FL,0.0
2015,AZ,0.0
2015,CO,0.0
2015,AL,0.0
2015,TX,0.0
2015,AL,0.0
2015,CA,0.0
2015,FL,0.0
2015,IN,0.0
2015,IL,0.0
2015,CA,0.0
2015,SC,0.0
2015,CT,0.0
2015,CA,0.0
2015,SC,0.0
2015,FL,0.0
2015,MS,0.0
2015,OH,0.0
2015,OH,0.0
2015,VA,0.0
2015,CA,0.0
2015,TX,0.0
2015,TX,0.0
2015,NC,0.0
2015,IN,0.0
2015,MI,0.0
2015,SC,0.0
2015,TX,0.0
2015,KS,0.0
2015,CA,0.0
2015,AZ,0.0
2015,CA,0.0
2015,PA,0.0
2015,NC,0.0
2015,NE,0.0
2015,CA,0.0
2015,FL,0.0
2015,LA,0.0
2015,TX,0.0
2015,CA,0.0
2015,NC,0.0
2015,CA,0.0
2015,HI,0.0
2015,MO,0.0
2015,AL,-0.1
2015,KY,-0.1
2015,LA,-0.1
2015,TX,-0.1
2015,TX,-0.1
2015,TX,-0.1
2015,NC,-0.1
2015,TX,-0.1
2015,TX,-0.1
2015,OK,-0.1
2015,WA,-0.1
2015,IL,-0.1
2015,CA,-0.1
2015,FL,-0.1
2015,VA,-0.1
2015,TX,-0.1
2015,TX,-0.1
2015,CA,-0.1
2015,CT,-0.1
2015,CA,-0.1
2015,CA,-0.1
2015,IN,-0.1
2015,MS,-0.1
2015,OH,-0.1
2015,MI,-0.1
2015,AL,-0.1
2015,FL,-0.1
2015,CA,-0.1
2015,WI,-0.1
2015,SC,-0.2
2015,TX,-0.2
2015,CA,-0.2
2015,FL,-0.2
2015,NJ,-0.2
2015,NC,-0.2
2015,NV,-0.2
2015,FL,-0.2
2015,TN,-0.2
2015,AL,-0.2
2015,TN,-0.2
2015,ID,-0.2
2015,TX,-0.2
2015,FL,-0.2
2015,CA,-0.3
2015,AZ,-0.3
2015,MA,-0.3
2015,LA,-0.3
2015,IN,-0.3
2015,IA,-0.3
2015,NE,-0.3
2015,CA,-0.3
2015,NM,-0.3
2015,FL,-0.3
2015,SC,-0.3
2015,NC,-0.3
2015,AZ,-0.4
2015,FL,-0.4
2015,TN,-0.4
2015,FL,-0.4
2015,CA,-0.5
2015,AR,-0.5
2015,CA,-0.5
2015,VA,-0.5
2015,NE,-0.5
2015,CA,-0.5
2015,TN,-0.5
2015,CA,-0.5
2015,CA,-0.6
2015,CA,-0.6
2015,PA,-0.6
2015,CT,-0.6
2015,CA,-0.7
2015,CA,-0.7
2015,AZ,-0.7
2015,FL,-0.7
2015,FL,-0.7
2015,OH,-0.8
2015,KS,-0.8
2015,OK,-0.8
2015,PA,-0.8
2015,CA,-0.8
2015,CA,-0.8
2015,LA,-0.8
2015,CA,-0.9
2015,NC,-1.0
2015,FL,-1.0
2015,NE,-1.1
2015,KS,-1.1
2015,MO,-1.2
2015,CA,-1.2
2015,NY,-1.3
2015,CA,-1.3
2015,OH,-1.3
2015,MS,-1.4
2015,FL,-2.0
2016,AL,7.6
2016,NC,6.9
2016,MS,6.3
2016,OH,6.1
2016,AZ,6.0
2016,AZ,6.0
2016,MO,6.0
2016,AZ,5.8
2016,SC,5.5
2016,LA,5.3
2016,CA,4.9
2016,FL,4.9
2016,TX,4.7
2016,CA,4.7
2016,TX,4.6
2016,GA,4.5
2016,FL,4.5
2016,FL,4.4
2016,AZ,4.2
2016,KY,4.2
2016,CA,3.9
2016,CA,3.9
2016,LA,3.8
2016,TX,3.7
2016,IL,3.7
2016,TX,3.5
2016,CA,3.5
2016,AR,3.4
2016,SC,3.4
2016,CA,3.4
2016,AZ,3.3
2016,TX,3.3
2016,NJ,3.2
2016,WV,3.0
2016,OR,2.8
2016,IL,2.8
2016,CA,2.8
2016,FL,2.7
2016,CA,2.6
2016,TN,2.6
2016,CA,2.5
2016,GA,2.4
2016,FL,2.3
2016,SC,2.3
2016,MS,2.1
2016,TX,2.1
2016,TX,2.1
2016,MO,1.9
2016,AL,1.9
2016,OH,1.9
2016,CA,1.9
2016,GA,1.9
2016,OR,1.8
2016,VA,1.8
2016,FL,1.8
2016,MI,1.8
2016,FL,1.8
2016,FL,1.7
2016,FL,1.7
2016,AL,1.7
2016,FL,1.7
2016,CA,1.6
2016,SC,1.6
2016,SC,1.5
2016,VA,1.5
2016,HI,1.5
2016,FL,1.3
2016,LA,1.3
2016,MO,1.3
2016,TX,1.2
2016,FL,1.2
2016,FL,1.2
2016,TX,1.2
2016,FL,1.2
2016,NC,1.2
2016,FL,1.1
2016,CA,1.1
2016,KS,1.1
2016,AL,1.0
2016,FL,1.0
2016,NE,0.9
2016,OK,0.9
2016,TN,0.8
2016,TX,0.8
2016,PA,0.7
2016,CA,0.7
2016,MS,0.7
2016,CT,0.6
2016,PA,0.6
2016,LA,0.5
2016,CA,0.5
2016,IN,0.5
2016,MS,0.5
2016,FL,0.4
2016,TN,0.4
2016,OH,0.4
2016,AL,0.4
2016,TX,0.3
2016,GA,0.3
2016,GA,0.3
2016,CA,0.3
2016,FL,0.3
2016,VA,0.3
2016,OR,0.3
2016,IL,0.3
2016,FL,0.3
2016,TX,0.3
2016,CA,0.3
2016,CA,0.3
2016,CA,0.2
2016,TX,0.2
2016,TX,0.2
2016,AZ,0.2
2016,NC,0.2
2016,IN,0.2
2016,FL,0.2
2016,AZ,0.2
2016,TX,0.2
2016,TX,0.2
2016,GA,0.2
2016,TX,0.1
2016,NC,0.1
2016,TX,0.1
2016,TX,0.1
2016,CA,0.1
2016,CA,0.1
2016,GA,0.1
2016,NC,0.1
2016,FL,0.1
2016,CA,0.1
2016,KY,0.1
2016,CA,0.1
2016,MO,0.1
2016,NC,0.1
2016,TX,0.1
2016,NC,0.0
2016,NY,0.0
2016,IN,0.0
2016,NY,0.0
2016,KY,0.0
2016,OH,0.0
2016,NJ,0.0
2016,CT,0.0
2016,LA,0.0
2016,TX,0.0
2016,MD,0.0
2016,NE,0.0
2016,NE,0.0
2016,CA,0.0
2016,TN,0.0
2016,LA,0.0
2016,CA,0.0
2016,LA,0.0
2016,VA,0.0
2016,MO,0.0
2016,VA,0.0
2016,SC,0.0
2016,OH,0.0
2016,SC,0.0
2016,CA,0.0
2016,TX,0.0
2016,CA,0.0
2016,GA,0.0
2016,CA,0.0
2016,CA,0.0
2016,KS,0.0
2016,KS,0.0
2016,LA,0.0
2016,IL,0.0
2016,KS,0.0
2016,TN,0.0
2016,IL,0.0
2016,CA,0.0
2016,NJ,0.0
2016,GA,0.0
2016,NJ,0.0
2016,NC,0.0
2016,SC,0.0
2016,SC,0.0
2016,TN,0.0
2016,TX,0.0
2016,CA,0.0
2016,VA,0.0
2016,CA,0.0
2016,CA,0.0
2016,AL,0.0
2016,NE,0.0
2016,KY,0.0
2016,TX,0.0
2016,TN,0.0
2016,CA,0.0
2016,CA,0.0
2016,TX,0.0
2016,AR,0.0
2016,TX,0.0
2016,IL,0.0
2016,AL,0.0
2016,SC,0.0
2016,FL,0.0
2016,TX,0.0
2016,VA,0.0
2016,TX,0.0
2016,OH,0.0
2016,NC,0.0
2016,IN,0.0
2016,CA,0.0
2016,AZ,0.0
2016,LA,0.0
2016,NC,0.0
2016,CA,0.0
2016,NY,0.0
2016,NY,0.0
2016,IN,0.0
2016,NJ,0.0
2016,NC,0.0
2016,FL,0.0
2016,MA,0.0
2016,MS,0.0
2016,AR,0.0
2016,KY,0.0
2016,IN,0.0
2016,MS,0.0
2016,MI,0.0
2016,CA,0.0
2016,NV,0.0
2016,TX,0.0
2016,CA,0.0
2016,CA,0.0
2016,TN,0.1
2016,TN,0.0
2016,AL,0.0
2016,AZ,0.0
2016,CO,0.0
2016,AL,0.0
2016,CA,0.0
2016,TX,0.0
2016,CA,0.0
2016,FL,0.0
2016,IN,0.0
2016,IL,0.0
2016,CA,0.0
2016,SC,0.0
2016,FL,0.0
2016,MS,0.0
2016,OH,0.0
2016,AR,0.0
2016,CA,0.0
2016,TX,0.0
2016,MO,0.0
2016,MI,0.0
2016,SC,0.0
2016,TX,0.0
2016,KS,0.0
2016,CA,0.0
2016,VA,0.0
2016,CA,0.0
2016,NE,0.0
2016,FL,0.0
2016,LA,0.0
2016,TX,0.0
2016,CA,0.0
2016,GA,0.0
2016,CA,0.0
2016,NJ,0.9
2016,NJ,0.0
2016,MO,0.0
2016,WI,0.0
2016,CA,-0.1
2016,CA,-0.1
2016,MI,-0.1
2016,AL,-0.1
2016,TN,-0.1
2016,CA,-0.1
2016,CA,-0.1
2016,TX,-0.1
2016,KY,-0.1
2016,MO,-0.1
2016,MS,-0.1
2016,PA,-0.1
2016,MI,-0.1
2016,TX,-0.1
2016,CA,-0.1
2016,OK,-0.1
2016,IN,-0.1
2016,SC,-0.1
2016,PA,-0.1
2016,CO,-0.1
2016,TN,-0.1
2016,TX,-0.1
2016,TN,-0.1
2016,MI,-0.1
2016,ID,-0.1
2016,PA,-0.1
2016,CA,-0.1
2016,NC,-0.1
2016,CA,-0.1
2016,HI,-0.1
2016,KY,-0.2
2016,AZ,-0.2
2016,AZ,-0.2
2016,PA,-0.2
2016,PA,-0.2
2016,LA,-0.2
2016,CA,-0.2
2016,NC,-0.3
2016,FL,-0.3
2016,TN,-0.3
2016,CA,-0.3
2016,AR,-0.3
2016,CA,-0.3
2016,NY,-0.3
2016,TX,-0.3
2016,TX,-0.3
2016,AL,-0.3
2016,CA,-0.3
2016,AL,-0.3
2016,NC,-0.3
2016,CA,-0.3
2016,NJ,-0.3
2016,TX,-0.3
2016,FL,-0.3
2016,TX,-0.4
2016,NC,-0.4
2016,OR,-0.4
2016,OH,-0.4
2016,SC,-0.4
2016,WV,-0.5
2016,OR,-0.5
2016,OH,-0.6
2016,AZ,-0.6
2016,NV,-0.6
2016,TX,-0.6
2016,NM,-0.6
2016,FL,-0.6
2016,AL,-0.6
2016,GA,-0.6
2016,MS,-0.7
2016,FL,-0.7
2016,TN,-0.7
2016,CA,-0.7
2016,TX,-0.7
2016,AZ,-0.7
2016,NE,-0.8
2016,AZ,-0.8
2016,NE,-0.8
2016,FL,-0.9
2016,MS,-0.9
2016,FL,-1.0
2016,VA,-1.0
2016,GA,-1.2
2016,VA,-1.2
2016,NY,-1.3
2016,MO,-1.6
2016,OH,-1.9
2017,GA,5.9
2017,TX,5.9
2017,CA,5.8
2017,AL,5.0
2017,MS,4.9
2017,SC,4.9
2017,MS,4.4
2017,FL,4.2
2017,CA,4.0
2017,FL,3.9
2017,WV,3.7
2017,SC,3.5
2017,NJ,3.4
2017,OH,3.4
2017,CA,3.4
2017,CA,3.4
2017,FL,3.4
2017,IN,3.1
2017,SC,3.0
2017,CA,3.0
2017,TX,2.9
2017,TX,2.9
2017,AL,2.8
2017,LA,2.8
2017,FL,2.8
2017,NC,2.7
2017,CA,2.7
2017,CA,2.6
2017,VA,2.6
2017,CA,2.5
2017,AZ,2.3
2017,AZ,2.3
2017,MO,2.3
2017,FL,2.2
2017,MO,2.1
2017,AL,2.1
2017,FL,2.0
2017,AZ,2.0
2017,CA,2.0
2017,AR,1.9
2017,MS,1.9
2017,AZ,1.9
2017,IL,1.8
2017,CA,1.8
2017,TN,1.8
2017,NC,1.8
2017,FL,1.8
2017,HI,1.8
2017,OR,1.7
2017,FL,1.7
2017,GA,1.6
2017,AZ,1.5
2017,OK,1.4
2017,CA,1.4
2017,FL,1.3
2017,TN,1.3
2017,FL,1.3
2017,FL,1.2
2017,SC,1.2
2017,CA,1.2
2017,CA,1.1
2017,FL,1.1
2017,NC,1.1
2017,FL,1.0
2017,CA,1.0
2017,TX,0.9
2017,AL,0.8
2017,VA,0.8
2017,NV,0.7
2017,TN,0.5
2017,LA,0.5
2017,SC,0.5
2017,PA,0.4
2017,CT,0.4
2017,OH,0.4
2017,AZ,0.4
2017,AZ,0.4
2017,KY,0.4
2017,TX,0.4
2017,IL,0.4
2017,CA,0.3
2017,NV,0.3
2017,TX,0.3
2017,MO,0.3
2017,MS,0.3
2017,OH,0.3
2017,KY,0.2
2017,FL,0.2
2017,SC,0.2
2017,CA,0.2
2017,CA,0.2
2017,NC,0.2
2017,CA,0.2
2017,LA,0.2
2017,TN,0.1
2017,KY,0.1
2017,TX,0.1
2017,CA,0.1
2017,NC,0.1
2017,AR,0.1
2017,TX,0.1
2017,WA,0.1
2017,NE,0.1
2017,CA,0.1
2017,FL,0.1
2017,VA,0.1
2017,CA,0.1
2017,TX,0.1
2017,TX,0.1
2017,TN,0.1
2017,MI,0.1
2017,KY,0.1
2017,FL,0.1
2017,TX,0.0
2017,NC,0.0
2017,TX,0.0
2017,NY,0.0
2017,IN,0.0
2017,NY,0.0
2017,CA,0.0
2017,OH,0.0
2017,CA,0.0
2017,NJ,0.0
2017,CT,0.0
2017,TN,0.0
2017,LA,0.0
2017,TX,0.0
2017,NC,0.0
2017,MD,0.0
2017,TX,0.0
2017,TN,0.0
2017,MI,0.0
2017,VA,0.0
2017,TX,0.0
2017,FL,0.0
2017,VA,0.0
2017,SC,0.0
2017,OH,0.0
2017,SC,0.0
2017,LA,0.0
2017,GA,0.0
2017,CA,0.0
2017,FL,0.0
2017,CA,0.0
2017,KS,0.0
2017,LA,0.0
2017,GA,0.0
2017,TX,0.0
2017,MS,0.0
2017,TN,0.0
2017,IL,0.0
2017,CA,0.0
2017,NJ,0.0
2017,UT,0.0
2017,CA,0.0
2017,FL,0.0
2017,IL,0.0
2017,NC,0.0
2017,SC,0.0
2017,SC,0.0
2017,NC,0.0
2017,TX,0.0
2017,TX,0.0
2017,CA,0.0
2017,VA,0.0
2017,CA,0.0
2017,CA,0.0
2017,AL,0.0
2017,NE,0.0
2017,TN,0.0
2017,CA,0.0
2017,AR,0.0
2017,TX,0.0
2017,IL,0.0
2017,CT,0.0
2017,AL,0.0
2017,SC,0.0
2017,IN,0.0
2017,TN,0.0
2017,TX,0.0
2017,LA,0.0
2017,OK,0.0
2017,CO,0.0
2017,AZ,0.0
2017,LA,0.0
2017,NC,0.0
2017,TN,0.0
2017,CA,0.0
2017,NY,0.0
2017,IN,0.0
2017,CA,0.0
2017,FL,0.0
2017,NC,0.0
2017,FL,0.0
2017,MA,0.0
2017,AR,0.0
2017,KS,0.0
2017,IN,0.0
2017,IN,0.0
2017,IN,0.0
2017,MS,0.0
2017,CA,0.0
2017,NV,0.0
2017,FL,0.0
2017,TX,0.0
2017,CA,0.0
2017,AL,0.0
2017,FL,0.0
2017,AZ,0.0
2017,CO,0.0
2017,AL,0.0
2017,CA,0.0
2017,CA,0.0
2017,CA,0.0
2017,MA,0.0
2017,IL,0.0
2017,CA,0.0
2017,SC,0.0
2017,FL,0.0
2017,MS,0.0
2017,OH,0.0
2017,CA,0.0
2017,TX,0.0
2017,MO,0.0
2017,TX,0.0
2017,KS,0.0
2017,CA,0.0
2017,CA,0.0
2017,CA,0.0
2017,LA,0.0
2017,VA,0.0
2017,CA,0.0
2017,NC,0.0
2017,NE,0.0
2017,CA,0.0
2017,TX,0.0
2017,CA,0.0
2017,GA,0.0
2017,TX,0.0
2017,CA,0.0
2017,NJ,0.0
2017,NJ,-0.4
2017,MO,0.0
2017,WI,0.0
2017,NY,-0.1
2017,CA,-0.1
2017,TX,-0.1
2017,CA,-0.1
2017,FL,-0.1
2017,NE,-0.1
2017,CA,-0.1
2017,CA,-0.1
2017,AZ,-0.1
2017,TX,-0.1
2017,TN,-0.1
2017,CA,-0.1
2017,GA,-0.1
2017,OR,-0.1
2017,TX,-0.1
2017,TX,-0.1
2017,TX,-0.1
2017,MS,-0.1
2017,PA,-0.1
2017,GA,-0.2
2017,CA,-0.2
2017,CA,-0.2
2017,MI,-0.2
2017,NY,-0.2
2017,MS,-0.2
2017,AL,-0.2
2017,CA,-0.2
2017,OH,-0.3
2017,VA,-0.3
2017,NC,-0.3
2017,TX,-0.3
2017,MS,-0.3
2017,IN,-0.3
2017,TX,-0.3
2017,FL,-0.4
2017,CA,-0.4
2017,CA,-0.4
2017,LA,-0.4
2017,WV,-0.4
2017,OR,-0.4
2017,GA,-0.4
2017,AL,-0.5
2017,TX,-0.5
2017,OR,-0.6
2017,AZ,-0.6
2017,PA,-0.6
2017,MS,-0.7
2017,KS,-0.7
2017,FL,-0.7
2017,TX,-0.7
2017,MI,-0.7
2017,CA,-0.7
2017,GA,-0.7
2017,VA,-0.8
2017,TX,-0.8
2017,TX,-0.8
2017,NE,-0.9
2017,LA,-0.9
2017,AZ,-1.1
2017,FL,-1.4
2017,CA,-1.5
2017,MO,-1.9
2018,FL,6.4
2018,TX,5.4
2018,TX,4.9
2018,CA,4.8
2018,CA,4.5
2018,CA,4.3
2018,HI,3.5
2018,FL,3.3
2018,TX,3.3
2018,IL,3.3
2018,LA,3.0
2018,CA,2.9
2018,FL,2.9
2018,SC,2.8
2018,TX,2.7
2018,FL,2.6
2018,TN,2.6
2018,CA,2.5
2018,CA,2.5
2018,IN,2.5
2018,NE,2.4
2018,AZ,2.4
2018,AZ,2.4
2018,MO,2.4
2018,SC,2.3
2018,SC,2.1
2018,MO,2.1
2018,AL,2.1
2018,CA,2.1
2018,WV,2.0
2018,CA,2.0
2018,CA,2.0
2018,NJ,1.9
2018,FL,1.9
2018,FL,1.6
2018,AZ,1.6
2018,KY,1.6
2018,FL,1.4
2018,FL,1.4
2018,SC,1.4
2018,TX,1.3
2018,FL,1.3
2018,VA,1.3
2018,AL,1.2
2018,FL,1.1
2018,CA,1.1
2018,OH,1.1
2018,AR,1.1
2018,MS,1.0
2018,IL,0.9
2018,MS,0.9
2018,GA,0.8
2018,FL,0.8
2018,MO,0.8
2018,NC,0.8
2018,PA,0.7
2018,AZ,0.7
2018,CA,0.6
2018,GA,0.6
2018,FL,0.5
2018,MO,0.5
2018,WV,0.5
2018,OR,0.5
2018,GA,0.4
2018,CA,0.4
2018,TN,0.3
2018,OH,0.3
2018,FL,0.3
2018,IN,0.3
2018,CA,0.3
2018,NE,0.2
2018,CT,0.2
2018,SC,0.2
2018,TX,0.1
2018,GA,0.1
2018,OH,0.1
2018,SC,0.1
2018,MS,0.1
2018,MO,0.1
2018,NV,0.1
2018,IL,0.1
2018,TX,0.1
2018,FL,0.1
2018,CA,0.1
2018,VA,0.1
2018,AL,0.1
2018,OK,0.1
2018,TN,0.1
2018,MI,0.1
2018,KY,0.1
2018,FL,0.1
2018,TX,0.0
2018,NC,0.0
2018,NY,0.0
2018,IN,0.0
2018,MI,0.0
2018,CA,0.0
2018,CA,0.0
2018,NJ,0.0
2018,TN,0.0
2018,TX,0.0
2018,CA,0.0
2018,MD,0.0
2018,CA,0.0
2018,TX,0.0
2018,TN,0.0
2018,LA,0.0
2018,VA,0.0
2018,VA,0.0
2018,NE,0.0
2018,SC,0.0
2018,CA,0.0
2018,CA,0.0
2018,GA,0.0
2018,NC,0.0
2018,GA,0.0
2018,FL,0.0
2018,KS,0.0
2018,KS,0.0
2018,LA,0.0
2018,GA,0.0
2018,WA,0.0
2018,TN,0.0
2018,IL,0.0
2018,GA,0.0
2018,AZ,0.0
2018,NJ,0.0
2018,OR,0.0
2018,NC,0.0
2018,SC,0.0
2018,SC,0.0
2018,NC,0.0
2018,VA,0.0
2018,CA,0.0
2018,CA,0.0
2018,AZ,0.0
2018,AL,0.0
2018,KY,0.0
2018,TN,0.0
2018,CA,0.0
2018,AR,0.0
2018,TX,0.0
2018,IL,0.0
2018,SC,0.0
2018,TX,0.0
2018,LA,0.0
2018,OK,0.0
2018,CO,0.0
2018,AZ,0.0
2018,LA,0.0
2018,NC,0.0
2018,TX,0.0
2018,CA,0.0
2018,IN,0.0
2018,CA,0.0
2018,FL,0.0
2018,NC,0.0
2018,FL,0.0
2018,MA,0.0
2018,AR,0.0
2018,IN,0.0
2018,MS,0.0
2018,TX,0.0
2018,CA,0.0
2018,AL,0.0
2018,AZ,0.0
2018,CO,0.0
2018,AL,0.0
2018,MI,0.0
2018,CA,0.0
2018,FL,0.0
2018,IN,0.0
2018,CA,0.0
2018,SC,0.0
2018,FL,0.0
2018,MS,0.0
2018,OK,0.0
2018,TX,0.0
2018,OH,0.0
2018,OH,0.0
2018,CA,0.0
2018,NC,0.0
2018,TX,0.0
2018,KS,0.0
2018,CA,0.0
2018,CA,0.0
2018,CA,0.0
2018,LA,0.0
2018,VA,0.0
2018,CA,0.0
2018,TX,0.0
2018,NC,0.0
2018,NE,0.0
2018,TX,0.0
2018,CA,0.0
2018,TX,0.0
2018,HI,0.0
2018,KS,0.0
2018,KS,0.0
2018,MO,0.0
2018,WI,0.0
2018,TN,-0.1
2018,AL,-0.1
2018,CA,-0.1
2018,CA,-0.1
2018,TX,-0.1
2018,AR,-0.1
2018,FL,-0.1
2018,MS,-0.1
2018,CA,-0.1
2018,NV,-0.1
2018,AZ,-0.1
2018,FL,-0.1
2018,AZ,-0.1
2018,CA,-0.1
2018,FL,-0.1
2018,NC,-0.1
2018,TX,-0.2
2018,LA,-0.2
2018,TX,-0.2
2018,TX,-0.2
2018,VA,-0.2
2018,VA,-0.2
2018,MI,-0.2
2018,FL,-0.2
2018,CA,-0.2
2018,NC,-0.3
2018,VA,-0.3
2018,GA,-0.3
2018,CT,-0.4
2018,CA,-0.4
2018,TN,-0.4
2018,NC,-0.4
2018,TX,-0.4
2018,FL,-0.5
2018,FL,-0.7
2018,LA,-0.7
2018,TN,-0.8
2018,OH,-0.8
2018,FL,-0.9
2018,TX,-0.9
2018,TX,-0.9
2018,AZ,-0.9
2018,TX,-2.8
