Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2009,9,272,Royals,C,Ben Theriot,Texas State,4YR,TX,Y,"$100,000"
2009,9,273,Athletics,OF,Myrio Richard,Prairie View A&M,4YR,TX,Y,"$90,000"
2009,9,274,Rangers,OF,Jabari Blash,Miami Dade JC,JC,FL,N,
2009,9,275,Indians,RHP,Preston Guilmet,Arizona,4YR,AZ,Y,"$35,000"
2009,9,276,Diamondbacks,RHP,Chase Anderson,Oklahoma,4YR,OK,Y,"$85,000"
2009,9,277,Dodgers,SS,Bryant Hernandez,Oklahoma,4YR,OK,Y,"$115,000"
2009,9,278,Marlins,C,Jobduan Morales,"Jose S. Alegria HS, Dorado, P.R.",HS,PR,Y,"$70,000"
2009,9,279,Cardinals,RHP,Nick McCully,Coastal Carolina,4YR,SC,Y,"$100,000"
2009,9,280,Blue Jays,LHP,Aaron Loup,Tulane,4YR,LA,Y,"$100,000"
2009,9,281,Astros,SS,Ben Orloff,UC Irvine,4YR,CA,Y,"$25,000"
2009,9,282,Twins,SS,Nick Lockwood,"Jesuit HS, Tampa",HS,FL,Y,"$125,000"
2009,9,283,White Sox,RHP,Matt Hopps,Cal State Dominguez Hills,4YR,CA,Y,"$29,500"
2009,9,284,Mets,C,Jeff Glenn,Winter Haven (Fla.) HS,HS,FL,Y,"$150,000"
2009,9,285,Yankees,LHP,Gavin Brooks,UCLA,4YR,CA,Y,"$125,000"
2009,9,286,Brewers,LHP,Jon Pokorny,Kent State,4YR,OH,Y,"$82,500"
2009,9,287,Phillies,OF,Aaron Altherr,"Agua Fria HS, Avondale, Ariz.",HS,AZ,Y,"$150,000"
2009,9,288,Red Sox,RHP,Kendal Volz,Baylor,4YR,TX,Y,"$550,000"
2009,9,289,Rays,LHP,Kevin James,"Whitefish Bay HS, Milwaukee",HS,WI,Y,"$625,000"
2009,9,290,Cubs,C,Richard Jones,The Citadel,4YR,SC,Y,"$110,000"
2009,9,291,Angels,RHP,David Carpenter,Paris (Texas) JC,JC,TX,Y,"$90,000"
2009,10,292,Nationals,LHP,Paul Applebee,UC Riverside,4YR,CA,Y,"$95,000"
2009,10,293,Mariners,3B,Vinnie Catricala,Hawaii,4YR,HI,Y,"$90,000"
2009,10,294,Padres,LHP,Ryan Hinson,Clemson,4YR,SC,Y,"$15,000"
2009,10,295,Pirates,C,Joey Schoenfeld,"Santiago HS, Garden Grove, Calif.",HS,CA,Y,"$195,000"
2009,10,296,Orioles,RHP,Jake Cowan,San Jacinto (Texas) JC,JC,TX,Y,"$175,000"
2009,10,297,Giants,RHP,Jeremy Toole,Brigham Young,4YR,UT,Y,"$80,000"
2009,10,298,Braves,RHP,Aaron Northcraft,"Mater Dei HS, Santa Ana, Calif.",HS,CA,Y,"$125,000"
2009,10,299,Reds,C,Tucker Barnhart,Brownsburg (Ind.) HS,HS,IN,Y,"$250,000"
2009,10,300,Tigers,2B,Chris Sedon,Pittsburgh,4YR,PA,Y,"$74,000"
2009,10,301,Rockies,RHP,Charlie Ruiz,Long Beach State,4YR,CA,Y,"$75,000"
2009,10,302,Royals,1B,Geoff Baldwin,Grand Junction (Colo.) HS,HS,CO,Y,"$100,000"
2009,10,303,Athletics,RHP,Sam Dyson,South Carolina,4YR,SC,N,
2009,10,304,Rangers,RHP,Thomas Lemke,"Northwest Christian HS, Phoenix",HS,AZ,N,
2009,10,305,Indians,RHP,Brett Brach,Monmouth,4YR,NJ,Y,"$70,000"
2009,10,306,Diamondbacks,C,Tyson Van Winkle,Gonzaga,4YR,WA,Y,"$70,000"
2009,10,307,Dodgers,LHP,Andy Suiter,UC Davis,4YR,CA,Y,"$90,000"
2009,10,308,Marlins,RHP,Matt Montgomery,UC Riverside,4YR,CA,Y,"$80,000"
2009,10,309,Cardinals,LHP,Hector Hernandez,"Puerto Rico Baseball Academy, Gurabo, P.R.",HS,PR,Y,"$85,000"
2009,10,310,Blue Jays,C,Yan Gomes,Barry (Fla.),4YR,FL,Y,"$85,000"
2009,10,311,Astros,3B,Erik Castro,San Diego State,4YR,CA,Y,"$105,000"
2009,10,312,Twins,OF,Blake Dean,Louisiana State,4YR,LA,N,
2009,10,313,White Sox,OF,Nick Ciolli,Indiana State,4YR,IN,Y,"$90,000"
2009,10,314,Mets,OF,Nick Santomauro,Dartmouth,4YR,NH,Y,"$82,000"
2009,10,315,Yankees,LHP,Tyler Lyons,Oklahoma State,4YR,OK,N,
2009,10,316,Brewers,C,Tyler Roberts,"Jones County HS, Gray, Ga.",HS,GA,Y,"$90,000"
2009,10,317,Phillies,RHP,Josh Zeid,Tulane,4YR,LA,Y,"$10,000"
2009,10,318,Red Sox,OF,Brandon Jacobs,"Parkview HS, Lilburn, Ga.",HS,GA,Y,"$750,000"
2009,10,319,Rays,SS,Derek Dennis,"Forest Hills Central HS, Grand Rapids, Mich.",HS,MI,N,
2009,10,320,Cubs,3B,Charles Thomas,Edward Waters (Fla.),4YR,FL,Y,"$60,000"
2009,10,321,Angels,OF,Jake Locker,Washington,4YR,WA,Y,"$200,000"
2009,11,322,Nationals,OF,Justin Bloxom,Kansas State,4YR,KS,Y,
2009,11,323,Mariners,1B,Tim Morris,St. John's,4YR,NY,Y,
2009,11,324,Padres,RHP,Drew Madrigal,Mount San Jacinto (Calif.) JC,JC,CA,N,
2009,11,325,Pirates,1B,Aaron Baker,Oklahoma,4YR,OK,Y,
2009,11,326,Orioles,C,Mike Ohlman,"Lakewood Ranch HS, Bradenton, Fla.",HS,FL,Y,"$995,000"
2009,11,327,Giants,SS,John Eshleman,Mount San Jacinto (Calif.) JC,JC,CA,Y,
2009,11,328,Braves,LHP,Chris Masters,Western Carolina,4YR,NC,Y,"$100,000"
2009,11,329,Reds,RHP,Jacob Johnson,"Trinity Christian Academy, Lake Worth, Fla.",HS,FL,Y,"$150,000"
2009,11,330,Tigers,LHP,Adam Wilk,Long Beach State,4YR,CA,Y,
2009,11,331,Rockies,OF,Avery Barnes,Florida,4YR,FL,Y,
2009,11,332,Royals,RHP,Ryan Wood,East Carolina,4YR,NC,Y,
2009,11,333,Athletics,3B,Mike Spina,Cincinnati,4YR,OH,Y,
2009,11,334,Rangers,RHP,Johnny Gunter,Chattahoochee Valley (Ala.) JC,JC,AL,Y,
2009,11,335,Indians,LHP,Kirk Wetmore,Bellevue (Wash.) JC,JC,WA,Y,
2009,11,336,Diamondbacks,RHP,Scottie Allen,"Lyman HS, Longwood, Fla.",HS,FL,Y,"$125,000"
2009,11,337,Dodgers,1B,Connor Powers,Mississippi State,4YR,MS,N,
2009,11,338,Marlins,SS,Chris Wade,Kentucky,4YR,KY,Y,"$150,000"
2009,11,339,Cardinals,1B,Alan Ahmady,Fresno State,4YR,CA,Y,
2009,11,340,Blue Jays,C,Sean Ochinko,Louisiana State,4YR,LA,Y,
2009,11,341,Astros,C,Bubby Williams,Crowder (Mo.) JC,JC,MO,Y,
2009,11,342,Twins,OF,Ronnie Richardson,"Lake Region HS, Eagle Lake, Fla.",HS,FL,N,
2009,11,343,White Sox,RHP,J.R. Ballinger,Southern Mississippi,4YR,MS,Y,
2009,11,344,Mets,1B,Sam Honeck,Tulane,4YR,LA,Y,
2009,11,345,Yankees,OF,Neil Medchill,Oklahoma State,4YR,OK,Y,"$125,000"
2009,11,346,Brewers,RHP,Andre Lamontagne,Oral Roberts,4YR,OK,Y,
2009,11,347,Phillies,SS,Jeremy Barnes,Notre Dame,4YR,IN,Y,
2009,11,348,Red Sox,SS,Jason Thompson,Germantown (Tenn.) HS,HS,TN,Y,"$300,000"
2009,11,349,Rays,RHP,Alex Koronis,Tampa,4YR,FL,Y,
2009,11,350,Cubs,LHP,John Mincone,Suffolk County (N.Y.) JC-Grant,JC,NY,Y,"$100,000"
2009,11,351,Angels,3B,Dillon Baird,Arizona,4YR,AZ,Y,
2009,12,352,Nationals,RHP,Nate Karns,Texas Tech,4YR,TX,Y,"$225,000"
2009,12,353,Mariners,RHP,Andrew Carraway,Virginia,4YR,VA,Y,
2009,12,354,Padres,3B,Brayden Drake,Missouri State,4YR,MO,Y,
2009,12,355,Pirates,RHP,Jeff Inman,Stanford,4YR,CA,Y,"$425,000"
2009,12,356,Orioles,OF,Steve Bumbry,Virginia Tech,4YR,VA,Y,
2009,12,357,Giants,RHP,Chris Heston,East Carolina,4YR,NC,Y,
2009,12,358,Braves,SS,Chris Lovett,Columbia State (Tenn.) JC,JC,TN,Y,"$100,000"
2009,12,359,Reds,OF,Josh Garton,Volunteer State (Tenn.) JC,JC,TN,Y,
2009,12,360,Tigers,RHP,Matt Thomson,San Diego,4YR,CA,N,
2009,12,361,Rockies,1B,Jared Clark,Cal State Fullerton,4YR,CA,Y,
2009,12,361,Rockies,1B,Jared Clark,Cal State Fullerton,4YR,CA,Y,
2009,12,362,Royals,RHP,Nick Wooley,William Woods (Mo.),4YR,MO,Y,
2009,12,363,Athletics,RHP,Connor Hoehn,St. Petersburg (Fla.) JC,JC,FL,Y,
2009,12,364,Rangers,C,Vin DiFazio,Alabama,4YR,AL,Y,
2009,12,365,Indians,RHP,Joe Colon,"Caguas, P.R.",NS,PR,Y,
2009,12,366,Diamondbacks,RHP,Charles Brewer,UCLA,4YR,CA,Y,
2009,12,367,Dodgers,OF,Brian Cavazos-Galvez,New Mexico,4YR,NM,Y,
2009,12,368,Marlins,OF,Kyle Jensen,St. Mary's,4YR,CA,Y,"$100,000"
2009,12,369,Cardinals,LHP,Pat Daugherty,Pearl River (Miss.) JC,JC,MS,Y,
2009,12,370,Blue Jays,3B,Bryson Namba,Pearl City (Hawaii) HS,HS,HI,Y,
2009,12,371,Astros,RHP,Geoff Thomas,"Stephenson HS, Stone Mountain, Ga.",HS,GA,N,
2009,12,372,Twins,LHP,Tony Davis,Florida,4YR,FL,Y,
2009,12,373,White Sox,OF,Kyle Colligan,Texas A&M,4YR,TX,Y,
2009,12,374,Mets,2B,James Ewing,Southern Mississippi,4YR,MS,Y,
2009,12,375,Yankees,RHP,Brett Gerritse,"Pacifica HS, Garden Grove, Calif.",HS,CA,Y,"$200,000"
2009,12,376,Brewers,RHP,Rob Currie,Tusculum (Tenn.),4YR,TN,Y,
2009,12,377,Phillies,LHP,Nick Hernandez,Tennessee,4YR,TN,Y,"$125,000"
2009,12,378,Red Sox,C,Michael Thomas,Southern,4YR,LA,Y,"$120,000"
2009,12,379,Rays,RHP,Andrew Bellatti,"Steele Canyon HS, Spring Valley, Calif.",HS,CA,Y,"$100,000"
2009,12,380,Cubs,OF,Runey Davis,Howard (Texas) JC,JC,TX,Y,"$125,000"
2009,12,381,Angels,OF,Travis Witherspoon,Spartanburg Methodist (S.C.) JC,JC,SC,Y,"$100,000"
2009,13,382,Nationals,RHP,Pat Lehman,George Washington,4YR,DC,Y,
2009,13,383,Mariners,OF,Matt Cerione,Georgia,4YR,GA,Y,
2009,13,384,Padres,1B,Matt Vern,Texas Christian,4YR,TX,Y,
2009,13,385,Pirates,3B,Walker Gourley,"Eastern Wayne HS, Goldsboro, N.C.",HS,NC,Y,"$150,000"
2009,13,386,Orioles,2B,Ty Kelly,UC Davis,4YR,CA,Y,
2009,13,387,Giants,RHP,Shawn Sanford,South Florida,4YR,FL,Y,
2009,13,388,Braves,3B,Jordan Kreke,Eastern Illinois,4YR,IL,Y,
2009,13,389,Reds,RHP,Nick Christiani,Vanderbilt,4YR,TN,Y,
2009,13,390,Tigers,OF,Michael Rockett,Texas-San Antonio,4YR,TX,Y,
2009,13,391,Rockies,LHP,Paul Bargas,UC Riverside,4YR,CA,Y,
2009,13,392,Royals,OF,Lane Adams,Red Oak (Okla.) HS,HS,OK,Y,"$225,000"
2009,13,393,Athletics,RHP,Murphy Smith,Binghamton,4YR,NY,Y,
2009,13,394,Rangers,RHP,Justin Jamison,Strongsville (Ohio) HS,HS,OH,Y,
2009,13,395,Indians,RHP,Jeremy Johnson,Washington State,4YR,WA,Y,
2009,13,396,Diamondbacks,LHP,Patrick Schuster,"Mitchell HS, New Port Richey, Fla.",HS,FL,Y,"$450,000"
2009,13,397,Dodgers,RHP,J.B. Paxson,Western Kentucky,4YR,KY,Y,
2009,13,398,Marlins,RHP,Tyler Curtis,JC of Southern Idaho,JC,ID,N,
2009,13,399,Cardinals,3B,Matt Carpenter,Texas Christian,4YR,TX,Y,
2009,13,400,Blue Jays,RHP,Matt Morgal,Southern Nazarene (Okla.),4YR,OK,Y,
2009,13,401,Astros,OF,Jake Goebbert,Northwestern,4YR,IL,Y,"$100,000"
2009,13,402,Twins,SS,Clarence Davis,"Campbell HS, Smyrna, Ga.",HS,GA,N,
2009,13,403,White Sox,RHP,Cameron Bayne,Concordia (Calif.),4YR,CA,Y,
2009,13,404,Mets,LHP,Zach Dotson,"Effingham County HS, Springfield, Ga.",HS,GA,Y,"$500,000"
2009,13,405,Yankees,OF,DeAngelo Mack,South Carolina,4YR,SC,Y,
2009,13,406,Brewers,1B,Sean Halton,Lewis-Clark State (Idaho),4YR,ID,Y,
2009,13,407,Phillies,LHP,Ryan Sasaki,"Connally HS, Austin",HS,TX,Y,"$100,000"
2009,13,408,Red Sox,1B,Chris McGuiness,The Citadel,4YR,SC,Y,"$100,000"
2009,13,409,Rays,RHP,Hunter Hill,Howard (Texas) JC,JC,TX,Y,
2009,13,410,Cubs,SS,Chad Taylor,"Jefferson HS, Tampa",HS,FL,N,
2009,13,411,Angels,OF,Jeremy Cruz,Stetson,4YR,FL,Y,
2009,14,412,Nationals,OF,Naoya Washiya,JC of the Desert (Calif.),JC,CA,Y,
2009,14,413,Mariners,3B,Adam Nelubowich,"Vauxhall Academy, Edmonton",HS,CN,N,
2009,14,414,Padres,LHP,Nick Greenwood,Rhode Island,4YR,RI,Y,
2009,14,415,Pirates,RHP,Marcos Reyna,Bakersfield (Calif.) JC,JC,CA,N,
2009,14,416,Orioles,RHP,David Baker,Hemet (Calif.) HS,HS,CA,Y,"$150,000"
2009,14,417,Giants,RHP,B.J. Salsbury,Mount San Jacinto (Calif.) JC,JC,CA,Y,
2009,14,418,Braves,OF,Cory Harrilchak,Elon,4YR,NC,Y,
2009,14,419,Reds,RHP,Tim Crabbe,Westmont (Calif.),4YR,CA,Y,
2009,14,420,Tigers,RHP,Kevan Hess,Western Michigan,4YR,MI,Y,
2009,14,421,Rockies,SS,Jeff Squier,Mississippi Valley State,4YR,MS,Y,
2009,14,422,Royals,LHP,Crawford Simmons,Statesboro (Ga.) HS,HS,GA,Y,"$450,000"
2009,14,423,Athletics,RHP,Drew Gagnier,Oregon,4YR,OR,N,
2009,14,424,Rangers,LHP,Chad Bell,Walters State (Tenn.) JC,JC,TN,Y,"$450,000"
2009,14,425,Indians,SS,Kyle Smith,Cal Poly,4YR,CA,Y,
2009,14,426,Diamondbacks,SS,Brent Greer,Western Carolina,4YR,NC,Y,
2009,14,427,Dodgers,SS,Casio Grider,Newberry (S.C.),4YR,SC,Y,
2009,14,428,Marlins,OF,Sequoyah Stonecipher,Grossmont (Calif.) JC,JC,CA,Y,
2009,14,429,Cardinals,OF,Ross Smith,Middle Georgia JC,JC,GA,Y,
2009,14,430,Blue Jays,1B,Lance Durham,Cincinnati,4YR,OH,Y,
2009,14,431,Astros,LHP,David Berner,San Jose State,4YR,CA,Y,
2009,14,432,Twins,LHP,Matt Tone,SUNY Cortland,4YR,NY,Y,
2009,14,433,White Sox,1B,Dan Black,Purdue,4YR,IN,Y,
2009,14,434,Mets,OF,R.J. Harris,Northwood (Texas),4YR,TX,Y,
2009,14,435,Yankees,RHP,Graham Stoneburner,Clemson,4YR,SC,Y,"$675,000"
2009,14,436,Brewers,2B,Mike Brownstein,New Mexico,4YR,NM,Y,
2009,14,437,Phillies,OF,Jake Stewart,"Rocky Mountain HS, Fort Collins, Colo.",HS,CO,N,
2009,14,438,Red Sox,OF,Willie Holmes,Chaffey (Calif.) JC,JC,CA,Y,
2009,14,439,Rays,RHP,Zach Quate,Appalachian State,4YR,NC,Y,
2009,14,440,Cubs,RHP,Danny Keefe,Tampa,4YR,FL,Y,
2009,14,441,Angels,LHP,Sam Selman,"St. Andrew's Episcopal HS, Austin",HS,TX,N,
2009,15,442,Nationals,1B,Corey Davis,"Coffee HS, Douglas, Ga.",HS,GA,N,
2009,15,443,Mariners,LHP,Blake Keitzman,Western Oregon,4YR,OR,N,
2009,15,444,Padres,RHP,Matt Lollis,Riverside (Calif.) JC,JC,CA,Y,"$100,000"
2009,15,445,Pirates,RHP,Peter Bako,Connors State (Okla.) JC,JC,OK,N,
2009,15,446,Orioles,RHP,Garrett Bush,"Stanton College Prep HS, Jacksonville",HS,FL,N,
2009,15,447,Giants,RHP,Kyle Vazquez,Franklin Pierce (N.H.),4YR,NH,Y,
2009,15,448,Braves,C,Bennett Pickar,Eaton (Colo.) HS,HS,CO,N,
2009,15,449,Reds,RHP,Jamie Walczak,Mercyhurst (Pa.),4YR,PA,Y,
2009,15,450,Tigers,RHP,Mark Appel,"Monte Vista HS, Danville, Calif.",HS,CA,N,
2009,15,451,Rockies,RHP,Tyler Gagnon,Diablo Valley (Calif.) JC,JC,CA,Y,
2009,15,452,Royals,SS,Scott Lyons,Arkansas,4YR,AR,Y,
2009,15,453,Athletics,1B,Anthony Aliotti,St. Mary's,4YR,CA,Y,
2009,15,454,Rangers,RHP,Keith Campbell,Everett (Wash.) JC,JC,WA,Y,
2009,15,455,Indians,LHP,Mike Rayl,Palm Beach (Fla.) JC,JC,FL,Y,"$125,000"
2009,15,456,Diamondbacks,SS,David Narodowski,Kansas,4YR,KS,Y,
2009,15,457,Dodgers,3B,Jeff Hunt,"St. Benedict Catholic SS, Cambridge, Ont.",HS,CN,Y,"$125,000"
2009,15,458,Marlins,OF,Chad Cregar,Western Kentucky,4YR,KY,Y,
2009,15,459,Cardinals,1B,David Washington,"University City HS, San Diego",HS,CA,Y,
2009,15,460,Blue Jays,RHP,Drew Hutchison,Lakeland (Fla.) HS,HS,FL,Y,"$400,000"
2009,15,461,Astros,OF,Ryan Humphrey,St. Louis JC-Meramec,JC,MO,Y,
2009,15,462,Twins,OF,Steven Liddle,Vanderbilt,4YR,TN,Y,"$200,000"
2009,15,463,White Sox,RHP,Dane Williams,"Archbishop McCarthy HS, Fort Lauderdale",HS,FL,N,
2009,15,464,Mets,RHP,Casey Schmidt,San Diego,4YR,CA,N,
2009,15,465,Yankees,RHP,Shane Greene,Daytona Beach (Fla.) JC,JC,FL,Y,"$100,000"
2009,15,466,Brewers,LHP,Del Howell,Alabama,4YR,AL,Y,"$260,000"
2009,15,467,Phillies,RHP,Austin Hyatt,Alabama,4YR,AL,Y,
2009,15,468,Red Sox,LHP,Michael Bugary,California,4YR,CA,Y,
2009,15,469,Rays,RHP,Pierce Johnson,"Faith Christian Academy, Arvada, Colo.",HS,CO,N,
2009,15,470,Cubs,OF,Cody Shields,Auburn-Montgomery,4YR,AL,Y,
2009,15,471,Angels,RHP,Mike Nesseth,Nebraska,4YR,NE,N,
2009,16,472,Nationals,SS,Sean Nicol,San Diego,4YR,CA,Y,
2009,16,473,Mariners,OF,Tillman Pugh,Gateway (Ariz.) JC,JC,AZ,N,
2009,16,474,Padres,C,Griffin Benedict,Georgia Southern,4YR,GA,Y,
2009,16,475,Pirates,OF,Matt den Dekker,Florida,4YR,FL,N,
2009,16,476,Orioles,RHP,Ryan Palsha,Diablo Valley (Calif.) JC,JC,CA,Y,"$140,000"
2009,16,477,Giants,SS,Ryan Cavan,UC Santa Barbara,4YR,CA,Y,
2009,16,478,Braves,1B,Riaan Spanjer-Furstenburg,Nova Southeastern (Fla.),4YR,FL,Y,
2009,16,479,Reds,C,Chase Fowler,"South Forsythe HS, Cumming, Ga.",HS,GA,N,
2009,16,480,Tigers,LHP,Kenny Faulk,Kennesaw State,4YR,GA,Y,
2009,16,481,Rockies,3B,Dom Altobelli,Illinois,4YR,IL,Y,
2009,16,482,Royals,LHP,Eric Diaz,New Mexico JC,JC,NM,Y,
2009,16,483,Athletics,C,Josh Leyland,San Dimas (Calif.) HS,HS,CA,Y,
2009,16,484,Rangers,3B,Mike Revell,"Florida HS, Tallahassee, Fla.",HS,FL,N,
2009,16,485,Indians,RHP,Dale Dickerson,Nicholls State,4YR,LA,Y,
2009,16,486,Diamondbacks,LHP,Ryan Robowski,Ohio Dominican,4YR,OH,Y,
2009,16,487,Dodgers,C,Mike Pericht,St. Joseph's (Ind.),4YR,IN,Y,
2009,16,488,Marlins,C,David Peters,Lakewood (Calif.) HS,HS,CA,Y,"$100,000"
2009,16,489,Cardinals,LHP,Daniel Bibona,UC Irvine,4YR,CA,N,
2009,16,490,Blue Jays,RHP,Dave Sever,Saint Louis,4YR,MO,Y,
2009,16,491,Astros,1B,Ronald Sanchez,"Manuela Toro Morice HS, Caguas, P.R.",HS,PR,Y,"$105,000"
2009,16,492,Twins,RHP,Dakota Watts,Cal State Stanislaus,4YR,CA,Y,
2009,16,493,White Sox,2B,Daniel Wagner,Belmont,4YR,TN,Y,
2009,16,494,Mets,OF,Chase Greene,West Boca Raton (Fla.) Community HS,HS,FL,Y,"$125,000"
2009,16,495,Yankees,RHP,Bryan Mitchell,"Rockingham County HS, Hamlet, N.C.",HS,NC,Y,"$800,000"
2009,16,496,Brewers,SS,Scooter Gennett,Sarasota (Fla.) HS,HS,FL,Y,"$260,000"
2009,16,497,Phillies,C,Andrew Susac,"Jesuit HS, Carmichael, Calif.",HS,CA,N,
2009,16,498,Red Sox,RHP,Luke Bard,Charlotte Christian HS,HS,NC,N,
2009,16,499,Rays,2B,Tyler Bortnick,Coastal Carolina,4YR,SC,Y,
2009,16,500,Cubs,OF,Keenyn Walker,"Judge Memorial HS, Salt Lake City",HS,UT,N,
2009,16,501,Angels,RHP,Andrew Del Colle,"Newark Academy, Livingston, N.J.",HS,NJ,N,
2009,17,502,Nationals,LHP,Chad Jenkins,Cecil (Md.) JC,JC,MD,Y,
2009,17,503,Mariners,2B,Joe Terry,Cerritos (Calif.) JC,JC,CA,N,
2009,17,504,Padres,RHP,Jorge Reyes,Oregon State,4YR,OR,Y,"$200,000"
2009,17,505,Pirates,RHP,Jordan Cooper,"Central HS, Shelbyville, Tenn.",HS,TN,N,
2009,17,506,Orioles,RHP,Jeff Walters,Georgia,4YR,GA,N,
2009,17,507,Giants,LHP,Chris Gloor,Quinnipiac,4YR,CT,Y,
2009,17,508,Braves,C,Jace Whitmer,Kennesaw State,4YR,GA,Y,
2009,17,509,Reds,SS,Deven Marrero,"American Heritage HS, Plantation, Fla.",HS,FL,N,
2009,17,510,Tigers,RHP,Nate Newman,Pepperdine,4YR,CA,Y,
2009,17,511,Rockies,LHP,Josh Hungerman,Cleveland State,4YR,OH,Y,
2009,17,512,Royals,2B,Ben Tschepikow,Arkansas,4YR,AR,Y,
2009,17,513,Athletics,OF,Pat Stover,Rocklin (Calif.) HS,HS,CA,N,
2009,17,514,Rangers,LHP,Paul Strong,"Marina HS, Huntington Beach, Calif.",HS,CA,Y,"$300,000"
2009,17,515,Indians,OF,Casey Frawley,Stetson,4YR,FL,Y,
2009,17,516,Diamondbacks,RHP,Andrew Wolcott,Duke,4YR,NC,Y,
2009,17,517,Dodgers,RHP,Steve Ames,Gonzaga,4YR,WA,Y,
2009,17,518,Marlins,OF,Brent Keys,Simi Valley (Calif.) HS,HS,CA,Y,
2009,17,519,Cardinals,1B,Jonathan Rodriguez,Manatee (Fla.) JC,JC,FL,Y,
2009,17,520,Blue Jays,RHP,Steve Turnbull,Iowa,4YR,IA,Y,
2009,17,521,Astros,RHP,Justin Harper,Oklahoma City,4YR,OK,Y,
2009,17,522,Twins,C,Nick Tindall,O'Fallon (Ill.) HS,HS,IL,Y,
2009,17,523,White Sox,OF,Brian Goodwin,Rocky Mount (N.C.) HS,HS,NC,N,
2009,17,524,Mets,OF,Alex Gregory,Radford,4YR,VA,Y,
2009,17,525,Yankees,RHP,Chad Thompson,"El Toro HS, Lake Forest, Calif.",HS,CA,N,
2009,17,526,Brewers,RHP,Tyler Cravy,Napa Valley (Calif.) JC,JC,CA,Y,
2009,17,527,Phillies,OF,Mike Dabbs,Oklahoma State,4YR,OK,Y,
2009,17,528,Red Sox,LHP,Kraig Sitton,Oregon State,4YR,OR,N,
2009,17,529,Rays,OF,Alex Diaz,"Puerto Rico Baseball Academy, Gurabo, P.R.",HS,PR,Y,
2009,17,530,Cubs,RHP,B.J. Dail,Mount Olive (N.C.),4YR,NC,N,
2009,17,531,Angels,C,Jeremy Gillan,Jacksonville,4YR,FL,Y,
2009,18,532,Nationals,SS,Marcus Stroman,"Patchogue-Medford HS, Medford, N.Y.",HS,NY,N,
2009,18,533,Mariners,LHP,Anthony Vasquez,Southern California,4YR,CA,Y,
2009,18,534,Padres,RHP,Shuhei Fujiya,Northern Iowa,4YR,IA,N,
2009,18,535,Pirates,RHP,Ryan Beckman,Grayson County (Texas) JC,JC,TX,Y,
2009,18,536,Orioles,LHP,Jarret Martin,Bakersfield (Calif.) JC,JC,CA,Y,"$250,000"
2009,18,537,Giants,C,Jonathan Walsh,Coppell (Texas) HS,HS,TX,N,
2009,18,538,Braves,3B,Jakob Dalfonso,Middle Georgia JC,JC,GA,Y,
2009,18,539,Reds,SS,Stephen Perez,"Gulliver Prep HS, Miami",HS,FL,N,
2009,18,540,Tigers,C,Eric Roof,Michigan State,4YR,MI,Y,
2009,18,541,Rockies,RHP,Ricky Testa,Lamar,4YR,TX,Y,
2009,18,542,Royals,LHP,Brendan Lafferty,UCLA,4YR,CA,Y,
2009,18,543,Athletics,LHP,Max Peterson,San Jose State,4YR,CA,Y,
2009,18,544,Rangers,RHP,Mike Schaaf,"Hill HS, Saginaw, Mich.",HS,MI,N,
2009,18,545,Indians,C,Dwight Childs,Arizona,4YR,AZ,Y,
2009,18,546,Diamondbacks,C,Roidany Aguila,"Colegio Nuestra Senora de la Providencia HS, Rio Piedras, P.R.",HS,PR,Y,
2009,18,547,Dodgers,LHP,Greg Wilborn,Louisiana-Lafayette,4YR,LA,Y,
2009,18,548,Marlins,LHP,Brett Bukvich,Mississippi,4YR,MS,Y,
2009,18,549,Cardinals,C,Anthony Garcia,"San Juan Educational HS, San Juan, P.R.",HS,PR,Y,
2009,18,550,Blue Jays,RHP,Daniel Webb,Northwest Florida State JC,JC,FL,Y,"$450,000"
2009,18,551,Astros,RHP,J.B. MacDonald,Boston College,4YR,MA,Y,
2009,18,552,Twins,SS,Beau Stoker,"Bishop Ward HS, Kansas City, Kan.",HS,KS,N,
2009,18,553,White Sox,RHP,Phil Negus,Wake Forest,4YR,NC,Y,
2009,18,554,Mets,OF,Cody Holliday,Wilmington (Del.),4YR,DE,Y,
2009,18,555,Yankees,C,Hector Rabago,Southern California,4YR,CA,Y,
2009,18,556,Brewers,LHP,Caleb Thielbar,South Dakota State,4YR,SD,Y,
2009,18,557,Phillies,OF,Carl Uhl,UC Riverside,4YR,CA,Y,
2009,18,558,Red Sox,RHP,Renny Parthemore,"Cedar Cliff HS, Camp Hill, Pa.",HS,PA,Y,"$150,000"
2009,18,559,Rays,LHP,Jacob Partridge,"Rogers HS, Spokane, Wash.",HS,WA,Y,
2009,18,560,Cubs,C,Matt Williams,Duke,4YR,NC,Y,
2009,18,561,Angels,1B,Jamie Mallard,Hillsborough (Fla.) JC,JC,FL,Y,"$100,000"
2009,19,562,Nationals,RHP,Frank Corolla,Houston,4YR,TX,N,
2009,19,563,Mariners,RHP,Eric Thomas,Bethune-Cookman,4YR,FL,Y,
2009,19,564,Padres,SS,Chris Tremblay,Kent State,4YR,OH,Y,
2009,19,565,Pirates,RHP,Josh Urban,Dripping Springs (Texas) HS,HS,TX,N,
2009,19,566,Orioles,OF,Kipp Schutz,Indiana,4YR,IN,Y,
2009,19,567,Giants,RHP,Jason Walls,Troy,4YR,AL,Y,
