Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2016,9,275,Giants,LHP,Caleb Baragar,Indiana,4YR,IN,Y,"$20,000"
2016,9,276,Angels,C,Michael Barash,Texas A&M,4YR,TX,Y,"$20,000"
2016,9,277,Astros,LHP,Ryan Hartman,Tennessee Wesleyan,4YR,TN,Y,"$10,000"
2016,9,278,Yankees,1B,Tim Lynch,Southern Mississippi,4YR,MS,Y,"$10,000"
2016,9,279,Rangers,RHP,Hever Bueno,Arizona State,4YR,AZ,Y,"$164,300"
2016,9,280,Mets,RHP,Colin Holderman,Heartland (Ill.) JC,JC,IL,Y,"$400,000"
2016,9,281,Dodgers,RHP,Tony Gonsolin,St. Mary's,4YR,CA,Y,"$2,500"
2016,9,282,Blue Jays,RHP,Nick Hartman,Old Dominion,4YR,VA,Y,"$163,100"
2016,9,283,Royals,RHP,Walker Sheller,Stetson,4YR,FL,Y,"$115,000"
2016,9,284,Cubs,RHP,Duncan Robinson,Dartmouth,4YR,NH,Y,"$30,000"
2016,9,285,Pirates,OF,Clark Eagan,Arkansas,4YR,AR,Y,"$160,000"
2016,9,286,Cardinals,OF,Matt Fiedler,Minnesota,4YR,MN,Y,"$100,000"
2016,10,287,Phillies,RHP,Julian Garcia,Metro State (Colo.),4YR,CO,Y,"$80,000"
2016,10,288,Reds,RHP,Lucas Benenati,Kansas State,4YR,KS,Y,"$5,000"
2016,10,289,Braves,SS,Marcus Mooney,South Carolina,4YR,SC,Y,"$5,000"
2016,10,290,Rockies,OF,Vince Fernandez,UC Riverside,4YR,CA,Y,"$160,100"
2016,10,291,Brewers,LHP,Blake Fox,Rice,4YR,TX,Y,"$10,000"
2016,10,292,Athletics,RHP,Mitchell Jordan,Stetson,4YR,FL,Y,"$200,000"
2016,10,293,Marlins,LHP,Dylan Lee,Fresno State,4YR,CA,Y,"$10,000"
2016,10,294,Padres,2B,Boomer White,Texas A&M,4YR,TX,Y,"$30,000"
2016,10,295,Tigers,OF,Sam Machonis,Florida Southern,4YR,FL,Y,"$25,000"
2016,10,296,White Sox,3B,Zach Remillard,Coastal Carolina,4YR,SC,Y,"$10,000"
2016,10,297,Mariners,3B,David Greer,Arizona State,4YR,AZ,Y,"$135,000"
2016,10,298,Red Sox,SS,Santiago Espinal,Miami-Dade JC,JC,FL,Y,"$50,000"
2016,10,299,Diamondbacks,OF,Stephen Smith,Texas Tech,4YR,TX,Y,"$156,000"
2016,10,300,Rays,RHP,Spencer Jones,Washington,4YR,WA,Y,"$7,500"
2016,10,301,Orioles,RHP,Cody Dube,Keene State (N.H.),4YR,NH,Y,"$5,000"
2016,10,302,Indians,SS,Samad Taylor,Corona (Calif.) HS,HS,CA,Y,"$125,000"
2016,10,303,Twins,SS,Brandon Lopez,Miami,4YR,FL,Y,"$30,000"
2016,10,304,Nationals,SS,Paul Panaccione,Grand Canyon (Ariz.),4YR,AZ,Y,"$10,000"
2016,10,305,Giants,LHP,Alex Bostic,Clemson,4YR,SC,Y,"$156,600"
2016,10,306,Angels,RHP,Andrew Vinson,Texas A&M,4YR,TX,Y,"$10,000"
2016,10,307,Astros,RHP,Dustin Hunt,Northeastern,4YR,MA,Y,"$130,000"
2016,10,308,Yankees,LHP,Trevor Lane,Illinois-Chicago,4YR,IL,Y,"$10,000"
2016,10,309,Rangers,OF,Josh Merrigan,Georgia-Gwinnett,4YR,GA,Y,"$5,000"
2016,10,310,Mets,OF,Gene Cone,South Carolina,4YR,SC,Y,"$150,000"
2016,10,311,Dodgers,SS,Kevin Lachance,Maryland-Baltimore County,4YR,MD,Y,"$2,500"
2016,10,312,Blue Jays,LHP,Kirby Snead,Florida,4YR,FL,Y,"$125,000"
2016,10,313,Royals,LHP,Richard Lovelady,Kennesaw State,4YR,GA,Y,"$100,000"
2016,10,314,Cubs,RHP,Dakota Mekkes,Michigan State,4YR,MI,Y,"$275,000"
2016,10,315,Pirates,RHP,Matt Anderson,Morehead State,4YR,KY,Y,"$10,000"
2016,10,316,Cardinals,3B,Danny Hudzina,Western Kentucky,4YR,KY,Y,"$3,000"
2016,11,317,Phillies,OF,Josh Stephen,"Mater Dei HS, Santa Ana, Calif.",HS,CA,Y,"$600,000"
2016,11,318,Reds,RHP,Joel Kuhnel,Texas-Arlington,4YR,TX,Y,"$125,000"
2016,11,319,Braves,RHP,Matt Rowland,"Pope HS, Marietta, Ga.",HS,GA,Y,"$400,000"
2016,11,320,Rockies,RHP,Bryan Baker,North Florida,4YR,FL,Y,"$100,000"
2016,11,321,Brewers,3B,Chad McClanahan,"Brophy Prep, Phoenix",HS,AZ,Y,"$1,200,000"
2016,11,322,Athletics,SS,Eli White,Clemson,4YR,SC,Y,"$100,000"
2016,11,323,Marlins,RHP,Chad Smith,Mississippi,4YR,MS,Y,"$100,000"
2016,11,324,Padres,OF,Tre Carter,Soddy-Daisy (Tenn.) HS,HS,TN,Y,"$100,000"
2016,11,325,Tigers,RHP,Zac Houston,Mississippi State,4YR,MS,Y,"$190,000"
2016,11,326,White Sox,RHP,Ian Hamilton,Washington State,4YR,WA,Y,"$101,800"
2016,11,327,Mariners,RHP,Michael Koval,Cal Poly Pomona,4YR,CA,Y,"$100,000"
2016,11,328,Red Sox,SS,Nick Quintana,"Arbor View HS, Las Vegas",HS,NV,N,
2016,11,329,Diamondbacks,RHP,Jake Polancic,"Yale SS, Abbotsford, B.C.",HS,CN,Y,"$100,000"
2016,11,330,Rays,LHP,Zack Thompson,"Wapahani HS, Selma, Ind.",HS,IN,N,
2016,11,331,Orioles,LHP,Zach Muckenhirn,North Dakota,4YR,ND,Y,"$100,000"
2016,11,332,Indians,OF,Andrew Calica,UC Santa Barbara,4YR,CA,Y,"$100,000"
2016,11,333,Twins,RHP,Tyler Benninghoff,"Rockhurst HS, Kansas City, Mo.",HS,MO,Y,"$600,000"
2016,11,334,Nationals,OF,Armond Upshaw,Pensacola State (Fla.) JC,JC,FL,Y,"$400,000"
2016,11,335,Giants,C,Jason Delay,Vanderbilt,4YR,TN,N,
2016,11,336,Angels,OF,Brennon Lund,Brigham Young,4YR,UT,Y,"$100,000"
2016,11,337,Astros,RHP,Chad Donato,West Virginia,4YR,WV,Y,"$100,000"
2016,11,338,Yankees,LHP,Connor Jones,Georgia,4YR,GA,Y,"$100,000"
2016,11,339,Rangers,RHP,Joe Barlow,Salt Lake JC,JC,UT,Y,"$85,000"
2016,11,340,Mets,RHP,Cameron Planck,"Rowan County HS, Morehead, Ky.",HS,KY,Y,"$1,000,001"
2016,11,341,Dodgers,RHP,A.J. Alexy,"Twin Valley HS, Elverson, Pa.",HS,PA,Y,"$597,500"
2016,11,342,Blue Jays,LHP,Travis Hosterman,"Hagerty HS, Oviedo, Fla.",HS,FL,Y,"$400,000"
2016,11,343,Royals,OF,Vance Vizcaino,Stetson,4YR,FL,Y,"$105,000"
2016,11,344,Cubs,RHP,Michael Rucker,Brigham Young,4YR,UT,Y,"$180,000"
2016,11,345,Pirates,RHP,Max Kranick,"Valley View HS, Archbald, Pa.",HS,PA,Y,"$300,000"
2016,11,346,Cardinals,LHP,John Kilichowski,Vanderbilt,4YR,TN,Y,"$200,000"
2016,12,347,Phillies,RHP,Justin Miller,"Central HS, Fresno",HS,CA,Y,"$100,000"
2016,12,348,Reds,C,Cassidy Brown,Loyola Marymount,4YR,CA,Y,"$120,000"
2016,12,349,Braves,RHP,Brandon S. White,Lander (S.C.),4YR,SC,Y,"$100,000"
2016,12,350,Rockies,RHP,Brandon Gold,Georgia Tech,4YR,GA,Y,"$100,000"
2016,12,351,Brewers,SS,Trever Morrison,Oregon State,4YR,OR,Y,"$110,000"
2016,12,352,Athletics,OF,Luke Persico,UCLA,4YR,CA,Y,"$100,000"
2016,12,353,Marlins,RHP,Michael King,Boston College,4YR,MA,Y,"$100,000"
2016,12,354,Padres,RHP,Jamie Sara,"West Potomac HS, Alexandria, Va.",HS,VA,N,
2016,12,355,Tigers,OF,Danny Woodrow,Creighton,4YR,NE,Y,"$150,000"
2016,12,356,White Sox,SS,Mitch Roman,Wright State,4YR,OH,Y,"$88,000"
2016,12,357,Mariners,LHP,Tim Viehoff,Southern New Hampshire,4YR,NH,Y,"$5,000"
2016,12,358,Red Sox,RHP,Matthew Gorst,Georgia Tech,4YR,GA,Y,"$115,000"
2016,12,359,Diamondbacks,C,Gavin Stupienski,UNC Wilmington,4YR,NC,Y,"$50,000"
2016,12,360,Rays,RHP,Brandon Lawson,South Florida,4YR,FL,Y,"$100,000"
2016,12,361,Orioles,LHP,Max Knutson,Nebraska,4YR,NE,Y,"$100,000"
2016,12,362,Indians,RHP,Zach Plesac,Ball State,4YR,IN,Y,"$100,000"
2016,12,363,Twins,OF,Zach Featherstone,Tallahassee (Fla.) JC,JC,FL,Y,"$100,000"
2016,12,364,Nationals,LHP,Hayden Howard,Texas Tech,4YR,TX,Y,"$100,000"
2016,12,365,Giants,1B,Ryan Kirby,San Diego,4YR,CA,Y,"$100,000"
2016,12,366,Angels,LHP,Bo Tucker,Georgia,HS,GA,Y,"$100,000"
2016,12,367,Astros,LHP,Carmen Benedetti,Michigan,4YR,MI,Y,"$100,000"
2016,12,368,Yankees,RHP,Taylor Widener,South Carolina,4YR,SC,Y,"$100,000"
2016,12,369,Rangers,C,Alex Kowalczyk,Pittsburgh,4YR,NC,Y,"$5,000"
2016,12,370,Mets,RHP,Matt Cleveland,Windsor (Conn.) HS,HS,CT,Y,"$300,000"
2016,12,371,Dodgers,RHP,Graham Ashcraft,Huntsville (Ala.) HS,HS,AL,N,
2016,12,372,Blue Jays,C,Ridge Smith,Austin Peay State,4YR,TN,Y,"$80,000"
2016,12,373,Royals,RHP,Jeremy Gwinn,Colby (Kan.) JC,JC,KS,Y,"$100,000"
2016,12,374,Cubs,RHP,Trey Cobb,Oklahoma State,4YR,OK,N,
2016,12,375,Pirates,C,Arden Pabst,Georgia Tech,4YR,GA,Y,"$75,000"
2016,12,376,Cardinals,SS,Brady Whalen,"Union HS, Camas, Wash.",HS,WA,Y,"$475,000"
2016,13,377,Phillies,RHP,Andrew Brown,"Granite Hills HS, El Cajon, Calif.",HS,CA,Y,"$100,000"
2016,13,378,Reds,RHP,Ryan Olson,Cal Poly Pomona,4YR,CA,Y,"$250,000"
2016,13,379,Braves,RHP,Brandon T. White,Davenport (Mich.),4YR,MI,Y,"$85,000"
2016,13,380,Rockies,SS,Taylor Snyder,Colorado State-Pueblo,4YR,CO,Y,"$50,000"
2016,13,381,Brewers,RHP,Thomas Jankins,Quinnipiac,4YR,CT,Y,"$100,000"
2016,13,382,Athletics,2B,Nate Mondou,Wake Forest,4YR,NC,Y,"$100,000"
2016,13,383,Marlins,RHP,Nick Eicholtz,Alabama,4YR,AL,N,
2016,13,384,Padres,RHP,Joe Galindo,New Mexico State,4YR,NM,Y,"$100,000"
2016,13,385,Tigers,C,Brady Policelli,Towson,4YR,MD,Y,"$75,000"
2016,13,386,White Sox,C,Michael Hickman,Chipola (Fla.) JC,JC,FL,Y,"$100,000"
2016,13,387,Mariners,RHP,Reggie McClain,Missouri,4YR,MO,Y,"$5,000"
2016,13,388,Red Sox,RHP,Brady Bramlett,Mississippi,4YR,MS,N,
2016,13,389,Diamondbacks,2B,Manny Jefferson,Pepperdine,4YR,CA,Y,"$100,000"
2016,13,390,Rays,1B,Nate Lowe,Mississippi State,4YR,MS,Y,"$100,000"
2016,13,391,Orioles,LHP,Brandon Bonilla,Hawaii Pacific,4YR,HI,Y,
2016,13,392,Indians,C,Gavin Collins,Mississippi State,4YR,MS,Y,"$100,000"
2016,13,393,Twins,RHP,Ryan Mason,California,4YR,CA,Y,"$5,000"
2016,13,394,Nationals,1B,Conner Simonetti,Kent State,4YR,OH,Y,"$40,000"
2016,13,395,Giants,OF,Jose Layer,"Angel David HS, San Juan, P.R.",HS,PR,Y,"$150,000"
2016,13,396,Angels,RHP,Anthony Molina,"West Broward HS, Hollywood, Fla.",HS,FL,N,
2016,13,397,Astros,2B,Ryne Birk,Texas A&M,4YR,TX,Y,"$100,000"
2016,13,398,Yankees,RHP,Brian Trieglaff,Texas Christian,4YR,TX,Y,"$100,000"
2016,13,399,Rangers,SS,Jonah McReynolds,Patrick Henry (Va.) JC,JC,VA,Y,"$100,000"
2016,13,400,Mets,C,Dan Rizzie,Xavier,4YR,OH,Y,"$50,000"
2016,13,401,Dodgers,OF,Cody Thomas,Oklahoma,4YR,OK,Y,"$297,500"
2016,13,402,Blue Jays,RHP,Chris Lincoln,"Rancho Verde HS, Moreno Valley, Calif.",HS,CA,N,
2016,13,403,Royals,2B,Logan Gray,Austin Peay State,4YR,TN,Y,"$100,000"
2016,13,404,Cubs,LHP,Wyatt Short,Mississippi,4YR,MS,Y,"$50,000"
2016,13,405,Pirates,RHP,John Pomeroy,Oregon State,4YR,OR,Y,"$100,000"
2016,13,406,Cardinals,OF,Shane Billings,Wingate (N.C.),4YR,NC,Y,"$50,000"
2016,14,407,Phillies,1B,Darick Hall,Dallas Baptist,4YR,TX,Y,"$95,000"
2016,14,408,Reds,LHP,Jesse Adams,Boston College,4YR,MA,Y,"$5,000"
2016,14,409,Braves,1B,Ramon Osuna,Walters State (Tenn.) JC,JC,TN,Y,"$100,000"
2016,14,410,Rockies,RHP,Matt Dennis,Bradley,4YR,IL,Y,"$100,000"
2016,14,411,Brewers,C,Gabriel Garcia,Broward (Fla.) JC,JC,FL,Y,"$150,000"
2016,14,412,Athletics,RHP,Nolan Blackwood,Memphis,4YR,TN,Y,"$90,000"
2016,14,413,Marlins,RHP,Michael Mertz,Oklahoma State,4YR,TX,Y,"$100,000"
2016,14,414,Padres,LHP,Jared Poche',Louisiana State,4YR,LA,N,
2016,14,415,Tigers,C,Austin Athmann,Minnesota,4YR,MN,Y,"$100,000"
2016,14,416,White Sox,RHP,Bryan Saucedo,Davenport (Mich.),4YR,MI,Y,"$100,000"
2016,14,417,Mariners,RHP,Kyle Davis,Southern California,4YR,CA,Y,"$5,000"
2016,14,418,Red Sox,LHP,Robby Sexton,Wright State,4YR,OH,Y,"$100,000"
2016,14,419,Diamondbacks,LHP,Colin Poche,Dallas Baptist,4YR,TX,Y,"$100,000"
2016,14,420,Rays,2B,Miles Mastrobuoni,Nevada,4YR,NV,Y,"$100,000"
2016,14,421,Orioles,RHP,Ruben Garcia,Eastern Florida State JC,JC,FL,Y,"$100,000"
2016,14,422,Indians,OF,Mitch Longo,Ohio,4YR,OH,Y,"$100,000"
2016,14,423,Twins,SS,Andre Jernigan,Xavier,4YR,OH,Y,"$30,000"
2016,14,424,Nationals,RHP,Kyle Simonds,Texas A&M,4YR,TX,Y,"$1,000"
2016,14,425,Giants,LHP,Conner Menez,The Master's (Calif.),4YR,CA,Y,"$75,000"
2016,14,426,Angels,OF,Francisco Del Valle,"Puerto Rico Baseball Academy, Gurabo, P.R.",HS,PR,Y,"$100,000"
2016,14,427,Astros,RHP,Carson LaRue,Cowley County (Kan.) JC,JC,KS,Y,"$100,000"
2016,14,428,Yankees,OF,Jordan Scott,"IMG Academy, Bradenton, Fla.",HS,FL,Y,"$100,000"
2016,14,429,Rangers,RHP,Derek Heffel,Madison (Wis.) JC,JC,WI,Y,"$100,000"
2016,14,430,Mets,RHP,Christian James,"East Lake HS, Tarpon Springs, Fla.",HS,FL,Y,"$100,000"
2016,14,431,Dodgers,RHP,Dean Kremer,Nevada-Las Vegas,4YR,NV,Y,"$147,500"
2016,14,432,Blue Jays,RHP,Chris Hall,Elon,4YR,NC,Y,"$70,000"
2016,14,433,Royals,RHP,David McKay,Florida Atlantic,4YR,FL,Y,"$100,000"
2016,14,434,Cubs,RHP,Parker Dunshee,Wake Forest,4YR,NC,N,
2016,14,435,Pirates,C,Hagen Owenby,East Tennessee State,4YR,TN,N,
2016,14,436,Cardinals,OF,Vince Jackson,Tennessee,4YR,TN,Y,"$3,000"
2016,15,437,Phillies,1B,Alex Wojciechowski,Minnesota-Duluth,4YR,MN,Y,
2016,15,438,Reds,RHP,Jesse Stallings,Louisiana State,4YR,LA,Y,"$150,000"
2016,15,439,Braves,RHP,Zach Becherer,Rend Lake (Ill.) JC,JC,IL,Y,"$175,000"
2016,15,440,Rockies,RHP,Justin Valdespina,Southern New Hampshire,4YR,NH,Y,"$75,000"
2016,15,441,Brewers,RHP,Scott Serigstad,Cal State Fullerton,4YR,CA,Y,"$100,000"
2016,15,442,Athletics,LHP,Ty Damron,Texas Tech,4YR,TX,Y,"$120,000"
2016,15,443,Marlins,SS,James Nelson,Cisco (Texas) JC,JC,TX,Y,"$75,000"
2016,15,444,Padres,OF,Jack Suwinski,"Taft HS, Chicago",HS,IL,Y,"$550,000"
2016,15,445,Tigers,RHP,John Schreiber,Northwestern Ohio,4YR,OH,Y,"$6,000"
2016,15,446,White Sox,RHP,Jake Elliott,Oklahoma,4YR,OK,Y,"$100,000"
2016,15,447,Mariners,LHP,Danny Garcia,Miami,4YR,FL,Y,"$100,000"
2016,15,448,Red Sox,SS,Michael Wilson,Colonia (N.J.) HS,HS,NJ,N,
2016,15,449,Diamondbacks,RHP,Tyler Keele,Morehead State,4YR,KY,Y,"$2,500"
2016,15,450,Rays,LHP,Dalton Moats,Delta State (Miss.),4YR,MS,Y,"$50,000"
2016,15,451,Orioles,RHP,Nick Jobst,South Carolina-Aiken,4YR,SC,Y,"$100,000"
2016,15,452,Indians,C,Zack Smith,"Eastern Wayne HS, Goldsboro, N.C.",HS,NC,N,
2016,15,453,Twins,RHP,Tyler Wells,Cal State San Bernardino,4YR,CA,Y,"$90,000"
2016,15,454,Nationals,LHP,Ryan Williamson,North Carolina State,4YR,NC,Y,"$100,000"
2016,15,455,Giants,RHP,D.J. Myers,Nevada-Las Vegas,4YR,NV,Y,"$60,000"
2016,15,456,Angels,RHP,Mike Kaelin,Buffalo,4YR,NY,Y,"$100,000"
2016,15,457,Astros,SS,Alex DeGoti,Barry (Fla.),4YR,FL,Y,"$2,000"
2016,15,458,Yankees,LHP,Tony Hernandez,Monroe (N.Y.) JC,JC,NY,Y,"$100,000"
2016,15,459,Rangers,OF,Kobie Taylor,Portsmouth (N.H.) HS,HS,NH,Y,"$350,000"
2016,15,460,Mets,OF,Jacob Zanon,Lewis-Clark State (Idaho),4YR,ID,Y,"$100,000"
2016,15,461,Dodgers,OF,Brayan Morales,Hillsborough (Fla.) JC,JC,FL,Y,"$122,500"
2016,15,462,Blue Jays,RHP,Josh Winckowski,Estero (Fla.) HS,HS,FL,Y,"$125,000"
2016,15,463,Royals,LHP,Mike Messier,Bellarmine (Ky.),4YR,KY,Y,"$25,000"
2016,15,464,Cubs,RHP,Jed Carter,Auburn-Montgomery (Ala.),4YR,AL,Y,"$100,000"
2016,15,465,Pirates,RHP,Danny Beddes,Utah Valley,4YR,UT,Y,"$5,000"
2016,15,466,Cardinals,2B,J.R. Davis,Oklahoma State,4YR,OK,Y,"$100,000"
2016,16,467,Phillies,C,Brett Barbier,Cal Poly,4YR,CA,Y,"$100,000"
2016,16,468,Reds,OF,Mauro Conde,"Cupeyville School, San Juan, P.R.",HS,PR,Y,"$100,000"
2016,16,469,Braves,3B,Josh Anthony,Western Oklahoma State JC,JC,OK,N,
2016,16,470,Rockies,C,Will Haynie,Alabama,4YR,AL,Y,"$100,000"
2016,16,471,Brewers,RHP,Louie Crow,Buena Park (Calif.) HS,HS,CA,N,
2016,16,472,Athletics,OF,Anthony Churlin,"Island Coast HS, Cape Coral, Fla.",HS,FL,Y,"$175,000"
2016,16,473,Marlins,RHP,Dustin Beggs,Kentucky,4YR,KY,Y,"$10,000"
2016,16,474,Padres,C,Chris Mattison,Southeastern (Fla.),4YR,FL,Y,"$80,000"
2016,16,475,Tigers,2B,Will Savage,Columbia,4YR,NY,Y,"$75,000"
2016,16,476,White Sox,RHP,Ben Wright,Nevada-Las Vegas,4YR,NV,Y,"$10,000"
2016,16,477,Mariners,C,Lyle Lin,"JSerra HS, San Juan Capistrano, Calif.",HS,CA,N,
2016,16,478,Red Sox,C,Alberto Schmidt,"San Angel David HS, San Juan, P.R.",HS,PR,Y,"$100,000"
2016,16,479,Diamondbacks,RHP,Nick Blackburn,Illinois,4YR,IL,Y,
2016,16,480,Rays,C,Dominic Miroglio,San Francisco,4YR,CA,N,
2016,16,481,Orioles,LHP,Willie Rios,Florida Southwestern JC,JC,FL,Y,"$107,300"
2016,16,482,Indians,LHP,Ben Krauth,Kansas,4YR,KS,Y,
2016,16,483,Twins,RHP,Tyler Beardsley,Sacramento State,4YR,CA,Y,
2016,16,484,Nationals,RHP,Phil Morse,Shenandoah (Va.),4YR,VA,Y,
2016,16,485,Giants,LHP,Chris Falwell,Texas A&M-Corpus Christi,4YR,TX,Y,"$100,000"
2016,16,486,Angels,SS,Keith Grieshaber,Jefferson (Mo.) JC,JC,MO,Y,"$100,000"
2016,16,487,Astros,OF,Spencer Johnson,Missouri State,4YR,MO,Y,
2016,16,488,Yankees,RHP,Zach Linginfelter,"Sevier County HS, Sevierville, Tenn.",HS,TN,N,
2016,16,489,Rangers,RHP,Scott Engler,Cowley County (Kan.) JC,JC,KS,Y,"$125,000"
2016,16,490,Mets,RHP,Trent Johnson,Santa Fe (Fla.) JC,JC,FL,Y,"$80,000"
2016,16,491,Dodgers,OF,Darien Tubbs,Memphis,4YR,TN,Y,"$100,000"
2016,16,492,Blue Jays,RHP,Dominic Taccolini,Arkansas,4YR,AR,N,
2016,16,493,Royals,OF,Nick Heath,Northwestern State,4YR,LA,Y,"$100,000"
2016,16,494,Cubs,RHP,Holden Cammack,Oral Roberts,4YR,OK,Y,
2016,16,495,Pirates,OF,Matt Diorio,Central Florida,4YR,FL,Y,"$100,000"
2016,16,496,Cardinals,C,Tyler Lancaster,Spartanburg Methodist (S.C.) JC,JC,SC,Y,
2016,17,497,Phillies,3B,Danny Zardon,Nova Southeastern (Fla.),4YR,FL,Y,"$80,000"
2016,17,498,Reds,RHP,Mitchell Traver,Texas Christian,4YR,TX,N,
2016,17,499,Braves,RHP,Devan Watts,Tusculum (Tenn.),4YR,TN,Y,"$60,000"
2016,17,500,Rockies,RHP,Mike Bunal,Binghamton,4YR,NY,Y,
2016,17,501,Brewers,3B,Weston Wilson,Clemson,4YR,SC,Y,"$80,000"
2016,17,502,Athletics,RHP,Seth Martinez,Arizona State,4YR,AZ,Y,"$70,000"
2016,17,503,Marlins,RHP,Brent Wheatley,Southern California,4YR,CA,Y,
2016,17,504,Padres,SS,Chris Baker,Washington,4YR,WA,Y,"$100,000"
2016,17,505,Tigers,RHP,Brandyn Sittinger,Ashland (Ohio),4YR,OH,Y,
2016,17,506,White Sox,RHP,Brad Haymes,Gardner-Webb,4YR,NC,Y,
2016,17,507,Mariners,OF,Dimas Ojeda,McLennan (Texas) JC,JC,TX,Y,"$100,000"
2016,17,508,Red Sox,C,Nick Sciortino,Boston College,4YR,MA,Y,"$80,000"
2016,17,509,Diamondbacks,RHP,Jake Winston,Southern Mississippi,4YR,MS,Y,
2016,17,510,Rays,RHP,Wyatt Mills,Gonzaga,4YR,WA,N,
2016,17,511,Orioles,LHP,Tyler Blohm,"Arhcbiship Spalding HS, Severn, Md.",HS,MD,N,
2016,17,512,Indians,OF,Trenton Brooks,Nevada,4YR,NV,Y,"$100,000"
2016,17,513,Twins,C,Kidany Salva,"Klein Forest HS, Houston",HS,TX,Y,"$70,000"
2016,17,514,Nationals,SS,Tyler Beckwith,Richmond,4YR,VA,Y,
2016,17,515,Giants,RHP,Reagan Bazar,Louisiana-Lafayette,4YR,LA,Y,"$100,000"
2016,17,516,Angels,OF,Zach Gibbons,Arizona,4YR,AZ,Y,
2016,17,517,Astros,RHP,Brian Howard,Texas Christian,4YR,TX,N,
2016,17,518,Yankees,3B,Mandy Alvarez,Eastern Kentucky,4YR,KY,Y,
2016,17,519,Rangers,RHP,Reid Anderson,Millersville (Pa.),4YR,PA,Y,"$70,000"
2016,17,520,Mets,3B,Jay Jabs,Franklin Pierce (N.H.),4YR,NH,Y,
2016,17,521,Dodgers,2B,Dillon Persinger,Golden West (Calif.) JC,JC,CA,N,
2016,17,522,Blue Jays,OF,Clayton Keyes,"Bishop Carroll HS, Calgary",HS,CN,N,
2016,17,523,Royals,RHP,Dillon Drabble,Seminole State (Okla.) JC,JC,OK,Y,"$100,000"
2016,17,524,Cubs,SS,Zack Short,Sacred Heart,4YR,CT,Y,"$80,000"
2016,17,525,Pirates,RHP,Matt Frawley,Purdue,4YR,IN,Y,"$60,000"
2016,17,526,Cardinals,RHP,Matt Ellis,UC Riverside,4YR,CA,N,
2016,18,527,Phillies,RHP,Jake Kelzer,Indiana,4YR,IN,Y,"$100,000"
2016,18,528,Reds,OF,J.C. Flowers,"Trinity Christian Academy, Jacksonville",HS,FL,N,
2016,18,529,Braves,LHP,Zach Rice,North Carolina,4YR,NC,Y,"$100,000"
2016,18,530,Rockies,1B,Hunter Melton,Texas A&M,4YR,TX,Y,
2016,18,531,Brewers,C,Cooper Hummel,Portland,4YR,OR,Y,"$98,500"
2016,18,532,Athletics,C,Skyler Weber,Georgia,4YR,GA,Y,"$85,000"
2016,18,533,Marlins,C,David Gauntt,Washburn (Kan.),4YR,KS,Y,
2016,18,534,Padres,1B,Jaquez Williams,"East Coweta HS, Sharpsburg, Ga.",HS,GA,Y,"$100,000"
2016,18,535,Tigers,1B,Niko Buentello,Auburn,4YR,AL,Y,"$100,000"
2016,18,536,White Sox,RHP,Lane Hobbs,Concordia (Texas),4YR,TX,Y,"$80,000"
2016,18,537,Mariners,RHP,Robert Dugger,Texas Tech,4YR,TX,Y,"$70,000"
2016,18,538,Red Sox,RHP,Trevor Stephan,Hill (Texas) JC,JC,TX,N,
2016,18,539,Diamondbacks,RHP,Bowden Francis,Chipola (Fla.) JC,JC,FL,N,
2016,18,540,Rays,LHP,Sam Long,Sacramento State,4YR,CA,Y,"$75,000"
2016,18,541,Orioles,LHP,Layne Bruner,Washington State,4YR,WA,Y,
2016,18,542,Indians,LHP,Raymond Burgos,"Pedro Falu Orellano HS, Rio Grande, P.R.",HS,PR,Y,
2016,18,543,Twins,SS,Timmy Richards,Cal State Fullerton,4YR,CA,N,
2016,18,544,Nationals,LHP,Ben Braymer,Auburn,4YR,AL,Y,"$100,000"
2016,18,545,Giants,OF,Jacob Heyward,Miami,4YR,FL,Y,
2016,18,546,Angels,OF,David Oppenheim,Southern California,4YR,CA,N,
2016,18,547,Astros,RHP,Colin McKee,Mercyhurst (Pa.),4YR,PA,Y,
2016,18,548,Yankees,RHP,Greg Weissert,Fordham,4YR,NY,Y,"$75,000"
2016,18,549,Rangers,OF,Marcus Mack,Bellaire (Texas) HS,HS,TX,Y,"$175,000"
2016,18,550,Mets,RHP,Adam Atkins,Louisiana Tech,4YR,LA,Y,
2016,18,551,Dodgers,2B,Cole Freeman,Louisiana State,4YR,LA,N,
2016,18,552,Blue Jays,3B,Bradley Jones,College of Charleston,4YR,SC,Y,"$60,000"
2016,18,553,Royals,LHP,Vance Tatum,Mississippi State,4YR,MS,Y,"$60,000"
2016,18,554,Cubs,LHP,Marc Huberman,Southern California,4YR,CA,Y,
2016,18,555,Pirates,RHP,Kevin Mahala,George Washington,4YR,DC,Y,"$80,000"
2016,18,556,Cardinals,RHP,Austin Sexton,Mississippi State,4YR,MS,Y,"$100,000"
2016,19,557,Phillies,RHP,Will Hibbs,Lamar,4YR,TX,Y,
2016,19,558,Reds,RHP,Matt Blandino,Felician (N.J.),4YR,NJ,Y,
2016,19,559,Braves,LHP,Tucker Davidson,Midland (Texas) JC,JC,TX,Y,"$125,000"
2016,19,560,Rockies,1B,Jacob Bosiokovic,Ohio State,4YR,OH,Y,"$40,000"
2016,19,561,Brewers,OF,Zach Clark,Pearl River (Miss.) JC,JC,MS,Y,"$125,000"
