Year,RD,Pick,Team,Pos,Player,School,Type,ST,Signed,Bonus
2017,37,1120,Dodgers,RHP,Corey Merrill,Tulane,4YR,LA,Y,
2017,37,1121,Red Sox,LHP,Carson Teel,Oklahoma State,4YR,OK,N,
2017,37,1122,Indians,SS,Austin Martin,"Trinity Christian Academy, Jacksonville",HS,FL,N,
2017,37,1123,Nationals,3B,Kody Gratkowski,Fairhope (Ala.) HS,HS,AL,N,
2017,37,1124,Rangers,C,Spencer Smith,"Northern HS, Durham, N.C.",HS,NC,N,
2017,37,1125,Cubs,LHP,Alex Cornwell,"Maranatha HS, Pasadena, Calif.",HS,CA,N,
2017,38,1126,Twins,C,Ben Rodriguez,Pepperdine,4YR,CA,Y,
2017,38,1127,Reds,SS,Tyler Littlefield,"St. John Bosco HS, Bellflower, Calif.",HS,CA,N,
2017,38,1128,Padres,RHP,Jeremy Smith,Southwestern Oklahoma State,4YR,OK,Y,
2017,38,1129,Rays,C,JJ Schwarz,Florida,4YR,FL,N,
2017,38,1130,Braves,OF,Adam Groesbeck,Air Force,4YR,CO,Y,
2017,38,1131,Athletics,2B,Wil Hoyle,"Jordan HS, Durham, N.C.",HS,NC,N,
2017,38,1132,Diamondbacks,RHP,Emerson Hancock,Cairo (Ga.) HS,HS,GA,N,
2017,38,1133,Phillies,C,Landon Gray,Weatherford (Texas) JC,JC,TX,N,
2017,38,1134,Brewers,C,Robie Rojas,Sam Houston State,4YR,TX,Y,
2017,38,1135,Angels,3B,Jacob Rogers,"Liberty HS, Henderson, Nev.",HS,CO,N,
2017,38,1136,Rockies,RHP,Drake Davis,"Rallston Valley HS, Arvada, Colo.",HS,CO,N,
2017,38,1137,White Sox,C,Dylan Horvitz,"New Trier HS, Winnetka, Ill.",HS,IL,N,
2017,38,1138,Pirates,OF,Ryan Peurifoy,Georgia Tech,4YR,GA,Y,
2017,38,1139,Marlins,C,Cody Roberts,North Carolina,4YR,NC,N,
2017,38,1140,Royals,OF,Montae Bradshaw,Patrick Henry (Va.) JC,JC,VA,Y,
2017,38,1141,Astros,LHP,Trey Cumbie,Houston,4YR,TX,N,
2017,38,1142,Yankees,RHP,Brent Burgess,Spartanburg Methodist (S.C.) JC,JC,SC,N,
2017,38,1143,Mariners,LHP,Kolby Somers,"Century HS, Hillsboro, Ore.",HS,OR,N,
2017,38,1144,Cardinals,RHP,Jim Voyles,Florida State,4YR,FL,Y,
2017,38,1145,Tigers,OF,Steve Mann,"Detroit Country Day School, Beverly Hills, Mich.",HS,MI,N,
2017,38,1146,Giants,LHP,Antonio Saldana,Joliet (Ill.) Catholic HS,HS,IL,N,
2017,38,1147,Mets,3B,Daniel Alfonzo,Bayside (N.Y.) HS,HS,NY,N,
2017,38,1148,Orioles,RHP,Bobby Miller,McHenry (Ill.) HS,HS,IL,N,
2017,38,1149,Blue Jays,LHP,Marcus Reyes,San Diego State,4YR,CA,Y,
2017,38,1150,Dodgers,OF,Preston White,Birmingham-Southern,4YR,AL,N,
2017,38,1151,Red Sox,C,Jose Garcia,"Doral Academy Prep HS, Miami",HS,FL,N,
2017,38,1152,Indians,LHP,Scott Kobos,St. Johns River State (Fla.) JC,JC,FL,N,
2017,38,1153,Nationals,SS,Jake Boone,"Torrey Pines HS, San Diego",HS,CA,N,
2017,38,1154,Rangers,RHP,Mark DiLuia,"Marian Catholic HS, Chicago Heights, Ill.",HS,IL,N,
2017,38,1155,Cubs,LHP,Russell Smith,Midlothian (Texas) HS,HS,TX,N,
2017,39,1156,Twins,OF,Jonny DeLuca,"Agoura HS, Agoura Hills, Calif.",HS,CA,N,
2017,39,1157,Reds,3B,Zack Gahagan,North Carolina,4YR,NC,N,
2017,39,1158,Padres,1B,Justin Paulsen,Missouri State,4YR,MO,Y,
2017,39,1159,Rays,RHP,Jonathan Stroman,"La Cueva HS, Albuquerque",HS,NM,N,
2017,39,1160,Braves,LHP,Joe Sanchez,"TERRA Environmental Research Institute, Miami",HS,FL,N,
2017,39,1161,Athletics,LHP,Haydn King,"Archbishop Mitty HS, San Jose",HS,CA,N,
2017,39,1162,Diamondbacks,SS,Nathan Reynolds,Louisiana-Monroe,4YR,LA,N,
2017,39,1163,Phillies,3B,D.J. Stewart,"Westminster Christian Academy, Chesterfield, Mo.",HS,MO,Y,
2017,39,1164,Brewers,OF,Robert Henry,Brown,4YR,RI,Y,
2017,39,1165,Angels,OF,Josh Hatcher,"Lee County, Leesburg, Ga.",HS,GA,N,
2017,39,1166,Rockies,OF,Colin Hall,"Wesleyan HS, Peachtree Corners, Ga.",HS,GA,N,
2017,39,1167,White Sox,RHP,Chance King,"IMG Academy, Bradenton, Fla.",HS,FL,N,
2017,39,1168,Pirates,3B,Mike Gretler,Oregon State,4YR,OR,N,
2017,39,1169,Marlins,RHP,Brandon Boone,St. Edward's (Texas),4YR,TX,Y,
2017,39,1170,Royals,C,Justin Mitchell,"Platte County HS, Platte City, Mo.",HS,MO,N,
2017,39,1171,Astros,3B,Colton Shaver,Brigham Young,4YR,UT,Y,
2017,39,1172,Yankees,LHP,Andrew Nardi,Ventura (Calif.) JC,JC,CA,N,
2017,39,1173,Mariners,SS,Jack Smith,Mercer Island (Wash.) HS,HS,WA,N,
2017,39,1174,Cardinals,RHP,Chris Hunt,Henderson State (Ark.),4YR,AR,Y,
2017,39,1175,Tigers,RHP,Jack Leftwich,"The Next Level Academy, Longwood, Fla.",HS,FL,N,
2017,39,1176,Giants,RHP,Brad Dobzanski,"Delsea Regional HS, Franklinville, N.J.",HS,NJ,N,
2017,39,1177,Mets,RHP,Noah Nunez,"Santana HS, Santee, Calif.",HS,CA,Y,
2017,39,1178,Orioles,LHP,Sam Glick,"El Toro HS, Lake Forest, Calif.",HS,CA,N,
2017,39,1179,Blue Jays,RHP,Ben Fariss,"Valencia HS, Santa Clarita, Calif.",HS,CA,N,
2017,39,1180,Dodgers,C,Logan White,"Mountain Pointe HS, Phoenix",HS,AZ,N,
2017,39,1181,Red Sox,RHP,Ridge Chapman,Spartanburg Methodist (S.C) JC,JC,SC,N,
2017,39,1182,Indians,C,Josh Rolette,Kansas State,4YR,KS,Y,
2017,39,1183,Nationals,OF,Kai Nelson,"Fieldston HS, Bronx, N.Y.",HS,NY,N,
2017,39,1184,Rangers,RHP,Chad Bryant,Thomasville (Ala.) HS,HS,AL,N,
2017,39,1185,Cubs,SS,Cooper Coldiron,Houston,4YR,TX,N,
2017,40,1186,Twins,RHP,Austin Bizzle,Alabama State,4YR,AL,Y,
2017,40,1187,Reds,OF,Ian Jenkins,"Collins Hill HS, Suwanee, Ga.",HS,GA,N,
2017,40,1188,Padres,3B,Chad Stevens,Gig Harbor (Wash.) HS,HS,WA,N,
2017,40,1189,Rays,3B,Allen Smoot,San Francisco,4YR,CA,Y,
2017,40,1190,Braves,OF,Baron Radcliff,Norcross (Ga.) HS,HS,GA,N,
2017,40,1191,Athletics,SS,Jacob Hoffman,Stanford,4YR,CA,N,
2017,40,1192,Diamondbacks,3B,Terence Connelly,UNC Wilmington,4YR,NC,Y,
2017,40,1193,Phillies,OF,Paul Coumoulos,"Bishop McLaughlin Catholic HS, Spring Hill, Fla.",HS,FL,N,
2017,40,1194,Brewers,LHP,Trevor Koenig,St. Cloud (Minn.) Tech HS,HS,MN,N,
2017,40,1195,Angels,RHP,Matt Russell,"Staley HS, Kansas City, Mo.",HS,MO,N,
2017,40,1196,Rockies,C,George Stanley,"Centennial HS, Peoria, Ariz.",HS,AZ,N,
2017,40,1197,White Sox,LHP,Angelo Smith,"Richards HS, Oak Lawn, Ill.",HS,IL,N,
2017,40,1198,Pirates,3B,Tyler Osick,Chipola (Fla.) JC,JC,FL,N,
2017,40,1199,Marlins,3B,Andrew Turner,Long Island,4YR,NY,N,
2017,40,1200,Royals,SS,Yaniel Ramos,"Beltran Baseball Academy, Florida, P.R.",HS,PR,N,
2017,40,1201,Astros,RHP,Chase Farrell,"Valencia HS, Santa Clarita, Calif.",HS,CA,N,
2017,40,1202,Yankees,SS,Hayden Cantrelle,"Teurlings Catholic HS, Lafayette, La.",HS,LA,N,
2017,40,1203,Mariners,3B,Zachary Needham,Edmonds (Wa.) JC,JC,WA,N,
2017,40,1204,Cardinals,LHP,Austin Pollock,"Lincoln HS, Tallahassee, Fla.",HS,FL,N,
2017,40,1205,Tigers,2B,Rhys Cratty,Langley (B.C.) SS,HS,CN,N,
2017,40,1206,Giants,RHP,Liam Jenkins,Wabash Valley (Ill.) JC,JC,IL,N,
2017,40,1207,Mets,RHP,Ronnie Taylor,"Allen Central HS, Eastern, Ky.",HS,KY,Y,
2017,40,1208,Orioles,RHP,Niko Leontarakis,Tallahassee (Fla.) JC,JC,FL,N,
2017,40,1209,Blue Jays,OF,Sean Ross,"Granite Hills HS, El Cajon, Calif.",HS,CA,N,
2017,40,1210,Dodgers,LHP,Clayton Andrews,Cabrillo (Calif.) JC,JC,CA,N,
2017,40,1211,Red Sox,OF,Cody Masters,Coppell (Texas) HS,HS,TX,N,
2017,40,1212,Indians,OF,Cole Kleszcz,JC of the Canyons (Calif.),JC,CA,N,
2017,40,1213,Nationals,LHP,Max Engelbrekt,Oregon State,4YR,OR,Y,
2017,40,1214,Rangers,OF,Jordan Anderson,"Clemens HS, Madison, Ala.",HS,AL,N,
2017,40,1215,Cubs,RHP,Jeffrey Passantino,Lipscomb,4YR,TN,Y,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
